"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",3940272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,871128,649793,15756,663,0,0,0,633374,221335,85783,4677,130875,1706075,1378376,264530,264530,0,27,0,22,22,0,195,0,0,0,0,0,0,0,0,0,0,0,4307,777,76,3454,1109295,21041,275061,813193,109529,31674,31674,0,0,0,0,2,2,0,0,0,0,0,114,114,0,77737,75,0,87,14,77561,2,0,0,0,0,0,0,0,1,1,0,218170,14001,0,204169,,,,,,,,,1359100,2836,1499,262,62,1013,1133,2,0,2,0,0,0,160,2,1,1,967,571,203,54,139,2,0,0
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",2291272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,435442,302386,3778,5957,12,51,0,292588,133056,0,0,133056,760493,598247,399392,399392,0,336,81,254,157,97,347,933,447,375,0,71,1,486,2,0,484,0,40109,1530,5421,33158,156795,29735,50359,76701,113163,55452,46440,9012,0,1,154,834,796,38,102,0,0,102,67,67,0,55729,2760,0,128,0,52841,824,0,0,42,0,20,122,0,106,534,4647,44436,644,0,43792,,,,,,,,,1089019,4461,2480,0,160,1821,1857,1,0,1,11,4,7,33,65,63,2,1747,560,99,534,554,0,0,0
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",14249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7465,4358,0,0,0,176,0,4182,3107,0,3103,4,6784,5904,4540,4540,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,86,16,0,70,247,216,31,0,276,87,87,0,0,0,0,0,0,0,0,0,0,0,62,0,62,127,0,0,3,0,124,0,0,0,0,0,0,0,0,0,0,0,604,604,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,АКЦИОНЕРНОЕ ОБЩЕСТВО «АСТРАМЕД-МС» (СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"Акционерное общество ""Д2 Страхование""",232833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,150239,86028,1,0,0,0,0,86027,64211,209,0,64002,82594,25194,7637,7637,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,17472,0,10118,7354,11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9702,0,0,0,0,9702,1666,0,0,0,0,0,0,0,106,1560,0,46032,188,0,45844,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"Акционерное общество ""Московская акционерная страховая компания""",1295603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,251858,234546,1617,59453,0,3,0,173473,17312,0,215,17097,199523,99238,57874,57847,27,110,2,41,0,41,38,0,0,0,0,0,0,0,0,0,0,0,1399,1,115,1283,39774,966,4805,34003,27872,14639,14639,0,0,0,94,83,83,0,51,0,0,51,30,30,0,11389,81,125,111,6,11066,1586,0,3,0,0,0,33,0,0,1550,50,72363,0,0,72363,,,,,,,,,841193,1805,1067,18,44,676,1224,0,0,0,0,0,0,3,6,6,0,1204,434,425,4,341,9,2,0
1580,Общество с ограниченной ответственностью «РБ Страхование»,240448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,85266,84879,0,0,0,0,0,84879,387,387,0,0,155182,97383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97383,0,0,97383,21025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21025,0,0,0,0,21025,0,0,0,0,0,0,0,0,0,0,0,36774,0,0,36774,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"Акционерное общество ""Страховое общество ""Талисман""",3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1349,1349,0,0,0,0,0,1349,0,0,0,0,575,475,94,94,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,74,0,0,74,303,215,28,60,100,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"Общество с ограниченной ответственностью Страховая компания ""Пульс""",265599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,137507,112447,0,0,0,0,0,112447,25060,0,0,25060,128092,100804,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100802,0,0,100802,13994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13994,0,0,0,0,13994,0,0,0,0,0,0,0,0,0,0,0,13294,0,0,13294,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,"Акционерное общество ""Совкомбанк страхование""",5286124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2063083,1770520,1825,57950,0,105,0,1710640,292563,204929,875,86759,3072828,745116,102609,102609,0,75,0,2,0,2,599,0,0,0,0,0,0,0,0,0,0,0,5780,822,2243,2715,636051,1079,770,634202,617184,16322,16322,0,0,0,0,2,0,2,26,0,0,26,84,0,84,600419,223,0,10,6,600180,331,0,0,18,0,0,122,0,24,167,9320,1701208,179548,0,1521660,,,,,,,,,149850,317,317,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,46,0,0,0
1820,"Акционерное общество ""ГУТА-Страхование""",194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,4,0,0,44,0,33,11,146,106,6,0,6,0,0,1,0,1,6,4,4,3,0,1,0,0,0,0,0,0,82,0,1,81,7,7,0,0,40,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,3,0,12,24,0,0,0,0,0,23,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",1583600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,452039,406679,6134,386,48,4075,8,396028,45360,0,1204,44156,388472,334812,79024,73382,5642,63,2,83,61,22,1098,317,68,21,0,47,0,249,0,0,249,0,24383,0,1631,22752,229842,32261,137582,59999,32149,9432,9378,0,54,1,25,327,327,0,118,7,0,111,265,265,0,21467,1068,1150,646,32,18571,514,0,0,0,0,0,123,0,107,284,654,20857,0,0,20857,,,,,,,,,730595,9072,5516,0,344,3212,3422,0,0,0,0,0,0,96,47,41,6,3275,395,238,936,1706,1,3,0
1858,"Акционерное общество Страховая компания ""Армеец""",161503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27966,17577,0,0,0,8,0,17569,10389,0,2,10387,8989,8120,6116,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,19,0,61,1924,1429,485,10,867,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,2,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,,,,,,,124548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",470901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,87645,62044,3476,2,0,0,0,58566,25601,0,0,25601,79369,69603,67659,67659,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,305,0,0,305,1626,998,615,13,9763,9417,185,9232,0,0,0,0,0,0,0,0,0,0,4,4,0,342,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,,,,,,,303887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,"Общество с ограниченной ответственностью ""Медицинская страховая компания ""ИНКО-МЕД""",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",35852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,17153,11998,0,0,0,380,0,11618,5155,1268,229,3658,18699,12709,5672,5672,0,1,0,6,0,6,54,0,0,0,0,0,0,0,0,0,0,0,1244,4,0,1240,5732,3956,774,1002,3667,265,265,0,0,0,0,15,0,15,0,0,0,0,1113,8,1105,2232,1,0,37,0,2194,42,0,0,0,0,0,0,0,42,0,0,2323,0,0,2323,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,"Общество с ограниченной ответственностью ""Страховая компания ""Инертек""",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,"Акционерное общество ""АльфаСтрахование""",15952107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1836078,1452322,0,7151,315,2962,0,1441894,383756,0,12082,371674,8097853,7416492,1060734,1060734,0,187,113,683,468,215,1313,272,167,115,0,52,0,105,1,0,104,0,42098,276,29777,12045,6311092,986442,160816,5163834,380268,70121,47509,22612,0,0,189,848,420,428,98,98,0,0,1188,432,756,306222,12573,1059,3066,212,289312,1602,0,11,0,0,0,539,0,140,912,623,300470,97518,308,202644,,,,,,,,,5991116,24286,16028,925,808,6525,2774,4,1,3,8,8,0,52,165,159,6,2539,1185,766,207,381,2,4,0
2346,"Акционерное общество ""Объединенная страховая компания""",262689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,54467,29974,4,0,0,460,0,29510,24493,334,193,23966,60687,47518,27571,25857,1714,1,7,108,24,84,42,1,0,0,0,0,0,1,0,0,1,0,5416,2318,9,3089,14372,2220,4736,7416,6553,1066,1066,0,0,0,72,329,263,66,2,0,0,2,421,81,340,4641,3,0,2,4,4632,22,0,0,0,0,0,0,0,8,14,0,6616,28,0,6588,,,,,,,,,147535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",614874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,374911,296677,26671,0,288,370,0,269348,78234,1,0,78233,177923,138396,14720,14720,0,13,0,284,64,220,743,129,120,110,0,10,0,9,8,0,1,0,14841,749,443,13649,107666,100433,9,7224,27858,2201,2201,0,0,0,3,671,0,671,0,0,0,0,9511,343,9168,15458,146,0,0,19,15293,14,0,0,0,0,0,0,0,9,5,213,11456,15,0,11441,,,,,,,,,61017,775,351,2,19,403,248,0,0,0,0,0,0,47,71,58,13,130,43,67,16,4,0,0,0
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",2529584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,532479,494246,0,0,0,2532,0,491714,38233,1149,1306,35778,337005,129267,89514,89514,0,0,0,11,0,11,60,10,3,3,0,0,0,7,0,0,7,0,2463,0,2,2461,37209,1058,2652,33499,206845,204651,204651,0,0,0,0,6,0,6,0,0,0,0,32,3,29,2156,182,0,13,0,1961,0,0,0,0,0,0,0,0,0,0,0,893,0,0,893,,,,,,,,,1660100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
