"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1216,"Акционерное общество Страховая компания ""Чулпан""",178507318517.6958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6614315.95581,4691607.15912,,,,2622969.51869,,2068637.64043,1922708.79669,210655.293,1696073.39769,15980.106,69477633.73998,65171397.53199,4206637.48424,4206637.48424,,,,23501.36657,,23501.36657,1734132.77366,15385.5,,,,,,15385.5,,,15385.5,,43255261.02386,,30267724.9256,12987536.09826,15936479.38366,2849387.02108,12514626.92926,572465.43332,4173763.54069,97980,97980,,,,6100,124050,,124050,74988.018,29000,,45988.018,7300,,7300,3852845.52269,1173536.55472,,5270,100,2673938.96797,10500,,,,,,,,10500,,,132472.6673,,,132472.6673,,,,,,,,,,23565000,18335000,50000,4300000,880000,178407661568,,,,,,,,4538368,4538368,,178403123200,4417536000,46267392000,5635276800,122082918400,,,
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",451232555657.2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744505769.16708,3986211980.34639,166618755.48635,126270250,,,,3693322974.86004,3758293788.82069,2571324907.29069,965824962.53,221143919,29987037248.1085,22021873708.6078,567278177.10809,567278177.10809,,271042.6522,,11004861.749,11004861.749,,20170901309.492,,,,,,,,,,,,959487315.59676,203957350.0922,110786434.80356,644743530.701,312931002.00971,58964165.1143,202876380.42741,51090456.468,1296458212.84387,135911613.404,135911613.404,,,,,83055.83,83055.83,,1000,,,1000,11628596.29463,11628596.29463,,1148833947.31524,10808968.12229,,1109600,248041.301,1136667337.89195,,,,,,,,,,,,6668705326.65685,408654485.76948,,6260050840.88737,,,,,,,,,,25060000,16940000,50000,490000,7580000,413475952640,,,,,,,,,,,292320573440,6545037312,45829560320,8201816064,231744159744,29148160000,92007219200,
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",536902088664.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216786401.70584,3600948547.71251,2699621154.44359,89612531.86445,70000,2666678.86475,,808978182.53972,1615837853.99333,,,1615837853.99333,5151481566.67809,3075447694.66046,494049959.86054,494049959.86054,,187854210.9567,3302972.78741,100180596.88241,99040922.63141,1139674.251,533423295.27428,26624483.28537,24354075.89962,20585442.99962,,3768632.9,,2270407.38575,78467.542,,2191939.84375,,1087146515.52131,67124734.96965,114476800.99587,905544979.55579,642865660.09244,55198554.68014,31273339.84448,556393765.56782,1866070469.40165,31534440.53,31534440.53,,,25000,5170871.1451,1733106924.6177,1732582428.39456,524496.22314,1117788.58576,26000,,1091788.58576,4853427.85,1714938.65,3138489.2,88164163.07014,43073049.39236,,2142000,,42949113.67778,2097853.60295,,,654312.5,,120355,,,244000,1079186.10295,11305924.55909,198657478.05689,32774544.59212,,165882933.46477,,,,,,,,,,67615000,46165000,,1100000,20350000,526466205696,4948377600,,4948377600,278923264,153077760,125845504,289357824,1867259904,1867259904,,382418223104,13148192768,24946253824,65262243840,279061532672,32893132800,103770931200,
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",359851313.14727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240444849.9751,3258373.65011,,,,2026994.5,,1231379.15011,237186476.32499,,235559191.66069,1627284.6643,119406463.17217,111356160.53836,5746246.354,5746246.354,,,,,,,102869057.98857,,,,,,,,,,,,1984406.42968,754126.305,,1230280.12468,756449.76611,734443.63211,22006.134,,509542.63381,123625,123625,,,,,,,,2000,,,2000,7500,,7500,376417.63381,,,131600,,244817.63381,,,,,,,,,,,,7540760,7540760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,"СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ ""АСТРАМЕД-МС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,74,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,"Акционерное общество ""Д2 Страхование""",90598601.98028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62179293.95467,42016187.85667,,,,,,42016187.85667,20163106.098,35,,20163071.098,28419308.02561,13995036.9821,1272914.846,1272914.846,,,,,,,,,,,,,,,,,,,2718242.49,,,2718242.49,10003879.6461,,9805669,198210.6461,1308400,,,,,,,,,,,,,,,,,1308400,,,,,1308400,,,,,,,,,,,,13115871.04351,543411.32931,,12572459.7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,"Акционерное общество ""Московская акционерная страховая компания""",438208628896.9486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838101631.40653,1980938196.24392,3241359.7195,7555700,,1504770795.171,,465370341.35342,857163435.16261,,830772778.86261,26390656.3,6012151945.54208,5786615323.43929,204434752.96298,103695998.85635,100738754.10663,143683219.17138,27841.756,565845.83676,,565845.83676,8815156.89148,,,,,,,,,,,,1762439243.69668,300574.1648,236148327.03352,1525990342.49836,3666649263.12401,5268030.85221,4094543.30376,3657286688.96804,94419340.32378,25104382.27938,25104382.27938,,,,9058,1161996.7,1161996.7,,29556402.61481,,,29556402.61481,785398,785398,,29574607.4252,11207273.2605,202500,2184200,137600,15843034.1647,8227495.30439,,212.7,,,,,,,8227282.60439,301635.08686,130815646.69215,17377023.33239,,113438623.35976,,,,,,,,,,43375000,28330000,380000,610000,14055000,429315000320,,,,,,,,86210560,86210560,,389900487680,24173452288,91848244224,8976166912,264902624256,39328302080,,
1580,"Общество с ограниченной ответственностью ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",359610412.49005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41744999.13905,41744999.13905,,,,,,41744999.13905,,,,,317865413.351,296631391.04986,,,,,,,,,,,,,,,,,,,,,,,,,296631391.04986,,,296631391.04986,9442050,,,,,,,,,,,,,,,,,9442050,,,,,9442050,,,,,,,,,,,,11791972.30114,,,11791972.30114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"Акционерное общество ""Страховое общество ""Талисман""",11185320.55642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1561722.43693,1561722.43693,11000.1,,,,,1550722.33693,,,,,9623598.11949,9535998.11949,918583.05498,918583.05498,,,26000,,,,,4539513.293,4539513.293,3563095.226,,976418.067,,,,,,,3464130.26079,,,3464130.26079,587771.51072,511160.87447,43506.60125,33104.035,87600,,,,,,4000,,,,,,,,,,,83600,,,,,83600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,"Общество с ограниченной ответственностью Страховая компания ""Тюмень-Полис""",1309207121.62886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285251162.00453,16634562.00453,,,,7800,,16626762.00453,1268616600,,364000,1268252600,23955959.62433,14394519.1501,92411.003,92411.003,,,,980,,980,,,,,,,,,,,,,1461861.82987,,,1461861.82987,12839266.31723,12615946.31723,,223320,25800,,,,,,,,,,,,,,,,,25800,,,,,25800,,,,,,,,,,,,9535640.47423,,,9535640.47423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,"Общество с ограниченной ответственностью ""Страховая и перестраховочная компания Юнити""",42531400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42531000,,,,,,,,42531000,,42531000,,400,400,,,,,,,,,,,,,,,,,,,,,,,,,400,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,"Акционерное общество ""Совкомбанк страхование""",43963551409.23903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27886170317.6314,642989446.59762,636489.5245,,,,,642352957.07312,27243180871.0338,26584176223.5933,,659004647.4405,2010284699.60763,1617109343.02258,138324719.00526,138324719.00526,,859376.25057,,13391755.11547,,13391755.11547,300570716.49748,,,,,,,,,,,,368847629.47447,72028510.07873,43586652.93957,253232466.45617,795115146.67933,24823388.9609,1944977.83339,768346779.88504,192084419.24141,7348407.8,7348407.8,,,,,16977568.94,,16977568.94,726986.82229,726986.82229,,,3740415.5934,,3740415.5934,162830350.08572,3012589.40345,,176600,1591700,158049460.68227,460690,,,380000,,,,,14000,66690,3103331.04532,197987606.29832,68910989.34929,,129076616.94903,,,,,,,,,,4445000,4445000,,,,14062651392,,,,,,,,,,,14062651392,,,,14062651392,,,
1820,"Акционерное общество ""ГУТА-Страхование""",55413703.944070004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466995.3451,3995.3451,,,,3995.3451,,,463000,,454000,9000,54946708.59897,53502402.79897,755626.41822,,755626.41822,,,117408.92437,,117408.92437,3135564.35521,2791070.48648,2791070.48648,2791070.48648,,,,,,,,,46120077.32545,,,46120077.32545,582655.28924,582655.28924,,,1444305.8,,,,,,,86805.8,,86805.8,,,,,,,,1357000,,,7000,,1350000,500,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",956345354126.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264705206.431,854661066.436,163655703.715,18408907.139,2620000,122319492.802,2000,547654962.78,410044139.995,,154571118.767,255473021.228,2036307545.415,1564259081.919,216611292.104,174073319.777,42537972.327,8188920.054,387639.428,1134894.719,1020870.598,114024.121,107636935.068,14362927.484,10403528.124,3375522.258,,7028005.866,,3959399.36,,,3959399.36,,892337891.851,,226349339.519,665988552.332,323598581.211,6453956.59,5089375.133,312055249.488,435735263.022,23681650.197,19406649.177,,4275001.02,30000,44050,3461294.869,3461294.869,,5158159.632,55350,2738.284,5100071.348,4631802.545,4631802.545,,397901679.075,28133906.126,9036300,14265700.012,1312620,345153152.937,826626.704,,,,,,,,216500,610126.704,3444073.286,32869127.188,,,32869127.188,,,,,,,,,,129855000,90345000,,4170000,35340000,952914486375,22658130000,,22658130000,,,,442847250,1125031275,1117749375,7281900,761037812550,96051883725,80432595000,36261472500,548291861325,54507840300,113142825000,
1858,"Акционерное общество Страховая компания ""Армеец""",22559501.721330002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9449529.93987,2491962.29035,,,,98625.399,,2393336.89135,6957567.64952,4830063.7755,112443.99879,2015059.87523,13109971.78146,9889801.63176,935336.88384,935336.88384,,,,,,,25104.69666,,,,,,,,,,,,6646966.54678,182940.96923,3375.9526,6460649.62495,2282393.50448,2055431.91456,223597.9694,3363.62052,3204896.63776,10000,10000,,,,9219.8,,,,2628.995,2628.995,,,,,,3172747.84276,9687.36876,,,,3163060.474,10300,,,,10300,,,,,,,15273.51194,3576.84614,,11696.6658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",1327795330.12453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62970924.5585,59937824.5585,43007921.925,3380,,,,16926522.6335,3033100,,,3033100,1264824405.56603,1241368539.01995,47600155.209,47600155.209,,,,1680,,1680,1163721954.2348,,,,,,,,,,,,25399389.70553,,,25399389.70553,4645359.87062,4209015.62848,360723.52932,75620.71282,20752364.93582,1002400,1002400,,,,,2000,,2000,,,,,6811418.38252,6811418.38252,,12936546.5533,,,,,12936546.5533,,,,,,,,,,,,2703501.61026,,,2703501.61026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,"Общество с ограниченной ответственностью ""Медицинская страховая компания ""ИНКО-МЕД""",4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4385,,,,,,,,4385,,4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",79890327.82323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27668089.73283,20574399.35833,,,,44265,,20530134.35833,7093690.3745,6524003.1415,3390.015,566297.218,52222238.0904,42665203.765,8692575.254,8692575.254,,,,22472.05,,22472.05,1459872.53782,,,,,,,,,,,,9456916.4386,3619860.79789,212762.69921,5624292.9415,23033367.48458,21990595.74863,830347.47295,212424.263,7937760.9884,281000,281000,,,,,27561.8,,27561.8,,,,,6066305,29500,6036805,1542894.1884,58519.721,,165600,,1318774.4674,20000,,,,,,,,20000,,,1619273.337,,,1619273.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,"Акционерное общество ""Страховая компания АСКО-Центр""",82642585.54498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8003942.79175,5620741.77475,,,,,,5620741.77475,2383201.017,,,2383201.017,74638642.75323,74500794.34103,44119731.59897,44119731.59897,,,,,,,14970582.3497,24755.054,,,,,,24755.054,,,24755.054,,9789347.20856,,,9789347.20856,5596378.1298,5019781.74114,226093.60791,350502.78075,137848.4122,,,,,,,,,,,,,,,,,137848.4122,,,,,137848.4122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,"Общество с ограниченной ответственностью ""Страховая компания ""Инертек""",315237.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6840,6840,,,,6840,,,,,,,308397.512,307897.512,2780,2780,,,,,,,135850,,,,,,,,,,,,168500,,,168500,767.512,,,767.512,500,,,,,,,,,,,,,,,,,500,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,"Акционерное общество ""АльфаСтрахование""",1729534073862.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24585574042.83,15508568656.44,,8979709541.59,18668000,354444327.04,,6155746787.81,9077005386.39,923749211.26,6950647875.87,1202608299.26,56866754252.01,33996543063.13,1082079880.97,1082079880.97,,118677173.45,864069976.11,348089534.85,160237001.37,187852533.48,9696474022.26,156558180.11,77744126.18,11731199.31,,66012926.87,,78814053.93,,,78814053.93,,18904180192.47,202679588.38,1400527666.23,17300972937.86,2826414102.91,1459911062.81,50441016.31,1316062023.79,14314882993.13,94296648.55,94296648.55,,,,8520762941.05,1136081301.18,742538328.1,393542973.08,30825054.96,30825054.96,,,95942498.39,78626973.54,17315524.85,4432730426.23,202280848.09,12527900,59532706.95,29194097.22,4129194873.97,4244122.77,,378893.87,,,,,,243500,3621728.9,2188119450.84,6367208744.91,5839654378.19,,527554366.72,,,,,,,,,,309860000,225710000,19560000,8970000,55620000,1647771885568,1001384679424,47775744,1001336903680,440954880,440954880,,149268480,3549151232,3540652032,8499200,597988913152,28334583808,157417676800,63527510016,348709142528,9552281600,34706636800,
2346,"Акционерное общество ""Объединенная страховая компания""",12902194952.65635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47085829.35929,20776347.745,403014.428,,,3734660.658,,16638672.659,26309481.61429,2999591.99308,11905313.47765,11404576.14356,130032603.29706,111505730.80711,30779940.72106,30132985.60781,646955.11325,50760,3550,955402.17,518297.17,437105,17641333.36235,36850.76694,,,,,,36850.76694,,,36850.76694,,45385806.6737,18071478.85241,1940113.39514,25374214.42615,16652087.11306,6094854.41665,1542719.40505,9014513.29136,13397377.77609,965800,965800,,,,1145278.984,1579605.4,1034541.7,545063.7,4000,,,4000,2769456.05921,316891.77991,2452564.2793,6848261.72341,218509.91341,,15000,5000,6609751.81,84975.60947,,,,,,,,45000,39975.60947,,5129494.71386,157907.44688,,4971587.26698,,,,,,,,,,7335000,5095000,50000,240000,1950000,12717741520,,,,,,,,125806592,94746624,31059968,12591934928,684400640,4583515600,508723200,6815295488,,,
2353,"Общество с ограниченной ответственностью ""Страховая компания ""Сибирский Дом Страхования""",55747698.27896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53159484.40593,32428702.88628,,,,,,32428702.88628,20730781.51965,223307.676,,20507473.84365,2588213.87303,2275616.28203,1522572.70873,1522572.70873,,,,,,,2606.562,,,,,,,,,,,,383427.93116,,,383427.93116,367009.08014,,,367009.08014,296797.591,6000,6000,,,,,,,,,,,,,,,123797.591,,,,,123797.591,167000,,,,,,,,,167000,,15800,,,15800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",28470937598.70105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820574561.45202,1694554717.26193,672867578.2972,,10958000,3128751.5686,,1007600387.39613,126019844.19009,3256770.724,,122763073.46609,3051550949.24903,2619421845.47379,95391132.20511,95391132.20511,,1999029.63137,,45981926.97921,13574229.07158,32407697.90763,600613405.80432,14117920.14545,12235011.01755,12012869.40455,,222141.613,,1882909.1279,1882909.1279,,,,1003693408.30192,66393241.43843,153369667.44083,783930499.42266,857625022.40641,852078636.22328,280700,5265686.18313,381989700.44148,23067857.00558,23067857.00558,,,,77120,178281740.8972,,178281740.8972,,,,,85706702.62526,12597825.13589,73108877.48937,94851279.91344,19661128.57472,,,304011.07,74886140.26872,5000,,,,,,,,,5000,41092262.71069,9047140.62307,117390.77867,,8929749.8444,,,,,,,,,,10755000,6205000,140000,820000,3590000,23588057088,,,,,,,93919232,1386305536,1373308928,12996608,22107832320,1880350720,6472908800,452608000,13301964800,,,
