"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",4103031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,975096,657643,17314,368,0,0,0,639961,317453,93578,4581,219294,1777019,1435401,307720,307720,0,21,0,21,21,0,714,0,0,0,0,0,0,0,0,0,0,0,4328,783,116,3429,1122597,24915,296021,801661,126940,34078,34078,0,0,0,0,2,2,0,0,0,0,0,111,111,0,92747,100,0,84,13,92550,2,,0,0,0,0,0,0,2,0,0,214678,16384,0,198294,,,,,,,,,1347092,2690,1461,160,52,1017,1134,0,0,0,0,0,0,148,2,1,1,982,628,180,54,120,2,0,0
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",2328342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,432677,314077,3247,6874,10,61,0,303885,118600,0,3960,114640,841312,630097,418751,418751,0,339,85,274,174,100,288,1136,717,597,0,120,0,419,3,0,416,0,42156,1555,5593,35008,167068,24457,46685,95926,118061,62158,56377,5781,0,1,145,489,463,26,71,0,0,71,61,58,3,54438,2708,0,125,0,51605,698,,0,42,0,17,107,0,92,440,4507,88647,906,0,87741,,,,,,,,,1048546,3998,2103,0,162,1733,1809,0,0,0,10,4,6,34,57,55,2,1708,594,67,520,527,0,0,0
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",14375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7838,4606,0,0,0,162,0,4444,3232,0,621,2611,6537,5669,4231,4231,0,0,0,0,0,0,1096,0,0,0,0,0,0,0,0,0,0,0,83,11,0,72,259,227,32,0,323,82,82,0,0,0,0,0,0,0,0,0,0,0,65,65,0,176,0,0,0,0,176,0,,0,0,0,0,0,0,0,0,0,545,545,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,АКЦИОНЕРНОЕ ОБЩЕСТВО «АСТРАМЕД-МС» (СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"Акционерное общество ""Д2 Страхование""",201485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,143005,91632,1,0,0,0,0,91631,51373,221,0,51152,58480,20888,6446,6446,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,135,0,0,135,14279,0,7740,6539,9091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7387,0,0,0,0,7387,1704,,0,0,0,0,0,0,135,1569,0,28501,363,0,28138,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"Акционерное общество ""Московская акционерная страховая компания""",1171557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,227497,215396,2057,42442,0,3,0,170894,12101,0,39,12062,188564,94996,51636,51592,44,112,1,28,0,28,16,0,0,0,0,0,0,0,0,0,0,0,1190,2,194,994,42013,955,6307,34751,24603,12160,12160,0,0,0,65,49,49,0,41,0,0,41,40,40,0,10660,82,288,111,3,10176,1588,,15,0,0,0,26,0,0,1547,79,68886,1964,0,66922,,,,,,,,,752678,1765,954,19,20,772,1053,0,0,0,0,0,0,0,8,8,0,1040,409,360,3,268,4,1,0
1580,Общество с ограниченной ответственностью «РБ Страхование»,246856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,92192,91001,0,0,0,0,0,91001,1191,1191,0,0,154664,98209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98209,0,0,98209,20499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499,0,0,0,0,20499,0,,0,0,0,0,0,0,0,0,0,35956,0,0,35956,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"Акционерное общество ""Страховое общество ""Талисман""",1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,889,889,0,0,0,0,0,889,0,0,0,0,549,455,90,90,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,96,0,0,96,266,191,21,54,94,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,92,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"Общество с ограниченной ответственностью Страховая компания ""Пульс""",1089728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,419252,287491,79110,0,0,0,0,208381,131761,79205,0,52556,670476,163057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163057,0,0,163057,93921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93921,0,0,0,0,93921,0,,0,0,0,0,0,0,0,0,0,413498,11,0,413487,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,"Акционерное общество ""Совкомбанк страхование""",1060243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,423898,277744,706,13073,0,59,0,263906,146154,45824,756,99574,605534,216344,37864,37864,0,14,0,0,0,0,2909,0,0,0,0,0,0,0,0,0,0,0,2096,313,637,1146,173461,440,64,172957,148716,7913,7913,0,0,0,0,0,0,0,17,0,0,17,25,0,25,140544,1081,0,2,2,139459,217,,0,5,0,0,0,0,7,205,65,240409,39347,0,201062,,,,,,,,,30670,120,120,0,0,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0
1820,"Акционерное общество ""ГУТА-Страхование""",182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,4,0,0,19,0,15,4,159,124,7,0,7,0,0,1,0,1,23,2,2,1,0,1,0,0,0,0,0,0,84,0,1,83,7,7,0,0,35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,0,0,3,0,12,19,,0,0,0,0,18,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",1534270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,423751,378940,4425,307,40,3949,9,370210,44811,0,1346,43465,382177,333729,80118,75266,4852,54,2,72,52,20,957,361,136,24,0,112,0,225,0,0,225,0,25135,0,1354,23781,227030,33631,135465,57934,32062,9732,9690,0,42,1,31,134,134,0,106,5,0,101,263,263,0,21345,955,492,644,33,19221,450,,0,0,0,0,107,0,117,226,643,15743,0,0,15743,,,,,,,,,716236,8938,5398,0,273,3267,3168,0,0,0,0,0,0,91,31,25,6,3043,372,203,935,1533,1,2,0
1858,"Акционерное общество Страховая компания ""Армеец""",129406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,18888,12483,0,0,0,11,0,12472,6405,3,2,6400,11616,10751,8804,8804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,20,0,63,1864,1385,470,9,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,2,0,0,0,863,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,98902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",538584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,89708,65801,2227,2,0,0,0,63572,23907,0,0,23907,85140,77517,75526,75526,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,315,0,0,315,1661,1018,632,11,7614,7204,179,7025,0,0,0,0,0,0,2,0,0,2,28,3,25,379,0,0,0,0,379,1,,0,0,0,0,0,0,1,0,0,9,0,0,9,,,,,,,,,363736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",35978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,16526,10707,0,0,0,451,0,10256,5819,2225,221,3373,19452,13527,6805,6805,0,4,0,4,0,4,63,0,0,0,0,0,0,0,0,0,0,0,1069,2,0,1067,5582,3773,732,1077,3842,304,304,0,0,0,0,10,0,10,0,0,0,0,1117,12,1105,2366,1,0,35,0,2330,45,,0,0,0,0,0,0,45,0,0,2083,0,0,2083,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,"Акционерное общество ""АльфаСтрахование""",15770922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1884474,1465910,0,7191,276,2773,0,1455670,418564,0,13669,404895,7773753,7113118,1338988,1338988,0,184,106,677,483,194,1237,337,240,173,0,67,0,97,1,0,96,0,46405,189,33560,12656,5725184,1008022,161697,4555465,385005,74283,57421,16862,0,0,175,685,476,209,81,81,0,0,1093,456,637,307477,12995,1459,2965,198,289860,1211,,7,0,0,0,454,0,161,589,617,275013,81450,259,193304,,,,,,,,,6087118,22887,15052,622,799,6414,2690,6,0,6,10,10,0,55,157,153,4,2452,1178,747,197,330,5,5,0
2346,"Акционерное общество ""Объединенная страховая компания""",252938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47294,30759,9,0,0,441,0,30309,16535,317,214,16004,67356,50430,30694,28655,2039,1,6,87,26,61,29,2,0,0,0,0,0,2,0,0,2,0,5173,2180,8,2985,14438,2226,4677,7535,6493,1143,1143,0,0,0,81,124,82,42,2,0,0,2,446,71,375,4676,2,0,3,4,4667,21,,0,0,0,0,0,0,8,13,0,10433,39,0,10394,,,,,,,,,138288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",512158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,287240,222458,18690,2066,382,214,0,201106,64782,1,0,64781,175787,136306,15592,15592,0,10,0,219,67,152,689,180,180,159,0,21,0,0,0,0,0,0,17014,737,438,15839,102602,96783,15,5804,28832,2751,2751,0,0,0,12,406,0,406,0,0,0,0,8914,347,8567,16737,192,0,0,20,16525,12,,0,0,0,0,0,0,8,4,232,10417,42,0,10375,,,,,,,,,48124,784,360,1,22,401,223,0,0,0,0,0,0,48,45,35,10,130,46,63,17,4,0,0,0
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",4305602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,848719,815462,0,0,0,3682,0,811780,33257,42,1106,32109,1871401,1092905,613054,613054,0,0,0,11,0,11,91,70,63,27,0,36,0,7,0,0,7,0,3167,0,18,3149,476512,5731,4406,466375,774600,769439,769439,0,0,0,0,1,0,1,0,0,0,0,30,3,27,5130,226,0,15,0,4889,0,,0,0,0,0,0,0,0,0,0,3896,0,0,3896,,,,,,,,,1585452,6,5,0,0,1,24,0,0,0,0,0,0,0,2,0,2,22,21,0,0,1,0,0,0
2682,"Общество с ограниченной ответственностью ""Страховая компания ""ИНСАЙТ""",101084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,19902,19636,0,0,0,357,0,19279,266,0,87,179,58081,9889,9874,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,2068,2068,2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,46124,0,0,46124,,,,,,,,,23101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,Акционерное общество «Баланс Страхование»,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,220,132,0,0,0,1,2,8,8,0,83,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,60,0,0,0,0,0,9,19,19,0,0,0,0,0,0,0,0,31,5,0,0,0,26,1,,0,1,0,0,0,0,0,0,0,28,0,0,28,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
