"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",3902331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776452,587652,14014,380,0,0,0,573258,188800,83020,7880,97900,1674737,1333268,235430,235430,0,23,0,27,27,0,145,0,0,0,0,0,0,0,0,0,0,0,4327,797,59,3471,1093316,15767,228945,848604,96284,26768,26768,0,0,0,0,2,2,0,0,0,0,0,109,109,0,69404,67,0,78,17,69242,1,0,0,0,0,0,0,0,1,0,0,245185,13123,0,232062,,,,,,,,,1447396,2645,1417,164,60,1004,1101,1,0,1,0,0,0,152,3,1,2,944,582,198,39,125,1,0,0
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",2333169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436260,301374,8697,8998,9,91,0,283579,134886,0,0,134886,743533,585954,357476,357476,0,338,70,252,179,73,412,764,234,178,0,55,1,530,1,0,529,0,37900,1312,4996,31592,188742,33754,54852,100136,111560,56748,42200,14548,0,1,141,391,370,21,91,1,0,90,82,79,3,53310,2963,0,142,0,50205,796,0,0,44,0,22,141,0,113,476,4629,41390,1167,0,40223,,,,,,,,,1146764,4698,2646,0,172,1880,1914,1,0,1,5,2,3,27,77,72,5,1804,527,130,530,617,0,0,0
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",15076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8309,5381,0,0,0,171,0,5210,2928,0,540,2388,6767,6000,4975,4975,0,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,0,0,81,14,0,67,221,189,32,0,268,94,94,0,0,0,0,0,0,0,0,0,0,0,60,0,60,114,0,0,6,0,108,0,0,0,0,0,0,0,0,0,0,0,499,499,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"Акционерное общество ""Д2 Страхование""",276432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175842,122496,2,0,0,0,0,122494,53346,123,0,53223,100590,34281,7604,7604,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,45,26630,0,11103,15527,11469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9871,0,0,0,0,9871,1598,0,0,0,0,0,0,0,42,1556,0,54840,173,0,54667,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"Акционерное общество ""Московская акционерная страховая компания""",1485216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271797,232607,1968,73811,0,3,0,156825,39190,0,598,38592,220231,122932,71109,71070,39,124,1,30,0,30,50,0,0,0,0,0,0,0,0,0,0,0,1420,2,109,1309,50198,1007,10472,38719,33531,15550,15550,0,0,0,44,56,56,0,49,0,0,49,40,40,0,16350,84,0,116,6,16144,1442,0,3,0,0,0,36,0,0,1403,31,63737,0,0,63737,,,,,,,,,990105,1711,1003,19,47,642,1372,0,0,0,0,0,0,6,8,8,0,1345,396,481,9,459,9,4,0
1580,Общество с ограниченной ответственностью «РБ Страхование»,254893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83385,83237,0,0,0,0,0,83237,148,148,0,0,171508,100218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100218,0,0,100218,21407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21407,0,0,0,0,21407,0,0,0,0,0,0,0,0,0,0,0,49883,0,0,49883,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"Акционерное общество ""Страховое общество ""Талисман""",15023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648,1648,0,0,0,0,0,1648,0,0,0,0,620,515,133,133,0,0,2,0,0,0,0,19,16,16,0,0,0,3,0,0,3,0,91,0,0,91,270,197,30,43,105,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,12755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"Общество с ограниченной ответственностью Страховая компания ""Пульс""",36331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16877,16108,0,0,0,0,0,16108,769,0,0,769,19454,15182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15182,0,0,15182,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0,0,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,2261,0,0,2261,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,"Акционерное общество ""Совкомбанк страхование""",6016909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425825,1913110,1588,56428,0,91,0,1855003,512715,394798,812,117105,3403192,673578,85376,85376,0,31,0,4,0,4,486,0,0,0,0,0,0,0,0,0,0,0,4362,733,1429,2200,583319,903,678,581738,749560,12372,12372,0,0,0,0,3,0,3,18,0,0,18,72,0,72,736804,174,0,15,8,736607,291,0,0,16,0,0,139,0,21,115,13863,1966191,362428,0,1603763,,,,,,,,,187546,295,295,0,0,0,51,0,0,0,0,0,0,0,0,0,0,51,0,0,0,51,0,0,0
1820,"Акционерное общество ""ГУТА-Страхование""",166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,0,0,5,0,0,7,0,3,4,154,108,5,0,5,0,0,1,0,1,10,2,2,1,0,1,0,0,0,0,0,0,83,0,1,82,7,7,0,0,44,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14,0,0,3,0,11,29,0,0,0,0,0,28,0,1,0,0,2,0,0,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",1580499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459583,405816,8085,194,37,4020,3,393477,53767,0,1156,52611,382048,329462,80625,74497,6128,51,2,70,55,15,940,317,57,15,0,42,0,260,0,0,260,0,23891,0,1719,22172,223566,31052,130791,61723,31375,8746,8696,0,50,1,24,159,159,0,119,7,0,112,239,239,0,21529,986,1205,631,39,18668,558,0,0,0,0,0,162,0,101,295,615,20596,0,0,20596,,,,,,,,,726409,9092,5422,0,358,3312,3367,0,0,0,0,0,0,97,43,37,6,3222,386,253,837,1746,1,4,0
1858,"Акционерное общество Страховая компания ""Армеец""",198842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33889,21001,0,0,0,11,0,20990,12888,0,2,12886,6442,5496,3250,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,1,66,2162,1602,539,21,943,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,941,1,0,0,0,940,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,,,,,,,158511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",392756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74089,59175,6999,2,0,0,0,52174,14914,0,0,14914,83684,69224,67436,67436,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,268,0,0,268,1507,947,543,17,14457,14217,186,14031,0,0,0,1,0,1,0,0,0,0,5,5,0,234,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,,,,,,,234983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",38321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20565,12758,0,0,0,386,0,12372,7807,1654,247,5906,17756,12187,4838,4838,0,2,0,4,0,4,53,0,0,0,0,0,0,0,0,0,0,0,1405,8,0,1397,5885,4265,691,929,3416,239,239,0,0,0,0,7,0,7,0,0,0,0,1074,9,1065,2045,1,0,31,0,2013,51,0,0,0,0,0,0,0,51,0,0,2153,0,0,2153,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,"Общество с ограниченной ответственностью ""Страховая компания ""Инертек""",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,"Акционерное общество ""АльфаСтрахование""",15500268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883846,1445715,0,8868,339,2626,0,1433882,438131,0,10419,427712,7833937,7121701,650517,650517,0,198,110,651,502,149,918,259,128,77,0,51,0,131,1,0,130,0,34722,306,23079,11337,6434326,922481,161700,5350145,393728,67692,38070,29622,0,0,183,562,379,183,88,88,0,0,1190,396,794,322238,11555,962,3000,217,306504,1775,0,8,0,0,0,631,0,128,1008,576,317932,106243,345,211344,,,,,,,,,5757479,22331,14377,893,970,6091,2675,3,1,2,9,9,0,46,145,138,7,2469,1095,781,226,367,1,2,0
2346,"Акционерное общество ""Объединенная страховая компания""",261554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56352,13487,2,0,0,407,0,13078,42865,390,187,42288,50224,42993,22821,22311,510,0,7,71,24,47,34,1,0,0,0,0,0,1,0,0,1,0,5765,2522,11,3232,14294,2181,4771,7342,6398,1032,1032,0,0,0,64,202,173,29,2,0,0,2,419,98,321,4654,5,0,2,4,4643,25,0,0,0,0,0,0,0,13,12,0,833,30,0,803,,,,,,,,,154978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",682808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424292,346384,40955,0,264,191,0,304974,77908,0,0,77908,179821,137147,15510,15510,0,0,0,265,50,215,923,130,129,123,0,6,0,1,0,0,1,0,12213,582,431,11200,108106,97657,9,10440,30382,2255,2255,0,0,0,7,408,0,408,0,0,0,0,9299,303,8996,18399,132,0,0,23,18244,14,0,0,0,0,0,0,0,9,5,207,12085,35,0,12050,,,,,,,,,77697,777,357,2,17,401,221,0,0,0,0,0,0,34,36,32,4,151,49,74,18,10,0,0,0
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",2592153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794449,747112,0,0,0,3079,0,744033,47337,3,1312,46022,137667,132443,94516,94516,0,0,0,8,0,8,64,2,0,0,0,0,0,2,0,0,2,0,1885,0,2,1883,35968,7590,2771,25607,4939,1517,1517,0,0,0,0,1,0,1,0,0,0,0,35,3,32,3374,176,0,0,0,3198,12,0,0,0,12,0,0,0,0,0,0,285,0,0,285,,,,,,,,,1660037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,"Общество с ограниченной ответственностью ""Страховая компания ""ИНСАЙТ""",47654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10541,10285,0,0,0,0,0,10285,256,0,55,201,36148,6478,6478,6478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,1967,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27703,0,30,27673,,,,,,,,,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,"Акционерное общество ""Чрезвычайная страховая компания""",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
