,,,,,,,,,,,,,,,,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,средств воздушного транспорта,средств водного транспорта,грузов,сельскохозяйственное страхование,из него,прочего имущества юридических лиц,прочего имущества граждан,,Перевозчиков,,,,,Иных владельцев (кроме перевозчиков),,,,,"организаций, эксплуатирующих опасные объекты","за причинение вреда вследствие недостатков товаров, работ, услуг",за причинение вреда третьим лицам,за неисполнение или ненадлежащее исполнение обязательств по договору,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"страхование, осуществляемое с государственной поддержкой",,,,Всего,в том числе,,,,Всего,в том числе,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"владельцев средств наземного транспорта 
(кроме средств железнодорожного транспорта)",владельцев средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,средств наземного транспорта (кроме средств железнодорожного транспорта),средств железнодорожного транспорта,владельцев средств воздушного транспорта,владельцев средств водного транспорта,,,,,,,,,,,,,,
88,2456,  ЗАБАЙКАЛМЕДСТРАХ,Чита,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1947,  ЗАПОЛЯРЬЕ,Салехард,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1083,  ЗЕТТА СТРАХОВАНИЕ,Москва,18462,0,0,0,0,18462,16849,0,0,0,16849,1613,1540,0,0,0,0,64,0,0,1381,95,73,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0
91,907,  ИНВЕСТИЦИИ И ФИНАНСЫ,Москва,3153,0,0,0,0,3153,0,0,0,0,0,3153,2568,0,0,0,0,339,0,0,2103,126,585,0,0,0,0,0,0,0,0,0,0,0,0,575,10,0,0,0,0,0,0,0,0,0,0
92,3616,  ИНВЕСТ-ПОЛИС,Королев,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2401,  ИНВЕСТСТРАХ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,425,  ИНГВАР,Москва,1068,0,0,0,0,1068,0,0,0,0,0,1068,1052,0,0,0,0,931,0,0,108,13,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
95,928,  ИНГОССТРАХ,Москва,2697368,0,0,0,0,2657077,296947,4129,0,0,292818,2360130,1871646,4988,2737,65833,63344,97454,0,0,1637290,0,483493,9315,9315,0,0,0,233264,0,0,152044,81220,2638,0,238276,0,4991,0,0,0,0,40291,0,0,40291,0
96,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,182787,0,0,0,0,182787,0,0,0,0,0,182787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182787,0,0,0,0,0,0,0,0,0
97,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,95941,1809,1809,0,0,94132,94132,94132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2169,  ИНЕРТЕК,Санкт-Петербург,308,0,0,0,0,308,0,0,0,0,0,308,308,118,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,207,0,0,0,0,207,0,0,0,0,0,207,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1858,  ИТИЛЬ АРМЕЕЦ,Москва,4079,0,0,0,0,4079,9,9,0,0,0,4070,3966,1822,0,0,0,1,0,0,1276,867,104,0,0,0,0,0,0,0,0,0,0,0,92,12,0,0,0,0,0,0,0,0,0,0,0
103,4000,  ИФ СТРАХОВАНИЕ,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,902,  КАЙРОС,Петропавловск-Камчатский,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2179,  КАПИТАЛ МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,4438,0,0,0,0,4438,1957,1957,0,0,0,2481,1439,292,37,0,66,176,0,0,868,0,1019,0,0,0,0,0,0,0,0,0,0,0,909,110,0,23,0,0,0,0,0,0,0,0,0
107,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,5146473,0,0,0,0,5146084,0,0,0,0,0,5146084,4829656,88,16,4767,132854,89049,0,0,4601935,947,289046,30,0,0,30,0,20282,0,0,621,19661,96044,0,172690,0,10636,16746,0,0,0,389,0,195,194,0
108,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,13359,0,0,0,0,13359,0,0,0,0,0,13359,13359,123,0,0,0,12938,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,614,  КАСКО-МЕДИЦИНСКОЕ СТРАХОВАНИЕ,Липецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,3629,  КЛУВЕР,Саратов,9358,0,0,0,0,9358,1,1,0,0,0,9357,9267,8912,0,0,0,0,0,0,355,0,90,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0
112,507,  КОЛЫМСКАЯ,Хабаровск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1867,  КОМЕСТРА-ТОМЬ,Томск,4180,0,0,0,0,4180,24,24,0,0,0,4156,3577,2078,0,0,0,26,0,0,823,650,579,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0
114,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,57337,0,0,0,0,57337,0,0,0,0,0,57337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57337,0,0,0,0,0,0,0,0,0
119,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,1293,7,7,0,0,1286,1286,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,4246,  КРИСТАЛЛ,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3781,  КРК-СТРАХОВАНИЕ,Москва,23014,0,0,0,0,23014,0,0,0,0,0,23014,22997,22280,0,0,0,110,0,0,351,256,17,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
122,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,85267,0,0,0,0,85267,0,0,0,0,0,85267,77017,466,0,0,12506,744,0,0,63301,0,8250,0,0,0,0,0,7953,0,0,0,7953,0,0,297,0,0,0,0,0,0,0,0,0,0,0
124,4324,  КРЫМСКАЯ СМК,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,1119,0,0,0,0,1119,0,0,0,0,0,1119,1037,875,0,0,0,17,0,0,145,0,82,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0
126,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,348,  ЛЕКСГАРАНТ,Москва,30662,0,0,0,0,30662,484,484,0,0,0,30178,29338,927,0,26964,0,816,0,0,361,270,840,826,0,0,826,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
128,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,23116,0,0,0,0,21555,819,819,0,0,0,20736,16154,3515,0,0,464,4258,0,0,6335,1582,4047,0,0,0,0,0,227,0,0,0,227,0,254,3533,33,535,0,0,0,0,1561,0,317,1244,0
129,1427,  МАКС,Москва,136394,0,0,0,0,115737,113,113,0,0,0,115624,115490,0,0,0,0,88,0,0,115402,0,124,0,0,0,0,0,0,0,0,0,0,0,57,48,19,10,0,0,0,0,20657,0,70,20587,0
130,4013,  МАКС-ЖИЗНЬ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,4278,  МАКСИМУС,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2877,  МЕГАРУСС-Д,Москва,20124,0,0,0,0,20124,330,330,0,0,0,19794,19653,1415,0,0,0,693,0,0,17440,105,64,0,0,0,0,0,8,0,0,8,0,0,0,56,0,0,77,0,0,0,0,0,0,0,0
135,797,  МЕД-ГАРАНТ,Балашиха,68,0,0,0,0,68,0,0,0,0,0,68,66,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
136,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1660,  МЕДИКА-ТОМСК,Томск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,484,  МЕДСТРАХ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,141,  МЕДЭКСПРЕСС,Санкт-Петербург,8019,0,0,0,0,8019,2335,853,0,0,1482,5684,5498,4534,0,0,0,227,0,0,300,437,186,0,0,0,0,0,168,168,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
141,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1461,  МЕСКО,Москва,87438,0,0,0,0,87438,0,0,0,0,0,87438,0,0,0,0,0,0,0,0,0,0,87438,0,0,0,0,0,0,0,0,0,0,0,0,0,87438,0,0,0,0,0,0,0,0,0,0
143,3256,  МЕТЛАЙФ,Москва,132612,24112,24106,0,6,108500,108500,36336,0,0,72164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,166,  МИЛОСЕРДИЕ И БЛАГОПОЛУЧИЕ,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2950,  МОСКВА-ВОЛГА,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2974,  МОСКВА-РЕ,Москва,36803,0,0,0,0,36803,0,0,0,0,0,36803,36391,0,0,0,13429,0,0,0,22962,0,412,0,0,0,0,0,0,0,0,0,0,0,0,412,0,0,0,0,0,0,0,0,0,0,0
147,2290,  МОСКОВИЯ,Москва,622,0,0,0,0,622,10,10,0,0,0,612,612,561,0,0,0,3,0,0,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3865,  МОСОБЛГАРАНТ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,3128,  МСК АЙАЙСИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,413,  МСК СТРАЖ,Рязань,795,0,0,0,0,795,0,0,0,0,0,795,547,195,0,0,0,0,0,0,352,0,248,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0
151,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2182,  НАДЕЖДА,Красноярск,1239,0,0,0,0,1239,9,9,0,0,0,1230,1215,501,0,0,16,66,0,0,481,151,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
155,4192,  НАРОДНЫЕ КАССЫ,Москва,17,0,0,0,0,17,0,0,0,0,0,17,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1535,  НАСКО ЖИЗНЬ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,3116,  НАСКО ТАТАРСТАН,Казань,27816,0,0,0,0,27816,0,0,0,0,0,27816,27424,5732,0,0,173,65,1525,0,19635,294,392,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,0,0,0,0
158,1826,  НАЦИОНАЛЬНАЯ СТРАХОВАЯ ГРУППА,Долгопрудный,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
159,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3919,  НАША ГАРАНТИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,98734,0,0,0,0,98734,0,0,0,0,0,98734,97821,359,0,26073,0,68783,0,0,2019,587,913,0,0,0,0,0,913,0,0,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,3693,  НЕЗАВИСИМОСТЬ,Москва,112491,0,0,0,0,112491,0,0,0,0,0,112491,108624,108496,0,0,0,0,0,0,128,0,821,0,0,0,0,0,0,0,0,0,0,0,0,821,0,0,3046,0,0,0,0,0,0,0,0
163,2917,  НИК,Ульяновск,5050,0,0,0,0,5050,501,501,0,0,0,4549,3478,182,0,3002,0,113,0,0,181,0,1071,1071,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,401,  НИК-ЛАЙФ,Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2099,  НОВОЛИПЕЦКАЯ,Липецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3870,  НСГ СТРАХОВАНИЕ ЖИЗНИ,Москва,2573,2533,2533,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,206,0,0,0,0,206,0,0,0,0,0,206,206,83,0,0,0,16,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,7104,0,0,0,0,7104,0,0,0,0,0,7104,6991,0,0,0,154,25,0,0,6797,15,113,0,0,0,0,0,0,0,0,0,0,0,50,63,0,0,0,0,0,0,0,0,0,0,0
172,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,4301,  ОВС НОВС,Камышин,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,258024,0,0,0,0,258024,0,0,0,0,0,258024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258024,0,0,0,0,0,0,0,0,0
175,3099,  ОПОРА,Москва,21741,0,0,0,0,21741,0,0,0,0,0,21741,15876,1244,0,0,0,723,0,0,7221,6688,5806,0,0,0,0,0,0,0,0,0,0,0,74,5732,0,0,59,0,0,0,0,0,0,0,0
176,326,  ОРБИТА,Москва,4079,0,0,0,0,4079,0,0,0,0,0,4079,327,321,0,0,0,0,0,0,0,6,3752,0,0,0,0,0,0,0,0,0,0,0,3752,0,0,0,0,0,0,0,0,0,0,0,0
177,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,3645,  ОТКРЫТИЕ СТРАХОВАНИЕ ЖИЗНИ,Москва,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,915,  ПАРИ,Москва,173157,0,0,0,0,172128,21606,21606,0,0,0,150522,146641,1521,0,0,0,32130,0,0,75448,37542,3695,0,0,0,0,0,267,0,0,0,267,0,735,2639,54,0,186,0,0,0,1029,0,194,835,0
181,3268,  ПАРИТЕТ-СК,Москва,42775,0,0,0,0,42730,0,0,0,0,0,42730,42108,0,0,0,0,11431,0,0,30677,0,148,0,0,0,0,0,0,0,0,0,0,0,0,148,0,474,0,0,0,0,45,0,30,15,0
182,2284,  ПЛАТО,Москва,265,0,0,0,0,265,224,224,0,0,0,41,41,0,0,0,0,34,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,672,0,0,0,0,672,0,0,0,0,0,672,672,667,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1111,  ПОДМОСКОВЬЕ,Подольск,34073,0,0,0,0,34073,0,0,0,0,0,34073,33970,1888,0,0,0,87,0,0,31826,169,103,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
185,3390,  ПОЛИС-ГАРАНТ,Москва,2250,0,0,0,0,2250,3,3,0,0,0,2247,2106,509,0,0,0,551,0,0,343,703,141,0,0,0,0,0,0,0,0,0,0,0,25,116,0,0,0,0,0,0,0,0,0,0,0
186,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,5081,3783,3783,0,0,1298,1298,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3889,  ПРЕСТИЖ-ПОЛИС,Москва,547,0,0,0,0,547,0,0,0,0,0,547,547,0,0,0,0,412,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3438,  ПРОМИНСТРАХ,Москва,14597,0,0,0,0,8842,0,0,0,0,0,8842,8749,779,0,964,0,75,0,0,3598,3333,93,23,0,0,23,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,5755,0,0,5755,0
189,3914,  ПРОМЫШЛЕННАЯ ПЕРЕСТРАХОВОЧНАЯ КОМПАНИЯ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2682,  ПРОФСОДРУЖЕСТВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3963,  РЕГИОН СОЮЗ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
