Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
186,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,1892213,298,971722,968656,96132,3066,920491,920491,920491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,4003,0,0,0,0,0,4003,230,230,0,0,0,3773,1718,1078,0,0,6,272,0,0,343,19,2008,0,0,0,0,0,425,425,0,0,0,0,1245,311,27,0,47,0,0,0,0,0,0,0,0
189,3451,  РОСМЕД,Москва,18166,0,0,0,0,0,18166,16895,2760,0,0,14135,1271,1001,253,0,0,0,3,0,0,263,482,258,0,0,0,0,0,24,24,0,0,0,0,21,75,138,1,11,0,0,0,0,0,0,0,0
190,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2890,  РОСНО-МС,Москва,414,409,0,0,0,0,414,414,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,3720,  РОСТ-СТРАХОВАНИЕ,Химки,423,0,0,0,0,0,423,0,0,0,0,0,423,419,377,0,0,0,0,0,0,42,0,4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
193,975,  РОСЭНЕРГО,Горно-Алтайск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2947,  РСХБ-СТРАХОВАНИЕ,Москва,153439,0,0,0,0,0,153355,19079,18860,0,0,219,134276,86378,2356,3,0,5,5,1999,172,17383,64627,47812,0,0,0,0,0,93,93,0,0,0,0,17,47698,4,32,54,1,1,0,83,0,82,1,0
195,1999,  РУССКАЯ КОРОНА,Рязань,7792,0,0,0,0,0,7792,7698,7528,0,0,170,94,58,0,0,0,0,36,0,0,3,19,36,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
196,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,393048,0,125919,125919,0,0,267129,267129,224059,0,0,43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,4202,  САКЛАУ,Казань,24,0,0,0,0,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
199,2873,  САХАМЕДСТРАХ,Якутск,1556,963,0,0,0,0,1556,1556,0,0,0,1556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,5263045,0,0,0,0,0,5263045,377687,18817,0,0,358870,4885358,3337548,0,0,0,0,4,0,0,23577,3313967,885944,0,0,0,0,0,0,0,0,0,0,0,0,885944,0,18262,643604,0,0,0,0,0,0,0,0
201,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,888393,0,686431,686431,359638,0,201962,201962,201952,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,667,  СВЯЗНОЙ СТРАХОВАНИЕ,Москва,7213,0,0,0,0,0,7213,8,8,0,0,0,7205,7205,0,0,0,0,0,0,0,0,7205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,924,  СЕЛЕКТА,Москва,18088,21,0,0,0,0,18088,12226,3136,0,0,9090,5862,3773,1224,0,2,165,1076,0,0,429,877,2085,6,0,0,6,0,245,1,0,0,244,0,714,280,840,4,0,0,0,0,0,0,0,0,0
204,3959,  СЕЛЕНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,632,  СЕРВИСРЕЗЕРВ,Ковров,291725,0,0,0,0,0,90794,72962,72958,0,0,4,17832,14321,1475,0,0,0,0,0,0,134,12712,3511,0,0,0,0,0,0,0,0,0,0,10,17,3484,0,0,0,0,0,0,200931,200931,0,0,0
206,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,231426,0,0,0,0,0,111567,101725,79681,0,0,22044,9842,3167,297,0,0,0,1,0,0,112,2757,6652,5,5,0,0,0,5308,5308,0,0,0,2,0,1280,57,1,22,0,0,0,119859,119326,272,261,0
207,3467,  СИБИРСКИЙ СПАС,Новокузнецк,168112,0,0,0,0,0,89240,61428,25979,0,0,35449,27812,26991,25825,0,0,0,0,0,0,17,1149,821,0,0,0,0,0,1,1,0,0,0,0,10,810,0,0,0,0,0,0,78872,78872,0,0,0
208,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,4105,  СИВ ЛАЙФ,Москва,45224,0,25617,25617,13501,0,19607,19607,19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2444,  СИМАЗ-МЕД,Новосибирск,5791,0,0,0,0,0,5791,5791,0,0,0,5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,3803,  СК ДОМИНАНТА,Москва,1538,0,0,0,0,0,1538,2,2,0,0,0,1536,544,0,0,0,0,0,0,0,544,0,979,0,0,0,0,0,0,0,0,0,0,0,71,908,0,0,13,0,0,0,0,0,0,0,0
212,3225,  СК ЕВРОПЛАН,Москва,22720,0,0,0,0,0,22720,0,0,0,0,0,22720,11360,11360,0,0,0,0,0,0,0,0,11360,0,0,0,0,0,11360,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,9926,15,3214,2870,16,344,6712,6712,6707,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,4174,  СКОР П.О.,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3941,  СМП-СТРАХОВАНИЕ,Москва,10102,0,0,0,0,0,10102,8437,758,0,0,7679,1665,1577,340,0,0,0,12,0,0,156,1069,87,0,0,0,0,0,14,14,0,0,0,0,0,73,0,0,1,0,0,0,0,0,0,0,0
216,3834,  СО ПОМОЩЬ,Санкт-Петербург,63696,189,0,0,0,0,63696,12352,193,40,0,12159,51344,1714,167,0,0,3,244,103,102,676,521,8620,0,0,0,0,0,1282,1279,0,0,3,2,54,6906,376,6,41004,0,0,0,0,0,0,0,0
217,1208,  СОГАЗ,Москва,3180604,0,0,0,0,0,1428866,784282,477020,0,0,307262,644584,404218,85797,625,262,434,3076,216,18,23753,290055,119884,684,0,0,374,310,24774,24480,0,60,234,397,4969,88911,149,493,119989,2,2,0,1751736,1703662,45443,2631,0
218,3230,  СОГАЗ-МЕД,Москва,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,1307,  СОГЛАСИЕ,Москва,2141123,12473,0,0,0,0,868683,423459,309279,0,0,114180,445224,341977,187951,77,40,303,560,543,142,26816,125687,95561,178,0,10,146,22,54476,53680,0,26,770,101,14,40251,541,162,7524,0,0,0,1272440,1259258,8969,4213,0
220,1741,  СОГЛАСИЕ - М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3511,  СОГЛАСИЕ-ВИТА,Москва,229248,14,223225,223225,0,0,6023,6023,6023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1580,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ,Москва,332518,0,0,0,0,0,332518,11753,11752,0,0,1,320765,90816,4289,0,0,0,0,0,0,0,86527,10198,0,0,0,0,0,0,0,0,0,0,0,0,10198,0,0,219751,0,0,0,0,0,0,0,0
223,4079,  СОСЬЕТЕ ЖЕНЕРАЛЬ СТРАХОВАНИЕ ЖИЗНИ,Москва,612644,0,285534,285534,285534,0,327110,327110,327110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,3528,  СПАСЕНИЕ,Казань,2747,0,0,0,0,0,2747,2747,0,0,0,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,3300,  СПАССКИЕ ВОРОТА,Салехард,40467,1115,0,0,0,0,37879,7151,2424,0,0,4727,30728,30386,263,0,1,9,28218,0,0,240,1655,342,0,0,0,0,0,188,168,0,1,19,1,79,74,0,0,0,0,0,0,2588,2489,99,0,0
226,2354,  СПАССКИЕ ВОРОТА-М,Москва,3845,0,0,0,0,0,3845,3845,0,0,0,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,3983,  СТЕРХ,Якутск,162933,0,0,0,0,0,58223,49868,49866,0,0,2,8355,7151,275,0,31,24,21,20,18,1720,5060,1060,83,16,0,25,42,11,0,0,11,0,6,196,749,15,107,37,0,0,0,104710,103273,914,523,0
228,3229,  СТРАХОВАЯ БИЗНЕС ГРУППА,Воронеж,76857,3,0,0,0,0,46735,45473,44567,0,0,906,1262,661,33,14,3,1,20,0,0,286,304,484,4,0,0,0,4,9,0,0,9,0,0,165,274,32,6,111,0,0,0,30122,28110,661,1351,0
229,461,  СТРАХОВАЯ ГРУППА МСК,Москва,39955,1092,0,0,0,0,33585,6628,4162,0,0,2466,26957,20331,13442,2,0,3,3,1,0,821,6059,4094,1,1,0,0,0,1045,1038,0,3,4,5,22,2941,80,294,2238,0,0,0,6370,6301,69,0,0
230,574,  СТРАХОВАЯ КОМПАНИЯ ЕКАТЕРИНБУРГ,Екатеринбург,41057,0,0,0,0,0,41057,24898,8183,0,0,16715,16159,10716,5286,1,0,0,97,0,0,956,4376,5349,0,0,0,0,0,4654,4654,0,0,0,1,6,650,38,0,94,0,0,0,0,0,0,0,0
231,4104,  СТРАХОВАЯ КОМПАНИЯ КАРДИФ,Москва,1066821,137,0,0,0,0,1066821,356142,356142,0,0,0,710679,289656,62620,0,0,0,0,0,0,0,227036,38921,0,0,0,0,0,0,0,0,0,0,0,0,38921,0,0,382102,0,0,0,0,0,0,0,0
232,2359,  СТРАХОВАЯ КОМПАНИЯ УСПЕХ,Москва,2033,0,0,0,0,0,2033,1613,0,0,0,1613,420,410,16,0,0,0,3,0,0,36,355,10,0,0,0,0,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
233,3969,  СТРАХОВАЯ КОМПАНИЯ ЧАББ,Москва,1207,365,0,0,0,0,1207,160,160,65,0,0,1047,289,0,0,0,0,68,0,0,142,79,638,0,0,0,0,0,0,0,0,0,0,0,220,418,0,119,1,0,0,0,0,0,0,0,0
234,3928,  СТРАХОВЫЕ ИНВЕСТИЦИИ,Уфа,4117,0,0,0,0,0,4117,3955,2693,0,0,1262,162,93,7,0,0,0,0,0,0,7,79,43,0,0,0,0,0,0,0,0,0,0,0,10,33,0,0,26,0,0,0,0,0,0,0,0
235,1149,  СТРИЖ,Ижевск,5729,0,0,0,0,0,5729,5654,5650,0,0,4,75,75,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,3857,  СТРОИТЕЛЬНАЯ СТРАХОВАЯ ГРУППА,Москва,3333,0,0,0,0,0,3333,562,532,0,0,30,2771,474,25,0,0,0,0,0,0,253,196,2265,0,0,0,0,0,2,2,0,0,0,0,8,527,1728,0,32,0,0,0,0,0,0,0,0
237,3127,  СУРГУТНЕФТЕГАЗ,Сургут,161461,0,0,0,0,0,92586,59046,38183,0,0,20863,33540,28314,5211,0,17,6,83,0,0,2326,20671,3350,9,0,0,9,0,23,1,0,6,16,26,273,2564,455,2,1874,0,0,0,68875,67613,1209,53,0
238,1587,  ТАЛИСМАН,Казань,131991,0,0,0,0,0,37922,30641,30641,0,0,0,7281,5659,1841,0,3,0,0,39,15,99,3677,1617,0,0,0,0,0,3,0,0,3,0,0,2,1612,0,0,5,0,0,0,94069,94069,0,0,0
239,191,  ТИНЬКОФФ СТРАХОВАНИЕ,Москва,255779,0,0,0,0,0,240688,221003,221003,0,0,0,19685,12461,6464,0,0,0,0,0,0,0,5997,3950,0,0,0,0,0,1516,1516,0,0,0,0,0,2434,0,0,3274,0,0,0,15091,15091,0,0,0
240,1182,  ТИТ,Москва,27293,0,0,0,0,0,27293,22624,22254,0,0,370,4669,1064,486,0,44,0,305,0,0,107,122,429,104,0,0,104,0,149,149,0,0,0,0,79,3,94,0,3176,0,0,0,0,0,0,0,0
241,1688,  ТРАНСНАЦИОНАЛЬНАЯ СК,Королев,2035,0,0,0,0,0,2035,27,23,0,0,4,2008,1070,857,0,0,0,83,0,0,68,62,938,0,0,0,0,0,790,790,0,0,0,0,56,92,0,0,0,0,0,0,0,0,0,0,0
242,1864,  ТРАНСНЕФТЬ,Москва,16522,0,0,0,0,0,5050,1047,1047,0,0,0,4003,2820,1016,0,0,0,5,0,0,1016,783,1183,0,0,0,0,0,703,703,0,0,0,17,0,460,3,0,0,0,0,0,11472,11472,0,0,0
243,1522,  ТРАНССИБ РЕ,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,1623,  ТЮМЕНЬ-ПОЛИС,Тюмень,33268,0,0,0,0,0,33268,15024,15024,0,0,0,18244,12531,1377,0,0,0,0,0,0,144,11010,33,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,5680,0,0,0,0,0,0,0,0
245,3313,  УГМК-МЕДИЦИНА,Екатеринбург,9783,0,0,0,0,0,9783,9783,0,0,0,9783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1457,  УРАЛ-РЕЦЕПТ М,Екатеринбург,267,0,0,0,0,0,267,267,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,983,  УРАЛСИБ,Москва,1179186,1802,0,0,0,0,646708,372748,286970,0,0,85778,273960,201114,40931,85,2,0,150,1,0,3381,156564,67092,0,0,0,0,0,1911,1911,0,0,0,45,35,63656,1445,26,5728,0,0,0,532478,527127,3226,2125,0
248,3987,  УРАЛСИБ ЖИЗНЬ,Москва,108557,0,69197,68894,64096,303,39360,39360,39360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,161,  ФЕДЕРАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,75,0,0,0,0,0,75,64,4,0,0,60,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
250,3598,  ФЬОРД,Самара,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,319,  ХОСКА,Хабаровск,178183,8349,0,0,0,0,95974,73768,28775,0,0,44993,22206,10538,1812,0,1,80,433,0,0,980,7232,7899,1,1,0,0,0,55,23,0,0,32,0,41,7710,92,0,3769,0,0,0,82209,82209,0,0,0
252,3507,  ХОУМ КРЕДИТ СТРАХОВАНИЕ,Москва,1277941,0,0,0,0,0,1277941,209360,209360,0,0,0,1068581,906965,0,0,0,0,1,0,0,1,906963,115515,0,0,0,0,0,0,0,0,0,0,0,2,115513,0,0,46101,0,0,0,0,0,0,0,0
253,3517,  ЦЕНТРАЛЬНОЕ СО,Мытищи,78362,0,0,0,0,0,64087,58065,28406,0,0,29659,6022,3542,805,0,0,79,74,2,0,476,2106,2435,121,12,0,0,109,0,0,0,0,0,8,161,1996,149,2,43,0,0,0,14275,12430,544,1301,0
254,212,  ЦЮРИХ НАДЕЖНОЕ СТРАХОВАНИЕ,Москва,1954,133,0,0,0,0,1954,10,10,0,0,0,1944,591,8,0,0,0,140,0,0,430,13,948,0,0,0,0,0,6,6,0,0,0,0,325,617,0,205,200,0,0,0,0,0,0,0,0
255,3998,  ЧАББ ЖИЗНЬ,Москва,1399,0,0,0,0,0,1399,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2708,  ЧРЕЗВЫЧАЙНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,10998,0,0,0,0,0,8020,1549,1545,0,0,4,6471,234,13,0,0,1,4,0,0,199,17,4091,17,9,0,0,8,68,9,0,41,18,83,1,3922,0,0,2146,4,4,0,2974,0,2731,243,0
257,552,  ЧУВАШИЯ-МЕД,Чебоксары,1921,0,0,0,0,0,1921,1921,0,0,0,1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2136,  ЧУВАШСКАЯ МСК,Новочебоксарск,244,0,0,0,0,0,244,244,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1216,  ЧУЛПАН,Альметьевск,190514,0,0,0,0,0,72526,51769,51355,0,0,414,20757,13726,2864,0,6,4,2,513,0,301,10036,7031,0,0,0,0,0,158,150,0,5,3,25,7,6841,0,0,0,0,0,0,117988,116143,1808,37,0
260,4001,  ЧУЛПАН-ЖИЗНЬ,Альметьевск,37365,0,20732,20483,0,249,16633,16633,16633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,3957,  ЧУЛПАН-МЕД,Альметьевск,27,0,0,0,0,0,27,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,13,  ШАНС,Липецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,3543,  ЭКИП,Москва,1741,0,0,0,0,0,1741,71,28,0,0,43,1670,1134,950,0,0,5,1,0,0,22,156,531,0,0,0,0,0,426,423,0,0,3,0,19,86,0,0,5,0,0,0,0,0,0,0,0
264,2621,  ЭКОНОМСТРАХОВАНИЕ,Саратов,577,0,377,377,0,0,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,3815,  ЭКСПРЕСС-СТРАХОВАНИЕ,Санкт-Петербург,530,0,0,0,0,0,530,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0
266,1834,  ЭНЕРГОГАРАНТ,Москва,1027971,61978,0,0,0,0,455286,288517,198175,45,0,90342,166769,133913,34456,34,2,55,576,655,67,19486,78649,23892,383,382,0,0,1,9689,9566,1,0,122,175,163,12810,672,425,8539,0,0,0,572685,561444,7635,3606,0
267,177,  ЭРГО,Санкт-Петербург,751044,0,0,0,0,0,643894,297366,274834,0,0,22532,346528,162078,54025,7,0,43,260,0,0,4221,103522,118151,0,0,0,0,0,21733,21733,0,0,0,6,3575,92837,0,138,66161,0,0,0,107150,106704,446,0,0
268,3879,  ЭРГО ЖИЗНЬ,Москва,89324,64,11513,11513,4,0,77811,77811,77811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,4133,  ЭЧДИАЙ СТРАХОВАНИЕ,Москва,3836,0,0,0,0,0,3836,3108,3108,0,0,0,728,179,0,0,0,0,84,0,0,95,0,182,0,0,0,0,0,1,1,0,0,0,0,172,8,1,69,298,0,0,0,0,0,0,0,0
270,3211,  ЮГОРИЯ,Ханты-Мансийск,1354398,0,0,0,0,0,634945,297907,211333,10,0,86574,337038,293658,82535,0,0,6,11,211,0,2148,208747,42854,105,0,0,0,105,107,85,0,0,22,1,20,42520,101,6,520,0,0,0,719453,718422,1031,0,0
271,4014,  ЮГОРИЯ-ЖИЗНЬ,Ханты-Мансийск,2872,0,1933,1933,0,0,939,939,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3204,  ЮГОРИЯ-МЕД,Ханты-Мансийск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2243,  ЮЖУРАЛ-АСКО,Челябинск,1310828,0,0,0,0,0,492388,308280,43168,0,0,265112,184108,176968,152298,0,0,0,157,0,0,1150,23363,7140,25,25,0,0,0,2,2,0,0,0,0,21,7092,0,0,0,0,0,0,818440,818440,0,0,0
274,92,  ЮЖУРАЛЖАСО,Челябинск,216591,0,0,0,0,0,167768,156235,100899,0,0,55336,11533,9666,1500,9,0,0,4988,0,0,170,2999,1828,0,0,0,0,0,32,32,0,0,0,0,0,1796,0,0,39,0,0,0,48823,48823,0,0,0
275,1643,  ЮНИТИ РЕ,Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,1621,  ЯКОРЬ,Москва,38187,0,0,0,0,0,19869,15137,9927,0,0,5210,4732,2148,412,0,0,9,105,0,0,196,1426,2568,0,0,0,0,0,858,846,0,0,12,0,5,1286,419,0,16,0,0,0,18318,18318,0,0,0
