Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
87,3535,"ООО ""ИНКОР Страхование""",Дмитров,8543,0,0,0,0,0,8543,4010,3906,0,0,104,4533,2887,2139,0,20,1,46,0,0,536,145,1596,88,88,0,0,29,0,0,1132,320,27,0,50,0,0,0,0,0,0,0,0
88,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1880311,154,1136226,1134568,332032,1658,744085,744085,723784,0,0,20301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3993,"ООО ""Компания Банковского Страхования""",Москва,90490,0,0,0,0,0,90490,1,0,0,0,1,90489,11774,0,0,0,0,0,0,0,0,11774,11762,0,0,0,0,0,0,0,0,11762,0,0,66953,0,0,0,0,0,0,0,0
90,4326,"ООО ""КПСК"" ",Симферополь,10656,0,0,0,0,0,10656,3974,2868,0,0,1106,6682,3975,188,0,1,10,0,4,0,326,3446,2553,0,0,0,0,20,35,4,0,2494,0,154,0,0,0,0,0,0,0,0,0
91,3059,"ООО ""КПТС""",Новокузнецк,4280,0,0,0,0,0,4280,4280,0,0,0,4280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,129,5,0,0,0,0,129,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0
93,3781,"ООО ""КРК-Страхование""",Москва,27191,0,0,0,0,0,27191,4167,337,0,0,3830,23024,7146,5957,0,0,3,2,0,0,265,919,809,450,450,0,0,0,0,0,0,359,0,0,15069,0,0,0,0,0,0,0,0
94,4013,"ООО ""МАКС-Жизнь""",Москва,31290,51,31290,31290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3594,"ООО ""МСГ""",Москва,76541,27122,0,0,0,0,76541,76517,49615,0,0,26902,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
96,3128,"ООО ""МСК ""АйАйСи""",Москва,16193,16174,0,0,0,0,16193,16174,0,0,0,16174,19,5,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
97,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,4,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,2780158,0,0,0,0,0,1206286,763208,750995,0,0,12213,443078,439083,427366,0,0,0,0,0,0,170,11547,3995,0,0,0,0,0,0,0,7,3988,0,0,0,0,0,0,1573872,1573872,0,0,0
100,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,34668,46,17703,17703,0,0,16965,16965,16965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3609,"ООО ""ППФ Страхование жизни""",Москва,165665,0,152062,133107,0,18955,13603,13603,12914,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3438,"ООО ""ПРОМИНСТРАХ""",Москва,193659,3691,0,0,0,0,184784,6010,1193,0,0,4817,178774,234,59,0,0,0,0,0,0,149,26,178533,29,29,0,0,2,1,9,10,93,178389,3,4,0,0,0,8875,8835,35,5,0
103,3568,"ООО ""ПСА""",Сызрань,574929,0,0,0,0,0,202661,182463,182359,0,0,104,20198,14026,2710,0,0,0,0,0,0,211,11105,6159,198,198,0,0,0,0,0,119,5842,0,0,13,0,0,0,372268,372268,0,0,0
104,0473,"ООО ""РИКС""",Москва,9574,0,0,0,0,0,9574,513,301,0,0,212,9061,7620,0,0,0,0,72,0,0,4,7544,565,0,0,0,0,0,0,0,0,527,38,0,876,0,0,0,0,0,0,0,0
105,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,11133,10666,0,0,0,0,11133,11133,0,0,0,11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0066,"ООО ""СК ""Ангара""",Братск,308399,0,0,0,0,0,13314,12152,12008,0,0,144,1162,1107,292,0,0,0,0,0,0,52,763,45,5,5,0,0,0,0,0,0,40,0,0,10,0,0,0,295085,295085,0,0,0
107,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,5648,0,0,0,0,0,5648,5648,5643,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2042,"ООО ""СК ""Гранта""",Казань,26591,7293,0,0,0,0,26591,16704,9155,0,0,7549,9887,7416,5225,0,0,5,1,0,0,247,1938,1722,0,0,0,0,0,2,0,1036,669,15,0,749,0,0,0,0,0,0,0,0
109,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,87920,613,37679,35509,3577,2170,50241,50241,48925,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3837,"ООО ""СК ""Ингосстрах-М""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,42,0,0,0,0,0,42,3,3,0,0,0,39,38,5,0,0,0,19,0,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112,3645,"ООО ""СК ""Капитал - Лайф""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,20468,0,0,0,0,0,20468,10196,6374,0,0,3822,10272,5900,5040,0,0,0,448,0,0,135,277,430,213,213,0,0,0,0,1,29,187,0,0,3942,0,0,0,0,0,0,0,0
114,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,159,0,0,0,0,0,159,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0
115,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,3816542,1365,1905547,1905547,1497680,0,1910995,1910995,1846037,0,0,64958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,278483,0,0,0,0,0,278483,40,7,0,0,33,278443,304,0,0,0,0,0,0,0,304,0,278139,0,0,0,0,0,0,0,0,2,278137,0,0,0,0,0,0,0,0,0,0
117,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,7199,0,0,0,0,0,7199,6830,1334,0,0,5496,369,368,0,0,0,0,224,0,0,0,144,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,789673,0,0,0,0,0,414303,152677,152638,0,0,39,261626,260515,139346,0,0,0,0,0,0,244,120925,1111,0,0,0,0,0,0,22,0,1089,0,0,0,0,0,0,375370,375370,0,0,0
119,1307,"ООО ""СК ""Согласие""",Москва,1780268,60102,0,0,0,0,934865,433889,282511,0,0,151378,500976,366062,203003,247,39,276,959,419,124,37095,124024,111716,66299,37274,29025,1,107,367,76,58,44015,793,177,23021,0,0,0,845403,835125,6152,4126,0
120,1182,"ООО ""СК ""ТИТ""",Москва,14240,0,0,0,0,0,14240,11106,8413,0,0,2693,3134,1571,449,0,37,0,14,0,0,686,385,911,148,148,0,0,123,0,0,521,25,94,0,652,0,0,0,0,0,0,0,0
121,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,684,0,0,0,0,0,684,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,531,0,0,0,0,0,0,0,0,378,153,0,153,0,0,0,0,0,0,0,0
122,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,154351,202,27992,27992,2,0,126359,126359,126249,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3803,"ООО ""СК Доминанта""",Москва,1502,0,0,0,0,0,1502,2,2,0,0,0,1500,587,0,0,0,0,0,0,0,587,0,904,0,0,0,0,0,0,0,10,894,0,0,9,0,0,0,0,0,0,0,0
124,0574,"ООО ""СК Екатеринбург""",Екатеринбург,44413,11660,0,0,0,0,44413,29559,9154,0,0,20405,14854,10121,4845,0,0,0,40,0,0,1192,4044,4575,3777,3777,0,0,0,0,0,9,725,64,0,158,0,0,0,0,0,0,0,0
125,3225,"ООО ""СК ИНТЕРИ""",Москва,25798,0,0,0,0,0,25798,0,0,0,0,0,25798,12899,12899,0,0,0,0,0,0,0,0,12899,12899,12899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,4104,"ООО ""СК КАРДИФ""",Москва,1243182,39,0,0,0,0,1243182,665785,665785,0,0,0,577397,158003,78845,0,0,0,0,0,0,0,79158,71941,0,0,0,0,0,0,0,0,71941,0,0,347453,0,0,0,0,0,0,0,0
127,0401,"ООО ""СК НИК-Лайф""",Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,2917,"ООО ""СК НИК""",Ульяновск,1979,0,0,0,0,0,1979,122,108,0,0,14,1857,264,110,0,6,0,2,0,0,16,130,144,32,32,0,0,10,0,0,3,99,0,0,1449,0,0,0,0,0,0,0,0
129,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,129736,27,68410,68053,356,357,61326,61326,61307,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3998,"ООО ""СК Чабб Жизнь""",Москва,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,3969,"ООО ""СК Чабб""",Москва,1355,481,0,0,0,0,1355,244,244,78,0,0,1111,225,0,0,0,0,53,0,0,167,5,777,0,0,0,0,0,0,0,218,559,0,103,6,0,0,0,0,0,0,0,0
132,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,6679,0,0,0,0,0,6679,6679,0,0,0,6679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3528,"ООО ""СМО ""Спасение""",Казань,254,0,0,0,0,0,254,254,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3941,"ООО ""СМП-Страхование""",Москва,8936,0,0,0,0,0,8936,3236,217,0,0,3019,5700,5240,437,0,8,1,702,0,0,605,3487,165,10,10,0,0,8,2,0,1,144,0,0,295,0,0,0,0,0,0,0,0
135,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,551720,0,236644,236644,236644,0,315076,315076,315076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,540810,0,0,0,0,0,540810,31249,31248,0,0,1,509561,154027,319,0,0,0,0,0,0,0,153708,14784,0,0,0,0,0,0,0,0,14784,0,0,340750,0,0,0,0,0,0,0,0
137,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,2395,0,0,0,0,0,2395,2074,2074,0,0,0,321,107,0,0,0,0,39,0,0,68,0,170,1,0,0,0,0,0,0,96,73,0,42,2,0,0,0,0,0,0,0,0
138,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,196860,0,0,0,0,0,196860,59173,55933,0,0,3240,137687,4508,17,1,3,1,83,0,0,1591,2812,7395,0,0,0,0,7,52,1,0,2951,4384,0,125784,0,0,0,0,0,0,0,0
139,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,69,0,0,0,0,0,69,14,3,0,0,11,55,40,21,0,0,0,0,0,0,2,17,15,10,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
140,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,41251,18,47,47,0,0,41204,41204,41204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,212181,0,0,0,0,0,92538,87419,72017,0,0,15402,5119,3544,490,0,0,0,1,0,0,182,2871,1558,7,7,0,0,0,0,0,0,1497,54,1,16,0,0,0,119643,119643,0,0,0
142,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,41848,0,18854,18854,5084,0,22994,22994,21859,0,0,1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,146498,18,0,0,0,0,146498,96757,101,35,0,96656,49741,1121,72,0,0,4,184,0,0,571,290,3986,470,470,0,0,0,4,0,55,2612,845,1,44633,0,0,0,0,0,0,0,0
144,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,244986,531,0,0,0,0,104789,57818,54103,0,0,3715,46971,35900,3117,0,8,3,81,0,0,2286,30405,3067,8,8,0,0,10,10,26,121,2623,269,12,7992,0,0,0,140197,139274,799,124,0
145,3928,"ООО ""Страховые инвестиции""",Уфа,1393,0,0,0,0,0,1393,714,705,0,0,9,679,8,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,0,0,669,0,0,0,0,0,0,0,0
146,0585,"ООО ""СФ ""Адонис""",Пермь,212257,0,0,0,0,0,119548,59838,49706,0,0,10132,59710,58686,19437,3,0,3,7,439,0,1037,37760,684,100,100,0,0,0,0,1,0,583,0,2,338,0,0,0,92709,91720,673,316,0
147,1688,"ООО ""ТСК""",Королев,1558,0,0,0,0,0,1558,21,17,0,0,4,1537,842,750,0,0,0,2,0,0,37,53,695,598,598,0,0,0,0,0,42,55,0,0,0,0,0,0,0,0,0,0,0
148,3507,"ООО ""Хоум Кредит Страхование""",Москва,365012,0,0,0,0,0,365012,147183,147183,0,0,0,217829,152278,0,0,0,0,0,0,0,0,152278,64367,0,0,0,0,0,0,0,0,64367,0,0,1184,0,0,0,0,0,0,0,0
149,4358,ООО «РСХБ-Страхование жизни»,Москва,9731,7,9731,9731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2890,ООО ВТБ МС,Москва,10123,0,0,0,0,0,10123,10123,0,0,0,10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,342705,28999,0,0,0,0,135268,96131,64855,0,0,31276,39137,10836,1559,2,0,23,146,1334,0,2010,5762,4324,94,94,0,0,0,16,0,270,3681,263,0,23977,0,0,0,207437,207437,0,0,0
152,3767,"ООО СК ""АСКОР""",Москва,4330,0,0,0,0,0,4330,2732,2732,0,0,0,1598,841,392,0,0,0,0,0,0,19,430,380,0,0,0,0,0,0,0,0,380,0,0,377,0,0,0,0,0,0,0,0
153,3398,"ООО СК ""ВТБ Страхование""",Москва,14527254,810,0,0,0,0,14520446,5278164,4270900,0,0,1007264,9242282,6636706,10790,185,100,34,22065,0,0,46832,6556700,856080,1066,1064,0,2,84,9,11,87,849648,5173,67,1749429,2,2,0,6806,0,5198,1608,0
154,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,22267,0,10990,10990,0,0,11277,11277,11277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,8,0,0,0,0,0,8,2,2,0,0,0,6,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
156,1867,"ООО СК ""Коместра-Томь""",Томск,105509,0,0,0,0,0,105509,63684,37080,0,0,26604,41825,37577,31934,0,0,0,1,0,0,312,5330,4248,178,178,0,0,0,0,0,20,4050,0,0,0,0,0,0,0,0,0,0,0
157,3847,"ООО СК ""Независимая страховая группа""",Москва,1730,42,0,0,0,0,1229,386,63,0,0,323,843,667,234,0,36,1,242,0,0,77,77,176,55,55,0,0,43,0,0,0,78,0,0,0,0,0,0,501,0,501,0,0
158,0326,"ООО СК ""Орбита""",Москва,3225,0,0,0,0,0,3225,1571,992,0,0,579,1654,322,84,0,0,27,7,5,5,154,45,1224,1,1,0,0,0,67,0,998,48,110,37,71,0,0,0,0,0,0,0,0
159,3268,"ООО СК ""Паритет-СК""",Москва,43272,3554,0,0,0,0,5272,4117,615,0,0,3502,1155,560,288,0,1,0,1,0,0,155,115,551,114,114,0,0,5,0,2,20,410,0,0,44,0,0,0,38000,37766,212,22,0
160,2682,"ООО СК ""ПРОФСОДРУЖЕСТВО""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0013,"ООО СК ""РЕСО-Шанс""",Москва,26,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0
162,4331,"ООО СК ""Сбербанк страхование""",Москва,10468109,0,0,0,0,0,10468109,508233,11602,0,0,496631,9959876,8167495,0,5,0,0,3,64,0,23854,8143569,1220039,0,0,0,2,0,0,0,0,1220036,1,10059,562283,0,0,0,0,0,0,0,0
163,3511,"ООО СК ""Согласие-Вита""",Москва,144564,12,132666,132666,0,0,11898,11898,11898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1623,"ООО СК ""Тюмень-Полис""",Тюмень,40004,0,0,0,0,0,40004,18743,18743,0,0,0,21261,13475,234,0,0,0,0,0,0,131,13110,38,0,0,0,0,0,0,0,0,38,0,0,7748,0,0,0,0,0,0,0,0
165,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,349580,4231,0,0,0,0,349580,217884,150522,0,0,67362,131696,96249,47,0,0,0,177,0,0,27165,68860,32393,1,1,0,0,0,0,14,27154,4756,468,0,3054,0,0,0,0,0,0,0,0
166,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,37294,0,20550,20021,0,529,16744,16744,16744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3543,"ООО СК ""Экип""",Москва,5584,0,0,0,0,0,5584,1212,1161,0,0,51,4372,2844,1784,0,0,3,1,0,0,53,1003,1528,455,455,0,0,0,1,0,11,1031,30,0,0,0,0,0,0,0,0,0,0
168,4365,ООО СК «БКС Страхование жизни»,Москва,128,0,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,148022,0,0,0,0,0,148022,148022,0,0,0,148022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,8380,7293,0,0,0,0,8380,8380,0,0,0,8380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,257,0,0,0,0,0,257,257,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,25,0,0,0,0,0,25,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,3245,"ООО СО ""ВЕРНА""",Краснодар,271136,0,0,0,0,0,99042,58325,32318,0,0,26007,40717,11571,1524,0,0,2,0,5,5,1020,9020,27055,47,47,0,0,0,0,0,646,6358,20004,3,2088,0,0,0,172094,172094,0,0,0
174,2397,"ООО СО ""Геополис""",Москва,19732,0,0,0,0,0,8859,1293,26,0,0,1267,7566,6614,3810,0,0,0,0,0,0,88,2716,952,838,838,0,0,0,0,0,0,114,0,0,0,0,0,0,10873,10873,0,0,0
175,1643,"ООО СПК ""Юнити Ре""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0397,"ООО Страховая Компания  ""Гелиос""",Москва,903492,0,0,0,0,0,570132,327980,267430,0,0,60550,242152,153210,2409,0,5,9,95,0,0,8502,142190,54105,9624,9624,0,0,20,21,42,106,44011,281,0,34837,0,0,0,333360,332357,1003,0,0
177,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,2110054,0,0,0,0,0,680297,450449,131206,0,0,319243,229848,219370,170279,0,0,0,5,0,0,1341,47745,10478,71,71,0,0,0,0,0,21,10386,0,0,0,0,0,0,1429757,1429757,0,0,0
178,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,1286598,61105,0,0,0,0,611328,384063,289978,24,0,94085,227265,183097,44807,34,2,36,1080,491,49,22528,114119,28745,11779,11701,0,1,0,125,253,256,15780,551,504,14919,0,0,0,675270,662992,7795,4483,0
179,0001,"ПАО СК ""Росгосстрах""",Люберцы,11982340,483463,0,0,0,0,8048774,2054403,1453197,0,0,601206,5994371,5153786,502144,618,43,377,923,41149,28,22169,4586363,806669,28322,17491,10831,0,29,781,219,161,776161,996,259,33657,0,0,0,3933566,3890649,36830,6087,0
180,4348,"ПК ""НОМПОВС""",Тюмень,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
181,0621,"САО ""ВСК""",Москва,8477970,92026,0,0,0,0,5721148,2963083,1719991,4,0,1243092,2758065,2244856,364165,322,145,97,6200,1418,42,35712,1836797,329701,92510,48163,44347,1,452,102,275,574,202528,33259,97,183411,0,0,0,2756822,2718098,29556,9168,0
182,0448,"САО ""ГЕОПОЛИС""",Москва,5151,0,518,0,0,518,4633,4633,71,0,0,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,4246,"САО ""Кристалл""",Москва,592,0,0,0,0,0,592,0,0,0,0,0,592,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,573,0,0,0,19,0,0,0,0,0,0,0,0
184,0348,"САО ""ЛЕКСГАРАНТ""",Москва,17861,0,0,0,0,0,17861,610,80,0,0,530,17251,417,215,0,17,0,3,0,0,41,141,128,14,14,0,0,21,0,0,0,43,50,0,16706,0,0,0,0,0,0,0,0
185,0141,"САО ""Медэкспресс""",Санкт-Петербург,22572,8618,0,0,0,0,13457,12357,828,0,0,11529,1100,882,518,0,0,0,3,0,0,70,291,218,91,91,0,0,0,0,0,0,127,0,0,0,0,0,0,9115,9115,0,0,0
186,2182,"САО ""Надежда""",Красноярск,1264817,0,0,0,0,0,807422,638907,424322,0,0,214585,168515,155761,132859,0,0,1,0,0,0,580,22321,12348,497,497,0,0,0,12,2,13,11781,43,0,406,0,0,0,457395,457395,0,0,0
187,0177,САО ЭРГО,Москва,735341,1060,0,0,0,0,551690,299086,279114,0,0,19972,252604,146865,66402,11,0,6,141,0,0,5159,75146,73527,7883,3671,4212,0,0,0,7,172,65465,0,103,32109,0,0,0,183651,183651,0,0,0
188,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0928,"СПАО ""Ингосстрах""",Москва,6171311,112998,0,0,0,0,2715866,807223,613882,1103,0,193341,1908643,1401659,524524,1159,390,834,71185,250,0,41827,761490,404201,167981,167981,0,1,519,744,285,2424,230789,1458,255,102528,0,0,0,3455445,3422746,25602,7097,0
190,1209,"СПАО ""РЕСО-Гарантия""",Москва,9208923,144968,5688,2059,0,3629,4344820,1214098,775787,33,0,438311,3130722,2127391,547892,175,0,5,2217,32,0,37421,1539649,620753,295353,276142,19211,8,0,5,127,421,324805,34,2157,380421,0,0,0,4858415,4834459,21690,2266,0
в том числе:,,,,122025906,Х,8896950,8867355,Х,29595,78968506,31733705,24634079,Х,Х,7099626,47234801,37315734,3818402,0,108,427,642,59305,0,Х,33436850,5712196,555126,457049,98076,0,344,102,Х,Х,5138978,17646,Х,4206871,0,Х,Х,34160450,34160450,Х,Х,Х
по договорам страхования с физическими лицами,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по договорам страхования с индивидуальными предпринимателями и юридическими лицами,,,,13005353,Х,53147,48082,Х,5065,8845055,3335217,2415547,1439,0,919670,5509838,2224719,819081,4978,1426,2926,210566,4375,517,500224,681143,1829631,352786,298691,54007,20,2564,4061,2360,51457,838634,577749,24401,1431087,6,6,Х,4107145,3823802,228463,54880,Х
