Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
84,2401,  ИНВЕСТСТРАХ,Москва,17323,0,0,0,0,0,17323,13456,6991,0,0,6465,3867,2526,17,0,0,0,1,4,0,657,1847,1309,0,0,0,0,0,1,1,0,0,0,0,121,1149,38,0,32,0,0,0,0,0,0,0,0
85,425,  ИНГВАР,Москва,266,0,0,0,0,0,266,4,4,0,0,0,262,220,0,0,0,0,137,0,0,52,31,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,0
86,928,  ИНГОССТРАХ,Москва,6731755,97394,0,0,0,0,2782196,846326,682642,0,0,163684,1935870,1155652,453640,728,293,904,67851,253,0,46056,585927,717057,456,456,0,0,0,257380,256238,0,373,769,256,1400,456893,672,439,62722,0,0,0,3949559,3923793,20705,5061,0
87,4189,  ИНГОССТРАХ ОНДД КРЕДИТНОЕ СТРАХОВАНИЕ,Москва,93,4,0,0,0,0,93,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
88,3823,  ИНГОССТРАХ-ЖИЗНЬ,Москва,90713,0,12197,11220,0,977,78516,78516,78398,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3837,  ИНГОССТРАХ-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2169,  ИНЕРТЕК,Санкт-Петербург,263,0,0,0,0,0,263,115,115,0,0,0,148,146,11,0,0,0,23,0,0,98,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
91,2031,  ИНКО-МЕД,Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,870,  ИНТАЧ СТРАХОВАНИЕ,Москва,225744,1206,0,0,0,0,176271,72765,71349,0,0,1416,103506,48577,27629,0,0,0,0,0,0,0,20948,23588,0,0,0,0,0,14616,14616,0,0,0,0,0,8972,0,0,31341,0,0,0,49473,49473,0,0,0
93,902,  КАЙРОС,Петропавловск-Камчатский,12,0,0,0,0,0,12,4,4,0,0,0,8,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
94,3175,  КАПИТАЛ ПЕРЕСТРАХОВАНИЕ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,54927,0,0,0,0,0,11561,591,121,0,0,470,10970,7487,4337,12,4,25,18,0,0,787,2304,2833,0,0,0,0,0,1805,1728,0,14,63,79,1,945,3,31,619,0,0,0,43366,38792,4530,44,0
96,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,29228,0,0,0,0,0,29228,11556,7960,0,0,3596,17672,5969,5370,0,0,0,212,0,0,110,277,1489,0,0,0,0,0,368,368,0,0,0,1,910,210,0,0,10214,0,0,0,0,0,0,0,0
97,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3629,  КЛУВЕР,Саратов,1585,0,0,0,0,0,1585,65,61,0,0,4,1520,1412,1373,0,0,0,0,0,0,35,4,108,0,0,0,0,0,48,48,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
99,507,  КОЛЫМСКАЯ,Хабаровск,131181,1492,93536,93239,0,297,37645,37645,20339,0,0,17306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1867,  КОМЕСТРА-ТОМЬ,Томск,66511,0,0,0,0,0,66511,33559,8373,1,0,25186,32952,32089,28902,0,0,0,1,0,0,259,2927,863,0,0,0,0,0,196,196,0,0,0,0,22,645,0,0,0,0,0,0,0,0,0,0,0
101,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,102347,0,0,0,0,0,102347,40,2,0,0,38,102307,14312,0,0,0,0,0,0,0,0,14312,12138,0,0,0,0,0,0,0,0,0,0,0,0,12138,0,0,75857,0,0,0,0,0,0,0,0
102,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,6450,0,0,0,0,0,6450,6450,0,0,0,6450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,204,0,0,0,0,0,204,0,0,0,0,0,204,204,45,0,0,0,0,0,0,123,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4296,  КООП-РЕСУРС,Вологда,88,0,0,0,0,0,88,0,0,0,0,0,88,88,13,0,0,0,0,0,0,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,201,0,0,0,0,0,201,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0
106,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,39005,5,76,76,0,0,38929,38929,38929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4246,  КРИСТАЛЛ,Краснодар,671,0,0,0,0,0,671,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,0,0,0
108,3781,  КРК-СТРАХОВАНИЕ,Москва,12027,0,0,0,0,0,12027,2401,210,0,0,2191,9626,8321,6988,0,0,4,15,0,0,332,982,1305,1,0,0,1,0,434,431,0,3,0,1,500,369,0,0,0,0,0,0,0,0,0,0,0
109,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,2960,0,0,0,0,0,2960,2075,1289,0,0,786,885,625,135,0,2,9,2,0,0,301,176,182,0,0,0,0,0,85,0,0,1,84,6,0,91,0,78,0,0,0,0,0,0,0,0,0
111,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,19366,0,0,0,0,0,19366,13500,13183,0,0,317,5866,4711,935,17,0,71,16,0,0,480,3192,1051,0,0,0,0,0,0,0,0,0,0,0,0,963,88,14,90,0,0,0,0,0,0,0,0
112,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,348,  ЛЕКСГАРАНТ,Москва,22570,0,0,0,0,0,22570,154,18,0,0,136,22416,466,224,0,17,0,2,0,0,73,150,153,13,0,0,13,0,30,30,0,0,0,1,2,61,46,0,21797,0,0,0,0,0,0,0,0
114,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,434349,58,0,0,0,0,310443,247086,44541,0,0,202545,63357,54491,25669,1,0,35,58,0,0,1353,27375,8470,0,0,0,0,0,6657,6629,0,0,28,24,41,1291,457,35,361,0,0,0,123906,123543,231,132,0
115,1427,  МАКС,Москва,1462844,0,0,0,0,0,578714,381074,356491,0,0,24583,197640,158618,49586,15,2,17,32,48,10,5980,102938,15780,7687,7563,0,21,103,0,0,0,0,0,81,254,7513,245,72,23170,0,0,0,884130,877371,1830,4929,0
116,4013,  МАКС-ЖИЗНЬ,Москва,7,0,6,6,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2877,  МЕГАРУСС-Д,Москва,83139,0,0,0,0,0,38145,13572,12792,0,0,780,24573,21564,16801,0,6,1,19,0,0,224,4513,103,0,0,0,0,0,36,26,0,9,1,0,21,44,2,0,2906,0,0,0,44994,44994,0,0,0
120,797,  МЕД-ГАРАНТ,Балашиха,9692,0,0,0,0,0,2030,1752,1555,0,0,197,278,257,160,0,0,0,0,19,19,11,67,14,0,0,0,0,0,1,1,0,0,0,0,0,13,0,0,7,0,0,0,7662,7662,0,0,0
121,660,  МЕДИКА-ВОСТОК,Красноярск,5,0,0,0,0,0,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,484,  МЕДСТРАХ,Москва,318,0,0,0,0,0,318,318,0,0,0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,141,  МЕДЭКСПРЕСС,Санкт-Петербург,13634,0,0,0,0,0,6263,4926,982,0,0,3944,1337,1099,653,0,0,0,2,0,0,52,392,238,0,0,0,0,0,113,113,0,0,0,0,0,125,0,0,0,0,0,0,7371,7371,0,0,0
125,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,80375,457,0,0,0,0,80375,80362,80334,0,0,28,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0
126,3256,  МЕТЛАЙФ,Москва,967885,0,238345,236379,184676,1966,729540,729540,441537,0,0,288003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,166,  МИЛОСЕРДИЕ И БЛАГОПОЛУЧИЕ,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4349,  МОВС,Санкт-Петербург,18,0,0,0,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
129,2950,  МОСКВА-ВОЛГА,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2290,  МОСКОВИЯ,Москва,467575,1635,0,0,0,0,124427,115439,114710,0,0,729,8988,8679,295,0,0,0,7975,0,0,84,325,201,1,1,0,0,0,67,67,0,0,0,0,0,133,0,0,108,0,0,0,343148,343148,0,0,0
131,3128,  МСК АЙАЙСИ,Москва,10670,0,0,0,0,0,10670,0,0,0,0,0,10670,10661,0,0,0,0,0,0,0,0,10661,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
132,413,  МСК СТРАЖ,Рязань,849379,9732,0,0,0,0,351282,298483,254443,0,0,44040,52799,49450,3748,0,0,7,85,63,5,1748,43799,3349,0,0,0,0,0,307,307,0,0,0,0,0,3042,0,0,0,0,0,0,498097,498097,0,0,0
133,2326,  МСК УРАЛСИБ,Климовск,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2182,  НАДЕЖДА,Красноярск,1096163,0,0,0,0,0,745605,532128,352003,0,0,180125,213477,125381,110877,0,0,6,3,0,0,812,13683,11511,15,7,0,0,8,5858,5858,0,0,0,5,14,5567,52,0,76585,0,0,0,350558,350558,0,0,0
137,4192,  НАРОДНЫЕ КАССЫ,Москва,43176,0,0,0,0,0,43176,0,0,0,0,0,43176,22,0,0,0,0,0,0,0,11,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,43130,0,0,0,0,0,0,0,0
138,3116,  НАСКО ТАТАРСТАН,Казань,891867,0,0,0,0,0,552289,280989,250304,0,0,30685,271300,228903,4751,7,2,18,189,6605,0,3793,213538,39390,144,0,0,30,114,44,41,1,1,1,50,276,38002,874,0,3007,0,0,0,339578,337656,1240,682,0
139,1826,  НАЦИОНАЛЬНАЯ СТРАХОВАЯ ГРУППА,Долгопрудный,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,6,0,0,0,0,0,6,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,4063,39,0,0,0,0,3608,2406,998,0,0,1408,1202,932,367,0,86,2,288,0,0,111,78,270,0,0,0,0,0,197,119,0,78,0,0,1,72,0,0,0,0,0,0,455,0,455,0,0
142,2917,  НИК,Ульяновск,1587,0,0,0,0,0,1587,107,92,0,0,15,1480,285,142,0,5,0,2,0,0,20,116,147,14,1,0,13,0,48,47,0,1,0,0,0,85,0,0,1048,0,0,0,0,0,0,0,0
143,401,  НИК-ЛАЙФ,Ульяновск,33,0,32,29,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4323,  НКО ОВСС,Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
145,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,1292612,0,0,0,0,0,603417,366406,360479,0,0,5927,237011,236123,230181,0,0,0,0,2,0,126,5814,888,0,0,0,0,0,0,0,0,0,0,0,3,885,0,0,0,0,0,0,689195,689195,0,0,0
147,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,287741,0,0,0,0,0,83996,44617,33074,0,0,11543,39379,35787,20075,0,0,69,56,1,0,2511,13075,3592,10,7,0,0,3,1572,1559,0,5,8,9,257,1744,0,0,0,0,0,0,203745,202854,779,112,0
149,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,54349,0,0,0,0,0,54349,0,0,0,0,0,54349,0,0,0,0,0,0,0,0,0,0,54349,0,0,0,0,0,0,0,0,0,0,0,0,0,54349,0,0,0,0,0,0,0,0,0,0
150,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4301,  ОВС НОВС,Камышин,10842,0,0,0,0,0,10842,0,0,0,0,0,10842,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,10830,0,0,0,0,0,0,0,0
152,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,150,0,0,0,0,0,150,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0
153,3099,  ОПОРА,Москва,239746,0,0,0,0,0,225088,151867,151497,0,0,370,73221,21636,1944,0,0,0,0,8,8,1084,18600,16974,0,0,0,0,0,60,60,0,0,0,43,2233,14609,29,28,34583,0,0,0,14658,12991,205,1462,0
154,326,  ОРБИТА,Москва,6238,0,0,0,0,0,6238,28,18,0,0,10,6210,79,20,0,0,0,0,0,0,37,22,6129,0,0,0,0,0,0,0,0,0,0,0,6121,8,0,0,2,0,0,0,0,0,0,0,0
155,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,6139,55,3393,3393,0,0,2746,2746,2746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3645,  ОТКРЫТИЕ СТРАХОВАНИЕ ЖИЗНИ,Москва,69392,0,69390,69312,37762,78,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,915,  ПАРИ,Москва,195960,0,0,0,0,0,166161,55575,26642,0,0,28933,110586,86500,4556,1,0,27,46908,0,0,5890,29118,13092,0,0,0,0,0,4623,4574,0,5,44,16,1412,6115,926,32,10962,0,0,0,29799,28520,1140,139,0
159,3268,  ПАРИТЕТ-СК,Москва,24752,38,0,0,0,0,5953,3817,1495,0,0,2322,2136,1409,1026,0,1,2,1,0,0,152,227,673,5,5,0,0,0,419,412,0,5,2,2,40,201,6,1,53,0,0,0,18799,18618,174,7,0
160,2284,  ПЛАТО,Москва,176,0,0,0,0,0,176,101,99,0,0,2,75,44,3,0,0,0,3,0,0,21,17,31,0,0,0,0,0,2,2,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
161,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,450889,0,0,0,0,0,184646,160476,160336,0,0,140,24170,17542,3341,0,0,0,3,0,0,159,14039,6611,1,1,0,0,0,180,180,0,0,0,0,38,6392,0,0,17,0,0,0,266243,266243,0,0,0
162,1111,  ПОДМОСКОВЬЕ,Подольск,167201,0,0,0,0,0,53319,30257,28920,0,0,1337,23062,19299,1826,0,2,3,7,0,0,179,17282,3762,2,0,0,2,0,133,133,0,0,0,1,4,3622,0,1,0,0,0,0,113882,113882,0,0,0
163,3390,  ПОЛИС-ГАРАНТ,Москва,33418,0,0,0,0,0,21751,4120,1845,0,0,2275,17631,5871,4029,0,0,0,10,0,0,112,1720,3556,0,0,0,0,0,3417,3417,0,0,0,0,16,123,0,0,8204,0,0,0,11667,11667,0,0,0
164,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,314514,0,121254,103858,0,17396,193260,193260,193260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3889,  ПРЕСТИЖ-ПОЛИС,Москва,253,0,0,0,0,0,253,10,4,0,0,6,243,193,91,0,0,0,0,0,0,73,29,50,0,0,0,0,0,44,44,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
166,3438,  ПРОМИНСТРАХ,Москва,126144,0,0,0,0,0,73168,66629,37900,2,0,28729,6539,4989,319,0,7,3,35,0,0,2410,2215,1092,20,0,0,15,5,100,92,0,8,0,27,206,710,29,227,231,0,0,0,52976,52303,331,342,0
167,2682,  ПРОФСОДРУЖЕСТВО,Москва,8,0,0,0,0,0,8,0,0,0,0,0,8,8,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,157353,0,106936,106936,0,0,50417,50417,44802,0,0,5615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,239955,0,0,0,0,0,239955,0,0,0,0,0,239955,74384,0,0,0,0,0,0,0,0,74384,165571,0,0,0,0,0,0,0,0,0,0,0,0,0,165571,0,0,0,0,0,0,0,0,0,0
170,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,2667,0,0,0,0,0,2667,256,240,0,0,16,2411,320,63,0,2,0,0,0,0,162,93,2091,10,0,0,10,0,3,3,0,0,0,2,0,1219,857,0,0,0,0,0,0,0,0,0,0
171,1908,  РЕГИОНГАРАНТ,Москва,24403,0,32,0,0,32,11120,2778,2543,0,0,235,8342,7075,2507,79,16,8,439,3,0,813,3210,1267,202,178,0,17,7,697,694,0,3,0,1,2,332,33,0,0,0,0,0,13251,12851,334,66,0
172,2733,  РЕЗЕРВ,Хабаровск,714271,0,0,0,0,0,714271,645390,645390,0,0,0,68881,9965,0,0,0,0,0,0,0,0,9965,9965,0,0,0,0,0,0,0,0,0,0,0,0,9965,0,0,48951,0,0,0,0,0,0,0,0
173,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,4256628,1800,2074899,2074899,1896307,0,2181729,2181729,2133105,0,0,48624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1209,  РЕСО-ГАРАНТИЯ,Москва,8544082,159646,6420,2697,0,3723,3467946,1178793,754950,21,0,423843,2289153,1715273,433887,190,0,3,1718,27,0,28630,1250818,439265,394,393,0,1,0,422277,422273,0,0,4,117,321,16130,26,2560,132055,0,0,0,5069716,5047023,20057,2636,0
175,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3492,  РЕСПЕКТ,Рязань,126753,0,0,0,0,0,126753,86,4,0,0,82,126667,340,0,0,0,0,0,0,0,340,0,126327,0,0,0,0,0,0,0,0,0,0,0,0,7,126320,0,0,0,0,0,0,0,0,0,0
177,473,  РИКС,Ярославль,7148,0,0,0,0,0,7148,458,232,0,0,226,6690,203,2,0,0,0,69,0,0,0,132,179,0,0,0,0,0,0,0,0,0,0,0,4,175,0,0,6308,0,0,0,0,0,0,0,0
178,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,  РОСГОССТРАХ,Люберцы,19104108,383519,0,0,0,0,10110194,3834082,3163859,0,0,670223,6276112,4716814,573372,2338,95,485,7281,60930,261,42569,4029744,1557927,2941,2046,0,75,820,39615,39615,0,0,0,160,336,1514222,653,289,1082,0,0,0,8993914,8949852,38521,5541,0
180,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,2096839,298,1049696,1046872,112784,2824,1047143,1047143,1047143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,5612,0,0,0,0,0,5612,190,186,0,0,4,5422,2746,1135,0,0,6,380,0,0,322,903,2523,0,0,0,0,0,528,528,0,0,0,0,1631,337,27,0,153,0,0,0,0,0,0,0,0
183,3451,  РОСМЕД,Москва,25805,0,0,0,0,0,25805,23732,5618,0,0,18114,2073,1497,496,0,0,0,0,0,0,252,749,547,0,0,0,0,0,24,24,0,0,0,0,22,94,407,21,8,0,0,0,0,0,0,0,0
184,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2890,  РОСНО-МС,Москва,189,189,0,0,0,0,189,189,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
