Сведения о выплатах в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
65,1675,"""Совкомбанк страхование"" (АО)",Санкт-Петербург,2198970.37734,147626.02728,-,-,-,-,1604670.69999,550200.67183,32065.90739,-,-,518134.76444,1054470.02816,1024594.05082,863049.03655,-,-,47966.65736,31596.84838,-,-,33988.94165,47992.56688,5630.5628,1890.94322,1890.94322,-,-,-,5.1225,-,435.07932,1957.77655,1341.64121,-,24245.41454,-,-,-,608062.19418,608000.19418,-,62,-,-
66,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,77279.08012,-,-,-,-,-,77279.08012,77279.08012,-,-,-,77279.08012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
67,4169,"НКО ПОВС ""СмартСтрах""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,0177,"АО ""Юнити страхование""",Москва,3810599.8237,21942.006,-,-,-,-,2101451.36434,51582.73131,48242.23659,-,-,3340.49472,2049868.63303,1956920.16032,1786377.27719,-,-,-,2959.87809,-,-,152656.16715,14926.83789,67981.67248,43830.51014,10960.06987,32870.44027,-,-,-,-,5991.39277,18159.76957,-,24450.04279,516.75744,-,-,-,1699435.31508,1699435.31508,-,-,-,-
69,2873,"АО ""СМК ""Сахамедстрах""",Якутск,11096.14185,4691.456,-,-,-,-,11096.14185,11096.14185,-,-,-,11096.14185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,2496,"ООО ""Абсолют Страхование""",Москва,2037223.92163,61519.23104,-,-,-,-,1832033.18141,1167577.53463,397051.66663,-,-,770525.868,664455.64678,627482.71008,362358.28493,-,-,33122.81611,26662.8012,-,-,162009.45087,43329.35697,36232.65677,6077.59719,6077.59719,-,-,-,1959.29485,-,18720.4416,8895.32313,580,207.24378,533.03615,-,-,-,204856.29544,204383.29544,-,473,-,-
71,4009,"АО ""ЕРВ Туристическое Страхование""",Москва,724703.55305,-,-,-,-,-,724703.55305,643597.69016,1481.2078,-,-,642116.48236,81105.86289,232.61887,-,-,-,-,-,-,-,-,232.61887,1826.66002,-,-,-,-,-,-,-,-,14.26745,1812.39257,-,79046.584,-,-,-,-,-,-,-,-,-
72,3826,"ООО ""Вита-страхование""",Сургут,441056.02835,-,173619.34485,173367.34485,-,252,267436.6835,267436.6835,2264.0474,-,-,265172.6361,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,7423030.04052,93461.42447,-,-,-,-,4594796.2046,1716261.22601,459335.57035,-,-,1256925.65566,2878534.97859,2828973.26276,2083989.80588,8.92857,-,432.44082,464467.61225,78237.54437,78237.54437,122442.24962,79394.68125,49196.71583,15863.10797,15863.10797,-,-,-,4100.12347,-,-,29233.48439,-,-,365,-,-,-,2828609.03999,2787734.66649,3500,37374.3735,-,-
74,3998,"ООО ""СК Чабб Жизнь""",Москва,239.248,-,-,-,-,-,239.248,239.248,239.248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,28052.98057,-,-,-,-,-,30665.82423,13797.02663,1362.81821,-,-,12434.20842,16868.7976,3214.82461,1148.12506,-,-,-,-,-,-,-,2066.69955,276.90638,-,-,-,-,-,-,-,-,276.90638,-,-,13377.06661,-,-,-,-,-,-,-,-,-
76,1208,"АО ""СОГАЗ""",Москва,94191168.4379,108,-,-,-,-,75859833.44868,51702554.80523,3127306.7604,-,-,48575248.04483,24157278.64345,19921868.41417,5343231.87419,327331.33191,2542581.82979,2071469.8243,150247.29401,1195.53437,-,9203563.59114,282247.13446,609214.23474,27752.59981,27752.59981,-,1769.47711,327547.75765,6081.12203,98551.73019,16187.39597,131324.15198,-,3516180.70769,110015.28685,9921952.18575,9921952.18575,-,8409382.80347,8101378.95748,121835.17669,186168.6693,-,-
77,3941,"ООО ""СМП-Страхование""",Москва,453060.24545,7611.52961,-,-,-,-,453060.24545,413995.74969,19983.03438,-,-,394012.71531,39064.49576,38572.25894,29817.41578,353.8426,-,-,-,-,-,7057.45145,1343.54911,-,-,-,-,-,-,-,-,-,-,-,-,492.23682,-,-,-,-,-,-,-,-,-
78,2027,"АО СК ""Двадцать первый век""",Санкт-Петербург,608649.51627,57793.83777,-,-,-,-,68034.36739,4532.25903,4462.99729,-,-,69.26174,63502.10836,27635.06253,13140.43117,-,-,-,227.2024,-,-,8701.14517,5566.28379,35867.04583,35860.58483,-,35860.58483,-,-,-,-,-,6.461,-,-,-,-,-,-,540615.14888,540615.14888,-,-,-,-
79,3767,"ООО СК ""АСКОР""",Москва,19637.94303,-,-,-,-,-,19637.94303,8644.22828,8644.22828,-,-,-,10993.71475,10993.71475,10993.71475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
80,3256,"АО ""МетЛайф""",Москва,3310462.55729,-,2623976.17298,2453951.08792,253837.85445,170025.08506,686486.38431,686486.38431,374115.54732,-,-,312370.83699,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81,0191,"АО ""Тинькофф Страхование""",Москва,3500583.55689,-,-,-,-,-,2039828.41737,287166.06546,287166.06546,-,-,-,1752662.35191,1727160.59808,1706714.94403,-,-,-,-,-,-,-,20445.65405,11258.65771,9881.9658,9881.9658,-,-,-,-,-,-,1376.69191,-,-,14243.09612,-,-,-,1460755.13952,1460755.13952,-,-,-,-
82,4365,ООО СК «БКС Страхование жизни»,Москва,18397.34494,4.55365,18397.34494,18397.34494,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15193.56054
83,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,0397,"ООО Страховая Компания ""Гелиос""",Москва,1553416.61946,-,-,-,-,-,218313.43302,87060.99248,26247.96736,-,-,60813.02512,131252.44054,122862.81381,73692.41819,-,-,695.15619,35.8,-,-,37632.08811,10807.35132,7800.7617,907.40604,907.40604,-,-,-,-,-,50,3597.25472,3246.10094,-,588.86503,-,-,-,1335103.18644,1334571.67915,531.50729,-,-,-
85,3447,"ООО ""АльфаСтрахование-Жизнь""",Москва,44966208.80128,282234.48704,44862375.27532,44861034.64907,177165.00543,1340.62625,103833.52596,103833.52596,1712.34125,-,-,102121.18471,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43894573.50072
86,3991,"АО СК ""Ренессанс здоровье""",Москва,942593.03496,12794.17562,417137.50099,357697.37893,-,59440.12206,525455.53397,525455.53397,438455.61321,-,-,86999.92076,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,299801.45575
87,4331,"ООО СК ""Сбербанк страхование""",Москва,1909810.8307,-,-,-,-,-,1909810.8307,439307.46864,49309.48057,-,-,389997.98807,1470503.36206,1390782.86083,83.25561,1880.63994,-,-,2125.68775,-,-,113648.82159,1273044.45594,65450.43564,-,-,-,-,-,-,-,-,65450.43564,-,594.39429,13675.6713,-,-,-,-,-,-,-,-,-
88,3867,"ООО ""АК БАРС СТРАХОВАНИЕ""",Казань,135626.33825,-,-,-,-,-,135626.33825,51176.81911,50485.45335,-,-,691.36576,84449.51914,83533.3133,5567.52441,-,-,-,-,12604.26747,-,7982.99302,57378.5284,904.33255,-,-,-,-,-,-,-,98.70621,805.62634,-,-,11.87329,-,-,-,-,-,-,-,-,-
89,1182,"ООО ""СК ""ТИТ""",Москва,255799.5406,-,-,-,-,-,255799.5406,70541.60944,6217.95483,-,-,64323.65461,185257.93116,179107.42062,97898.45818,-,79427.94684,-,-,-,-,1692.1414,88.8742,2984.88959,565.332,565.332,-,-,2127.72,-,-,291.83759,-,-,-,3165.62095,-,-,-,-,-,-,-,-,-
90,3987,"АО ""УРАЛСИБ Жизнь""",Москва,3879299.09944,20706.64,3878905.37651,3868137.93286,15148.22128,10767.44365,393.72293,393.72293,392.92293,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3802822.73397
91,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,167747.19162,-,-,-,-,-,167747.19162,89309.50688,439.04,-,-,88870.46688,78437.68474,19761.20128,4966.95331,-,-,2195.61019,62.61535,-,-,1589.03091,10946.99152,53210.26202,-,-,-,-,-,-,-,-,52210.26202,1000,-,5466.22144,-,-,-,-,-,-,-,-,-
92,0212,"АО ""Цюрих надежное страхование""",Москва,126060.2528,5657.24336,-,-,-,-,126060.2528,358.35677,358.35677,-,-,-,125701.89603,110788.75004,-,-,-,-,52515.34993,-,-,58273.40011,-,7893.30559,68.7,68.7,-,-,-,-,-,4110.85179,3713.7538,-,6959.8404,60,-,-,-,-,-,-,-,-,-
93,2682,"ООО ""СК ""ИНСАЙТ""",Красногорск,26144.6218,-,-,-,-,-,26144.6218,-,-,-,-,-,26144.6218,25908.25431,25908.25431,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,236.36749,-,-,-,-,-,-,-,-,-
94,3748,"АО ""Русский Стандарт Страхование""",Москва,4241740.59962,-,4138485.74193,4138485.74193,-,-,103254.85769,103254.85769,40655.99507,-,-,62598.86262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4111307.5328
95,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,72.0476,-,-,-,-,-,72.0476,-,-,-,-,-,72.0476,72.0476,72.0476,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96,4104,"ООО ""СК КАРДИФ""",Москва,627388.15332,-,-,-,-,-,620077.49477,541278.93798,541278.93798,-,-,-,78798.55679,53429.45083,47789.19469,-,-,-,-,-,-,-,5640.25614,621.94306,-,-,-,-,-,-,-,-,621.94306,-,-,24747.1629,-,-,-,-,-,-,-,-,-
97,3128,"ООО ""МСК ""АйАйСи""",Москва,5783.34287,422.7359,-,-,-,-,5783.34287,422.7359,-,-,-,422.7359,5360.60697,5360.60697,3621.01157,-,-,-,-,-,-,-,1739.5954,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,0448,"САО ""ГЕОПОЛИС""",Москва,324921.64336,-,319746.43447,-,-,319746.43447,5175.20889,5175.20889,-,-,-,5175.20889,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99,0585,"ООО ""СФ ""Адонис""",Пермь,372104.5013,-,-,-,-,-,112310.23627,52567.22379,31034.64814,-,-,21532.57565,59743.01248,59643.01248,36012.30375,-,-,-,-,206,-,1780.47999,21644.22874,100,-,-,-,-,-,-,-,-,100,-,-,-,-,-,-,259794.26503,258566.26503,-,1228,-,-
100,2042,"ООО ""СК ""Гранта""",Казань,312128.2733,510.27299,-,-,-,-,312128.2733,19255.77368,17035.30899,-,-,2220.46469,292872.49962,291602.39237,118319.35183,-,-,-,-,-,-,169038.04848,4244.99206,1253.00425,272.7,272.7,-,-,-,-,-,458.068,522.23625,-,-,17.103,-,-,-,-,-,-,-,-,-
101,3799,"ООО ""БСД""",Москва,142778.98528,-,-,-,-,-,142778.98528,132165.46571,6,-,-,132159.46571,10613.51957,10594.33212,6342.93262,-,-,-,3190,-,-,605.975,455.4245,19.18745,-,-,-,-,-,-,-,-,19.18745,-,-,-,-,-,-,-,-,-,-,-,-
102,3225,"ООО ""СК ИНТЕРИ""",Москва,525633.62516,-,-,-,-,-,525633.62516,-,-,-,-,-,525633.62516,520611.58227,520611.58227,-,-,-,-,-,-,-,-,5022.04289,5022.04289,5022.04289,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,57052.96764,-,7654.68689,7654.68689,-,-,49398.28075,49398.28075,41720.2392,-,-,7678.04155,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,586344.27174,294.49632,578653.72004,578653.72004,-,-,7690.5517,7690.5517,7690.5517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,528315.70081
105,2733,"АО ""СК ""Резерв""",Хабаровск,14362.69187,-,-,-,-,-,14362.69187,14362.69187,14362.69187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
106,3609,"ООО ""ППФ Страхование жизни""",Москва,1271452.90979,-,1233814.4926,1082860.90154,-,150953.59106,37638.41719,37638.41719,35828.1015,-,-,1810.31569,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4691.8503
107,3268,"ООО СК ""Паритет-СК""",Москва,236790.70123,2329.837,-,-,-,-,82452.66478,66729.89874,974.75,-,-,65755.14874,15722.76604,15227.46369,9486.40197,-,-,-,1362.48333,-,-,3754.01239,624.566,256.33776,6.44434,6.44434,-,-,-,-,-,-,249.89342,-,-,238.96459,-,-,-,154338.03645,154074.03645,-,264,-,-
108,3229,"АО ""Страховая бизнес группа""",Воронеж,342931.98606,1985.60405,-,-,-,-,131958.43493,82975.85375,2033.46,-,-,80942.39375,48982.58118,48054.15329,489.82155,-,-,-,-,-,-,47507.02948,57.30226,928.42789,-,-,-,-,-,-,-,-,928.42789,-,-,-,-,-,-,219673.76846,207853.36846,-,11820.4,-,-
109,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,6234.48842,-,-,-,-,-,6234.48842,-,-,-,-,-,6234.48842,-,-,-,-,-,-,-,-,-,-,6234.48842,-,-,-,-,-,-,-,-,6234.48842,-,-,-,-,-,-,-,-,-,-,-,-
110,1858,"АО СК "" Армеец""",Москва,1120202.19283,7230.0138,-,-,-,-,24100.05174,14075.64851,1221.25975,-,-,12854.38876,10024.40323,9640.95957,6597.58311,-,-,-,-,-,-,1564.5657,1478.81076,383.44366,-,-,-,-,-,-,-,-,316.38852,67.05514,-,-,-,-,-,1096569.39062,1096569.39062,-,-,-,-
111,0507,"АО ""СК ""Колымская""",Хабаровск,325866.67082,159.94474,313018.78995,310898.06337,-,2120.72658,12847.88087,12847.88087,8502.33183,-,-,4345.54904,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,1216,"АО СК ""Чулпан""",Альметьевск,1548928.71946,-,-,-,-,-,789679.15305,453324.11996,9083.40823,-,-,444240.71173,336355.03309,335664.46039,61688.66985,-,-,-,-,703.06964,-,257030.03179,16242.68911,690.5727,-,-,-,-,-,-,-,-,690.5727,-,-,-,-,-,-,759249.56641,758341.56641,-,908,-,-
113,0796,"АО ""Страховая группа АВАНГАРД - ГАРАНТ""",Москва,125178.69621,-,-,-,-,-,125178.69621,-,-,-,-,-,125178.69621,125178.69621,2796.56637,-,-,-,-,122382.12984,16926.55252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
114,1284,"АО ""Группа Ренессанс Страхование""",Москва,18111475.58212,173965.46296,-,-,-,-,13525459.77564,4432942.56741,327153.96697,-,-,4105788.60044,9092517.20823,8766105.7396,7980477.13071,-,-,24771.74178,453359.20489,-,-,80425.50363,227072.15859,125503.04246,93244.59597,93244.59597,-,-,-,690.31754,-,805.54953,30762.57942,-,-,200908.42617,-,-,-,4586015.80648,4573778.51914,2000,10237.28734,-,-
115,0518,"АО СК ""БАСК""",Белово,449849.50114,-,-,-,-,-,205704.33159,200426.77661,3764.01737,-,-,196662.75924,5277.55498,5156.84498,5079.59859,-,-,-,-,-,-,-,77.24639,120.71,-,-,-,-,-,-,-,-,120.71,-,-,-,-,-,-,244145.16955,244120.16955,25,-,-,-
116,0574,"ООО ""СК Екатеринбург""",Екатеринбург,216685.24981,539.05413,-,-,-,-,216685.24981,60209.42681,2066.47542,-,-,58142.95139,156475.823,156475.823,151839.57042,-,-,-,-,-,-,2074.94298,2561.3096,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,3064,"АО ""Боровицкое страховое общество""",Москва,249756.16298,-,-,-,-,-,15609.57144,7546.55141,101.7,-,-,7444.85141,8063.02003,7810.09203,7689.13513,-,-,-,-,-,-,83.4569,37.5,252.928,184.1,184.1,-,-,-,-,-,-,68.828,-,-,-,-,-,-,234146.59154,234146.59154,-,-,-,-
118,3211,"АО ""ГСК ""Югория""",Ханты-Мансийск,7218065.82436,67776.82401,-,-,-,-,3009526.22792,407171.38105,109116.94033,-,-,298054.44072,2602354.84687,2594057.62163,1970042.45764,-,-,-,10923.39817,1055.56767,-,539093.81746,72942.38069,7905.99981,4479.51355,4479.51355,-,-,-,-,142.5511,-,2179.93516,1104,-,391.22543,-,-,-,4208539.59644,4205442.83114,-,3096.7653,-,-
119,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,3955455.23924,-,3892710.3868,3892710.3868,1297016.81264,-,78013.42357,78013.42357,77205.01057,-,-,808.413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2579668.36215
120,2239,"АО ""АльфаСтрахование""",Москва,50559089.05026,326503.11446,-,-,-,-,31044017.95369,13480529.1684,1593397.95146,-,-,11887131.21694,17563488.78529,15515292.35907,11888948.32852,103585.4166,780821.21418,234095.10405,135703.97671,67122.92172,93.77265,1402759.66776,902255.72953,985473.24993,450111.57234,228661.42771,221450.14463,-,221831.05407,48439.15959,-,27831.75345,237114.12574,145.58474,39162.3022,1023560.87409,-,-,-,19478287.71136,19422291.4777,20537.00671,35459.22695,-,-
121,4189,"ООО ""Кредендо – Ингосстрах Кредитное Страхование""",Москва,576472.13809,-,-,-,-,-,576472.13809,-,-,-,-,-,576472.13809,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,576472.13809,-,-,-,-,-,-,-,-,-,-
122,2619,"АО ""СК ""Астро-Волга""",Самара,2227113.21925,-,-,-,-,-,284004.34556,64288.72256,12349.60156,-,-,51939.121,219715.623,218862.03475,201626.91514,-,-,-,234.57434,-,-,1769.5808,15230.96447,853.58825,-,-,-,-,-,-,-,395,458.58825,-,-,-,-,-,-,1943108.87369,1943108.87369,-,-,-,-
123,2708,"ОАО ""ЧСК""",Москва,426289.45228,-,-,-,-,-,325267.65988,324894.11537,49214.80533,-,-,275679.31004,373.54451,208.71841,129.97991,-,-,-,-,-,-,78.7385,-,164.8261,-,-,-,-,-,-,-,-,164.8261,-,-,-,93022.5924,70727.73412,22294.85828,7999.2,-,6265,1734.2,-,-
124,3978,"ООО ""ВСК-Милосердие""",Москва,93158.01353,-,-,-,-,-,93158.01353,93158.01353,-,-,-,93158.01353,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,4358,ООО «РСХБ-Страхование жизни»,Москва,194114.61525,-,190844.61525,190844.61525,-,-,3270,3270,3270,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,190694.06535
126,3230,"АО ""Страховая компания ""СОГАЗ-Мед""",Москва,436036.31755,-,-,-,-,-,436036.31755,436036.31755,-,-,-,436036.31755,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,23999497.98993,214530.6162,23986414.10966,23792484.97854,-,193929.13112,12783.88027,12783.88027,12783.88027,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,300,300,-,-,-,-,-,-,19289583.116
128,4349,"НКО ""МОВС""",Санкт-Петербург,224.70575,-,-,-,-,-,224.70575,-,-,-,-,-,224.70575,224.70575,224.70575,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,3507,"ООО ""Хоум Кредит Страхование""",Москва,71385.67166,-,-,-,-,-,71385.67166,53630.86711,53630.86711,-,-,-,17754.80455,17357.80455,-,-,-,-,-,-,-,-,17357.80455,397,-,-,-,-,-,-,-,-,397,-,-,-,-,-,-,-,-,-,-,-,-
130,0915,"АО ""СК ""ПАРИ""",Москва,1075643.39788,-,-,-,-,-,902936.74426,269489.00158,141086.79724,-,-,128402.20434,633447.74268,606956.60601,266340.48352,-,331.28036,1500,168619.03562,-,-,94187.21012,75978.59639,15079.47511,1905.47898,1905.47898,-,-,-,-,-,689.4019,12484.59423,-,5.72888,11405.93268,-,-,-,173227.66267,170624.34237,2000,603.3203,-,-
131,0206,"АО ""Страховая Компания ""СОЛИДАРНОСТЬ""",Ангарск,37988.2448,-,-,-,-,-,37988.2448,29421.72236,1139.39,-,-,28282.33236,8566.52244,8552.09554,1412.68057,-,-,-,-,-,-,6129.17035,1010.24462,14.4269,-,-,-,-,-,-,-,-,14.4269,-,-,-,-,-,-,-,-,-,-,-,-
132,4359,"НКО ПОВС ""Страховой дом ""Платинум""",Санкт-Петербург,29882.72829,-,-,-,-,-,29882.72829,-,-,-,-,-,29882.72829,29882.72829,29882.72829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
133,1427,"АО ""МАКС""",Москва,6862022.94322,-,-,-,-,-,2700753.71971,1035658.63071,199229.08328,-,1178.1,836429.54743,1665095.089,1637981.71601,1613981.7262,524.18464,-,-,306.03384,3198.00968,3198.00968,6019.02525,13952.7364,18044.42636,16281.44174,16281.44174,-,-,-,900,-,-,862.98462,-,-,9068.94663,94088.3761,94088.3761,-,4068863.01532,4044113.1007,60.02287,24689.89175,-,-
134,1412,"АО ""Д2 Страхование""",Новосибирск,14084.4017,2834.8252,-,-,-,-,13939.6517,11791.40353,7731.37343,-,-,4060.0301,2148.24817,1683.85269,455,-,-,-,-,-,-,96.797,1132.05569,226.46048,-,-,-,-,-,-,-,-,226.46048,-,-,237.935,-,-,-,120,120,-,-,-,-
135,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,6053375.35884,1710.69334,5926095.09826,5926095.09826,138921.48402,-,127280.26058,127280.26058,39842.50145,-,-,87437.75913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5021143.8276
136,0630,"АО ""СК ГАЙДЕ""",Санкт-Петербург,2688427.89339,-,-,-,-,-,676568.97891,179579.43263,23914.3342,-,-,155665.09843,496989.54628,489590.762,480715.51753,-,-,-,670.82802,-,-,1847.79094,6356.62551,4584.33028,3925.81718,3925.81718,-,-,-,-,-,-,158.5131,500,-,2814.454,-,-,-,2011858.91448,1987912.91448,-,23946,-,-
137,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,7259236.26118,225264.42993,6936865.31908,6740534.49864,72652.74808,196330.82044,322370.9421,322370.9421,318119.25595,-,-,4251.68615,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6512325.8563
138,4326,"ООО ""КПСК""",Симферополь,56494.57444,-,-,-,-,-,56494.57444,32404.54192,960.2516,-,-,31444.29032,24090.03252,22134.19067,18163.484,-,-,-,-,-,-,3271.61067,699.096,1955.84185,-,-,-,-,-,-,-,-,1955.84185,-,-,-,-,-,-,-,-,-,-,-,-
139,4209,"ООО ""Кофас Рус Страховая Компания""",Москва,458369.11731,-,-,-,-,-,458369.11731,-,-,-,-,-,458369.11731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,458369.11731,-,-,-,-,-,-,-,-,-,-
140,0141,"САО ""Медэкспресс""",Санкт-Петербург,572093.20987,5583.68648,-,-,-,-,553475.01922,538315.45898,6137.175,-,-,532178.28398,15159.56024,15159.56024,12438.46891,-,-,-,2280.40721,-,-,417.20251,23.48161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18618.19065,18618.19065,-,-,-,-
141,3866,"ООО ""ВСК-Линия жизни""",Москва,8204871.1829,12242.05283,6936084.51804,6932751.3239,-,3333.19414,17067.71934,17067.71934,16524.21934,-,13172.44054,543.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1251718.94552,1251718.94552,-,-,-,-,-,-,6865528.27267
142,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,5992883.35218,-,-,-,-,-,494062.29246,59987.30473,17800.42593,-,-,42186.8788,434074.98773,432218.5513,411229.67141,-,-,-,-,-,-,1430.31505,19558.56484,1856.43643,-,-,-,-,-,-,-,265.86491,1590.57152,-,-,-,-,-,-,5498821.05972,5498821.05972,-,-,-,-
143,2947,"АО СК ""РСХБ-Страхование""",Москва,2794093.99092,-,-,-,-,-,2794093.99092,1086820.42319,866462.32464,-,-,220358.09855,1707273.56773,1664535.06852,64395.8963,-,-,-,126.40038,1285122.93415,861627.99888,255500.94216,59388.89553,39748.90483,-,-,-,-,-,-,-,-,4610.60483,35138.3,2542.10341,447.49097,-,-,-,-,-,-,-,-,-
144,0013,"ООО СК ""РЕСО-Шанс""",Москва,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
