Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
92,4326,"ООО ""КПСК"" ",Симферополь,403,0,0,0,0,0,403,400,3,0,0,397,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3059,"ООО ""КПТС""",Новокузнецк,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,4189,"ООО ""Кредендо - Ингосстрах  Кредитное Страхование""",Москва,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
95,3781,"ООО ""КРК-Страхование""",Москва,8624,0,0,0,0,0,8624,6637,10,0,0,6627,1987,1986,1973,0,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
96,4013,"ООО ""МАКС-Жизнь""",Москва,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3594,"ООО ""МСГ""",Москва,564,0,0,0,0,0,564,561,525,0,0,36,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
98,3128,"ООО ""МСК ""АйАйСи""",Москва,35,5,0,0,0,0,35,5,0,0,0,5,30,30,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,159,0,0,0,0,0,159,159,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,14098,0,0,0,0,0,495,353,233,0,0,120,142,142,137,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603,13603,0,0,0
102,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,30,0,25,25,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3609,"ООО ""ППФ Страхование жизни""",Москва,3956,0,3376,2836,0,540,580,580,552,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,3438,"ООО ""ПРОМИНСТРАХ""",Москва,1420,55,0,0,0,0,424,222,52,0,0,170,202,133,56,0,0,0,0,0,0,3,74,29,0,0,0,0,0,0,0,0,1,28,40,0,0,0,0,996,968,0,28,0
105,3568,"ООО ""ПСА""",Сызрань,6863,0,0,0,0,0,479,292,285,0,0,7,187,182,173,0,0,0,0,0,0,1,8,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6384,6384,0,0,0
106,3621,"ООО ""Региональный Страховой Центр""",Москва,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
107,0473,"ООО ""РИКС""",Москва,1658,0,0,0,0,0,1658,136,0,0,0,136,1522,25,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,5,0,0,1492,0,0,0,0,0,0,0,0
108,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,9570,608,0,0,0,0,9570,9570,0,0,0,9570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0066,"ООО ""СК ""Ангара""",Братск,2271,0,0,0,0,0,244,207,207,0,0,0,37,36,30,0,0,0,0,0,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2027,2027,0,0,0
110,3999,"ООО ""СК ""АСКО-Жизнь""",Набережные Челны,104,0,0,0,0,0,104,104,2,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,2042,"ООО ""СК ""Гранта""",Казань .,396,3,0,0,0,0,396,44,23,0,0,21,352,351,347,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,794,6,133,8,4,125,661,661,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3837,"ООО ""СК ""Ингосстрах-М""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,5,0,0,0,0,0,5,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
115,3645,"ООО ""СК ""Капитал - Лайф""",Москва,2881,0,2880,2875,113,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,50127,0,0,0,0,0,50127,49752,12,0,0,49740,375,335,240,0,0,0,93,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
117,3493,"ООО ""СК ""Национальные Страховые Традиции""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,14,0,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
119,3984,"ООО ""СК ""РГС-Жизнь""",Москва,72954,0,15098,14931,0,167,57856,57856,57856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,1933,2,1709,1709,769,0,224,224,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,605,0,0,0,0,0,605,64,1,0,0,63,541,377,0,0,0,0,0,0,0,377,0,164,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0
122,1999,"ООО ""СК ""РУССКАЯ КОРОНА""",Рязань,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,6768,0,0,0,0,0,398,232,227,0,0,5,166,165,151,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6370,6370,0,0,0
124,1307,"ООО ""СК ""Согласие""",Москва,330755,17720,0,0,0,0,306627,287432,8134,0,0,279298,19195,18403,17801,79,0,12,17,7,0,349,138,550,327,78,249,174,0,0,0,0,47,2,7,235,1,1,0,24127,24066,3,58,0
125,3678,"ООО ""СК ""Страховой Дом ЕДИНСТВО""",Москва,168,0,0,0,0,0,168,147,0,0,0,147,21,21,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1182,"ООО ""СК ""ТИТ""",Москва,881,0,0,0,0,0,881,752,71,0,0,681,129,115,111,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
127,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
128,3879,"ООО ""СК ""ЭРГО Жизнь""",Москва,423,8,36,36,0,0,387,387,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,3803,"ООО ""СК Доминанта""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0574,"ООО ""СК Екатеринбург""",Екатеринбург,669,8,0,0,0,0,669,210,36,0,0,174,459,456,426,0,0,0,0,0,0,22,8,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
131,3225,"ООО ""СК ИНТЕРИ""",Москва,1038,0,0,0,0,0,1038,0,0,0,0,0,1038,1036,1036,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,4104,"ООО ""СК КАРДИФ""",Москва,2278,0,0,0,0,0,2278,1738,1738,0,0,0,540,191,148,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,1,0,0,348,0,0,0,0,0,0,0,0
133,0401,"ООО ""СК НИК-Лайф""",Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2917,"ООО ""СК НИК""",Ульяновск,1472,0,0,0,0,0,1472,1448,10,0,0,1438,24,12,9,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
135,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,671,0,635,277,0,358,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
136,3857,"ООО ""СК Трудстрах""",Москва,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
137,3998,"ООО ""СК Чабб Жизнь""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3969,"ООО ""СК Чабб""",Москва,77,12,0,0,0,0,77,26,26,6,0,0,51,38,0,0,0,0,31,0,0,5,2,13,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0
139,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,1110,0,0,0,0,0,1110,1110,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3528,"ООО ""СМО ""Спасение""",Казань,22326,0,0,0,0,0,22326,22326,0,0,0,22326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3941,"ООО ""СМП-Страхование""",Москва,5568,0,0,0,0,0,5568,5353,124,0,0,5229,215,215,170,0,0,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,496,0,364,364,364,0,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,261,0,0,0,0,0,261,139,0,0,0,139,122,51,21,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0
144,4133,"ООО ""Страховая  компания ""ЭчДиАй  Страхование""",Москва,1010,0,0,0,0,0,1010,4,4,0,0,0,1006,1003,0,0,0,0,1001,0,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
145,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,1831,0,0,0,0,0,1401,1278,58,0,0,1220,123,7,0,0,0,1,0,0,0,5,1,26,0,0,0,0,0,0,0,0,9,17,0,90,430,430,0,0,0,0,0,0
146,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,96,0,0,0,0,0,96,96,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,64,0,0,0,0,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,21082,0,0,0,0,0,18804,18772,120,0,0,18652,32,19,14,0,0,0,0,0,0,0,5,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,2277,0,1,0
149,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,523,0,330,330,190,0,193,193,100,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1149,"ООО ""Страховая компания ""СтрИж""",Ижевск,197,0,0,0,0,0,197,197,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,3588,0,0,0,0,0,3588,2591,6,0,0,2585,997,20,11,0,0,0,1,0,0,7,1,29,4,4,0,0,0,0,0,0,24,1,0,948,0,0,0,0,0,0,0,0
152,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,4266,50,0,0,0,0,1989,1533,244,0,0,1289,456,444,343,0,1,0,9,0,0,81,10,12,2,2,0,0,1,0,0,2,7,0,0,0,0,0,0,2277,2270,6,1,0
153,3928,"ООО ""Страховые инвестиции""",Уфа,6,0,0,0,0,0,6,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0585,"ООО ""СФ ""Адонис""",Пермь,2095,0,0,0,0,0,796,739,310,0,0,429,57,56,23,0,0,0,1,1,0,0,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,1297,1,1,0
155,1688,"ООО ""ТСК""",Королев,123,0,0,0,0,0,123,50,7,0,0,43,73,73,69,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3507,"ООО ""Хоум Кредит Страхование""",Москва,360,0,0,0,0,0,360,155,155,0,0,0,205,189,0,0,0,0,0,0,0,0,189,4,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0
157,4358,ООО «РСХБ-Страхование жизни»,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2890,ООО ВТБ МС,Москва,5211,0,0,0,0,0,5211,5211,0,0,0,5211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,5510,0,0,0,0,0,2725,2309,28,0,0,2281,416,240,212,0,0,0,0,9,0,2,17,47,0,0,0,0,0,0,0,31,15,1,0,129,0,0,0,2785,2785,0,0,0
160,3767,"ООО СК ""АСКОР""",Москва,16,0,0,0,0,0,16,4,4,0,0,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3398,"ООО СК ""ВТБ Страхование""",Москва,69104,11,0,0,0,0,68975,50439,20523,0,0,29916,18536,16994,504,2,11,2,44,0,0,87,16344,301,4,3,1,0,0,0,0,3,294,0,0,1241,110,110,0,19,0,0,19,0
162,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,231,0,162,162,0,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1363,"ООО СК ""Диамант""",Москва,309,0,0,0,0,0,42,0,0,0,0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,267,0,0,0
164,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1867,"ООО СК ""Коместра-Томь""",Томск,1344,0,0,0,0,0,1344,877,232,0,0,645,467,446,418,0,0,0,0,0,0,12,16,21,1,1,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0
166,3847,"ООО СК ""Независимая страховая группа""",Москва,8061,11,0,0,0,0,8061,8024,0,0,0,8024,37,37,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0326,"ООО СК ""Орбита""",Москва,22,0,0,0,0,0,22,19,1,0,0,18,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3268,"ООО СК ""Паритет-СК""",Москва,1152,3,0,0,0,0,347,263,2,0,0,261,84,81,75,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,805,805,0,0,0
169,0013,"ООО СК ""РЕСО-Шанс""",Москва,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
170,4331,"ООО СК ""Сбербанк страхование""",Москва,9883,0,0,0,0,0,9883,4886,31,0,0,4855,4997,4590,0,0,0,0,0,0,0,58,4532,120,0,0,0,0,0,0,0,0,120,0,5,282,0,0,0,0,0,0,0,0
171,3511,"ООО СК ""Согласие-Вита""",Москва,97,0,71,71,0,0,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1623,"ООО СК ""Тюмень-Полис""",Тюмень,51,0,0,0,0,0,51,10,10,0,0,0,41,41,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,418,0,0,0,0,0,418,306,107,0,0,199,112,105,2,0,0,0,16,0,0,8,79,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
174,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,4163,0,4064,4046,0,18,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,3543,"ООО СК ""Экип""",Москва,291,0,0,0,0,0,291,113,1,0,0,112,178,175,169,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
176,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,11227,0,0,0,0,0,11227,11227,0,0,0,11227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,11574,10115,0,0,0,0,11574,11574,0,0,0,11574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,26,0,0,0,0,0,26,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,280,0,0,0,0,0,280,280,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,3572,"ООО СО ""Акцепт""",Кинель,44,0,0,0,0,0,44,11,11,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3245,"ООО СО ""ВЕРНА""",Краснодар,4064,0,0,0,0,0,1032,946,128,0,0,818,86,75,61,0,0,0,1,0,0,6,7,3,0,0,0,0,0,0,0,1,1,1,0,8,0,0,0,3032,3032,0,0,0
182,2397,"ООО СО ""Геополис""",Москва,2957,0,0,0,0,0,2595,1092,0,0,0,1092,1503,1502,1497,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362,362,0,0,0
183,1643,"ООО СПК ""Юнити Ре""",Москва,6862,0,0,0,0,0,6862,6862,0,0,0,6862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0397,"ООО Страховая Компания  ""Гелиос""",Москва,5631,0,0,0,0,0,2125,1550,520,0,0,1030,575,528,417,0,0,0,2,0,0,27,82,23,1,1,0,0,0,0,0,0,22,0,0,24,0,0,0,3506,3506,0,0,0
185,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,22913,319,0,0,0,0,13018,7772,1055,0,0,6717,5246,5215,3639,1,0,0,1452,1,0,72,50,31,6,4,0,0,0,0,0,1,24,0,0,0,0,0,0,9895,9880,2,13,0
186,2243,"ПАО ""СК ЮЖУРАЛ-АСКО""",Челябинск,24353,0,0,0,0,0,3275,1607,674,0,0,933,1668,1600,1462,0,0,0,5,0,0,16,117,68,1,1,0,0,0,0,0,7,60,0,0,0,0,0,0,21078,21078,0,0,0
187,0319,"ПАО ""Страховая группа ""ХОСКА""",Хабаровск,943,70,0,0,0,0,282,253,65,0,0,188,29,28,23,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,661,661,0,0,0
188,0001,"ПАО СК ""Росгосстрах""",Люберцы,143049,266,0,0,0,0,62151,26063,934,0,0,25129,36088,35574,24938,14,1,10,24,374,3,224,9989,484,234,133,101,3,0,9,0,1,236,1,0,30,10,10,0,80888,80872,3,13,0
189,4348,"ПК ""НОМПОВС""",Тюмень,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
190,0621,"САО ""ВСК""",Москва,133069,997,0,0,0,0,72612,46454,9778,0,0,36676,26158,25416,20560,1,1,0,194,8,0,309,4343,628,381,237,144,0,1,1,0,3,190,52,0,114,0,0,0,60457,60325,34,98,0
191,0448,"САО ""ГЕОПОЛИС""",Москва,127412,0,112487,0,0,112487,14925,14925,0,0,0,14925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,4246,"САО ""Кристалл""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0348,"САО ""ЛЕКСГАРАНТ""",Москва,469,0,0,0,0,0,469,280,0,0,0,280,189,29,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0
194,0141,"САО ""Медэкспресс""",Санкт-Петербург,15361,21,0,0,0,0,15200,15144,52,0,0,15092,56,55,53,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161,161,0,0,0
195,2182,"САО ""Надежда""",Красноярск,10546,0,0,0,0,0,3132,555,262,0,0,293,2577,1475,1441,0,0,0,1,0,0,10,23,18,10,10,0,0,0,0,0,0,8,0,0,1084,0,0,0,7414,7414,0,0,0
196,0177,САО ЭРГО,Москва,9397,29,0,0,0,0,6017,1653,1262,0,0,391,4364,4288,4082,0,0,1,99,0,0,51,55,66,36,5,31,0,0,0,0,0,30,0,0,10,0,0,0,3380,3380,0,0,0
197,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0928,"СПАО ""Ингосстрах""",Москва,928473,36686,0,0,0,0,892462,851998,495,13,0,851503,40464,39272,37440,70,11,46,250,2,0,404,1049,1038,75,75,0,3,1,85,0,177,696,1,0,154,0,0,0,36011,35911,45,55,0
199,1209,"СПАО ""РЕСО-Гарантия""",Москва,956191,15439,176,168,0,8,863523,819980,3500,0,0,816480,43543,39342,37276,44,0,1,32,0,0,388,1601,648,328,236,92,0,0,0,0,9,309,2,1,3552,0,0,0,92492,92474,3,15,0
200,3889,"АО ""СГ ""ПРЕСТИЖ-ПОЛИС""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3859,"ООО ""СК ""Аллега""",Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2682,"ООО СК ""ПРОФСОДРУЖЕСТВО""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,4169,"НКО ПОВС ""ГарантИнвест""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
