"Сведения о страховых премиях по договорам страхования, заключенным при участии посредников",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44
95,1298,  КАПИТАЛ СТРАХОВАНИЕ,Когалым,145093,0,0,0,0,112027,1300,938,0,0,362,110727,108684,78502,0,0,0,5254,0,0,24928,0,2037,1688,0,0,0,0,0,349,0,6,0,0,0,0,33066,25130,7347,589,0
96,1336,  КАПИТАЛ-ПОЛИС,Санкт-Петербург,1105209,0,0,0,0,1105209,761366,19343,0,0,742023,343843,336691,231591,0,0,0,101625,0,0,2966,509,3192,839,0,0,0,45,1465,843,0,0,3960,0,0,0,0,0,0,0,0
97,2875,  КАПИТАЛ-ПОЛИС МЕДИЦИНА,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3629,  КЛУВЕР,Саратов,120992,0,0,0,0,120992,373,373,0,0,0,120619,119378,117013,0,0,0,0,0,0,2340,25,1241,112,0,0,0,0,1129,0,0,0,0,0,0,0,0,0,0,0,0
99,507,  КОЛЫМСКАЯ,Хабаровск,519451,490727,487968,0,2759,28724,28724,16697,0,0,12027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1867,  КОМЕСТРА-ТОМЬ,Томск,159285,0,0,0,0,159285,58075,10430,61,0,47645,101210,97536,70374,0,0,0,441,0,0,11605,15116,3674,132,0,0,0,0,523,1894,1125,0,0,0,0,0,0,0,0,0,0
101,3993,  КОМПАНИЯ БАНКОВСКОГО СТРАХОВАН,Москва,237717,0,0,0,0,237717,0,0,0,0,0,237717,71097,0,0,0,0,0,0,0,0,71097,9637,0,0,0,0,0,0,9637,0,0,156983,0,0,0,0,0,0,0,0
102,3059,  КОМПАНИЯ ПРОМЫШЛЕННО-ТОРГОВОГО,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,4279,  КООПЕРАТИВНОЕ ЕДИНСТВО,Новосибирск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,4296,  КООП-РЕСУРС,Вологда,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,4209,  КОФАС РУС СТРАХОВАЯ КОМПАНИЯ,Москва,245107,0,0,0,0,245107,0,0,0,0,0,245107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245107,0,0,0,0,0,0,0,0,0
106,4117,  КРЕДИТ ЕВРОПА ЛАЙФ,Москва,193192,2372,2372,0,0,190820,190820,190820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,4246,  КРИСТАЛЛ,Краснодар,8488,0,0,0,0,8488,0,0,0,0,0,8488,0,0,0,0,0,0,0,0,0,0,8488,0,0,0,0,0,8488,0,0,0,0,0,0,0,0,0,0,0,0
108,3781,  КРК-СТРАХОВАНИЕ,Москва,726974,0,0,0,0,726974,132879,9178,0,0,123701,594095,586882,556599,0,89,175,2116,0,0,19183,8720,7213,1665,0,111,0,82,3862,1493,0,0,0,0,0,0,0,0,0,0,0
109,4325,  КРЫММЕДСТРАХ,Симферополь,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,4326,  КРЫМСКАЯ ПЕРВАЯ СТРАХОВАЯ КОМПАНИЯ,Симферополь,50298,0,0,0,0,50298,13067,2313,0,0,10754,37231,33573,19604,0,0,1375,2517,0,0,9722,355,2592,0,0,32,1387,13,0,1160,0,1066,0,0,0,0,0,0,0,0,0
111,4337,  КРЫМСКИЙ СТРАХОВОЙ АЛЬЯНС,Красноперекопск,97488,0,0,0,0,97488,16905,16080,0,0,825,80583,74244,58596,158,0,622,1182,0,0,9326,4360,5934,0,0,0,0,0,0,5518,416,258,147,0,0,0,0,0,0,0,0
112,4310,  КС СТРАХОВАНИЕ,Саранск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,348,  ЛЕКСГАРАНТ,Москва,66106,0,0,0,0,66106,622,62,0,0,560,65484,17031,9331,0,0,0,0,0,0,6627,1073,2835,459,0,0,0,30,218,1946,182,0,45618,0,0,0,0,0,0,0,0
114,1675,  ЛИБЕРТИ СТРАХОВАНИЕ,Санкт-Петербург,1973613,0,0,0,0,1532391,254415,83923,0,0,170492,1277976,1247332,989226,0,0,24564,77426,0,0,55233,100883,26468,3797,0,0,9409,19,2171,10489,583,1602,2574,0,0,0,441222,435540,578,5104,0
115,1427,  МАКС,Москва,7385828,0,0,0,0,3275107,661137,516826,0,0,144311,2613970,2470418,2018324,769,0,0,51,53955,44603,186449,210870,19035,0,0,0,0,365,18670,0,0,0,124517,0,0,0,4110721,3960115,7594,143012,0
116,4013,  МАКС-ЖИЗНЬ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2226,  МАКС-М,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,195,  МАСКИ,Иркутск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2877,  МЕГАРУСС-Д,Москва,1443774,0,0,0,0,1107082,159486,111075,0,0,48411,947596,926111,627138,0,4983,7,31404,0,0,249841,12738,2329,351,0,91,10,0,493,952,432,0,19156,0,0,0,336692,336692,0,0,0
120,797,  МЕД-ГАРАНТ,Балашиха,225955,0,0,0,0,161395,6964,2187,0,0,4777,154431,148819,9252,0,0,0,0,130954,130954,8302,311,5516,8,0,0,0,0,0,5508,0,0,96,0,0,0,64560,64560,0,0,0
121,660,  МЕДИКА-ВОСТОК,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1958,  МЕДИЦИНСКАЯ СТРАХОВАЯ КОМПАНИЯ СТРАЖ,Рязань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,484,  МЕДСТРАХ,Москва,2305,0,0,0,0,2305,2305,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,141,  МЕДЭКСПРЕСС,Санкт-Петербург,708439,0,0,0,0,680941,640210,12004,0,0,628206,40731,39982,35107,0,0,0,1103,0,0,1174,2598,749,469,0,0,0,0,0,280,0,0,0,0,0,0,27498,27498,0,0,0
125,3594,  МЕЖДУНАРОДНАЯ СТРАХОВАЯ ГРУППА,Москва,95954,0,0,0,0,95954,94848,82409,0,0,12439,1106,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,1016,0,0,0,0,0,0,0,0
126,3256,  МЕТЛАЙФ,Москва,5267162,3401354,3265020,1086340,136334,1865808,1865808,1156297,0,0,709511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,166,  МИЛОСЕРДИЕ И БЛАГОПОЛУЧИЕ,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,4349,  МОВС,Санкт-Петербург,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,2950,  МОСКВА-ВОЛГА,Красногорск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2290,  МОСКОВИЯ,Москва,1610284,0,0,0,0,142973,114659,108613,0,0,6046,28314,27047,14422,0,0,0,8518,0,0,3371,736,876,213,0,0,0,0,0,663,0,0,391,0,0,0,1467311,1467311,0,0,0
131,3128,  МСК АЙАЙСИ,Москва,6536,0,0,0,0,6536,0,0,0,0,0,6536,6536,0,0,0,0,0,0,0,0,6536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,413,  МСК СТРАЖ,Рязань,3950825,0,0,0,0,1127920,764959,345921,0,0,419038,362961,349957,158783,0,0,247,12386,14983,14591,26116,137442,13004,655,0,0,0,0,0,12349,0,0,0,0,0,0,2822905,2822905,0,0,0
133,2326,  МСК УРАЛСИБ,Климовск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3624,  МСК-МЕДИЦИНА,Краснодар,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1447,  НАДЕЖДА,Красноярск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2182,  НАДЕЖДА,Красноярск,625793,0,0,0,0,228528,81106,38729,0,0,42377,147422,129543,106074,0,0,169,2108,0,0,7699,13493,2737,35,0,0,660,5,0,2019,18,0,15142,0,0,0,397265,397265,0,0,0
137,4192,  НАРОДНЫЕ КАССЫ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,3116,  НАСКО ТАТАРСТАН,Казань,2865667,0,0,0,0,1309181,496877,429535,0,0,67342,812304,736029,199169,335,1855,2913,7648,25968,0,135016,363125,62970,202,7,137,1504,334,4770,38880,17136,0,13305,0,0,0,1556486,1503104,10922,42460,0
139,1826,  НАЦИОНАЛЬНАЯ СТРАХОВАЯ ГРУППА,Долгопрудный,418,418,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,3493,  НАЦИОНАЛЬНЫЕ СТРАХОВЫЕ ТРАДИЦИИ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,3847,  НЕЗАВИСИМАЯ СТРАХОВАЯ ГРУППА,Москва,337,0,0,0,0,296,0,0,0,0,0,296,279,0,0,279,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,41,0,41,0,0
142,2917,  НИК,Ульяновск,3994,0,0,0,0,3994,1525,136,0,0,1389,2469,2464,1285,0,0,0,630,0,0,457,92,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
143,401,  НИК-ЛАЙФ,Ульяновск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4323,  НКО ОВСС,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1961,  НОВЫЙ УРЕНГОЙ,Новый Уренгой,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,3295,  НСГ-РОСЭНЕРГО,Горно-Алтайск,3443514,0,0,0,0,518837,318950,283139,0,0,35811,199887,198750,187574,0,0,0,774,0,0,1683,8719,1137,0,0,0,0,0,36,1101,0,0,0,0,0,0,2924677,2924677,0,0,0
147,3010,  ОБЛАСТНАЯ МЕД.СТРАХ. КОМПАНИЯ,Калининград обл.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2346,  ОБЪЕДИНЕННАЯ СТРАХОВАЯ КОМПАНИЯ,Самара,2666867,0,0,0,0,1247533,70697,41955,0,0,28742,1176836,1161018,1074735,0,0,5563,6439,19,0,42893,31369,15818,4545,0,19,646,55,4629,5924,0,0,0,0,0,0,1419334,1406824,6268,6242,0
149,4314,  ОВС ЗАСТРОЙЩИКОВ,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,4348,  ОВС МЕД,Тюмень,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,4301,  ОВС НОВС,Камышин,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,4293,  ОЙЛЕР ГЕРМЕС РУ,Москва,220602,0,0,0,0,220602,0,0,0,0,0,220602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220602,0,0,0,0,0,0,0,0,0
153,3099,  ОПОРА,Москва,1075477,0,0,0,0,946018,254475,56369,0,0,198106,691543,582350,116574,0,0,0,4795,152720,115562,281793,26468,69754,270,0,0,0,253,28441,40790,0,20438,19001,0,0,0,129459,90926,1264,37269,0
154,326,  ОРБИТА,Москва,167375,0,0,0,0,167375,17322,113,0,0,17209,150053,5549,650,0,0,0,17,0,0,4736,146,144504,0,0,0,0,0,143935,569,0,0,0,0,0,0,0,0,0,0,0
155,4008,  ОСЖ РЕСО-ГАРАНТИЯ,Москва,79504,73814,73814,0,0,5690,5690,5690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,3645,  ОТКРЫТИЕ СТРАХОВАНИЕ ЖИЗНИ,Москва,5329600,5329600,5327596,39239,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,173,  ПАНАЦЕЯ,Ростов-на-Дону,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,915,  ПАРИ,Москва,2647734,0,0,0,0,2535239,559382,283169,0,0,276213,1975857,1795824,352094,68,0,1709,859905,0,0,427452,154596,123437,8586,0,37,7202,111,19064,87910,527,55,56541,0,0,0,112495,108180,2750,1565,0
159,3268,  ПАРИТЕТ-СК,Москва,337566,0,0,0,0,219756,84484,60272,0,0,24212,135272,133867,30561,0,0,391,0,0,0,102578,337,1405,109,0,0,364,0,0,932,0,0,0,0,0,0,117810,117810,0,0,0
160,2284,  ПЛАТО,Москва,146,0,0,0,0,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3568,  ПОВОЛЖСКИЙ СТРАХОВОЙ АЛЬЯНС,Сызрань,1755228,0,0,0,0,316493,154938,150059,0,0,4879,161555,156394,129707,0,0,192,588,0,0,6015,19892,5128,250,0,0,0,0,453,4425,0,0,33,0,0,0,1438735,1438735,0,0,0
162,1111,  ПОДМОСКОВЬЕ,Подольск,1331305,0,0,0,0,489564,68451,40683,0,0,27768,421113,357504,129875,0,0,2501,53436,0,0,135264,36428,53209,41,0,0,0,43,111,53014,0,10400,0,0,0,0,841741,841741,0,0,0
163,3390,  ПОЛИС-ГАРАНТ,Москва,646819,0,0,0,0,529550,112391,3180,0,0,109211,417159,390553,350953,0,0,0,7252,0,0,15572,16776,16730,8350,0,0,0,0,3972,4408,0,0,9876,0,0,0,117269,117269,0,0,0
164,3609,  ППФ СТРАХОВАНИЕ ЖИЗНИ,Москва,2947537,2863684,2396134,0,467550,83853,83853,83853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3889,  ПРЕСТИЖ-ПОЛИС,Москва,1110,0,0,0,0,1110,905,0,0,0,905,205,205,122,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,3438,  ПРОМИНСТРАХ,Москва,743713,0,0,0,0,359351,129979,56883,0,0,73096,229372,182421,46594,0,3953,800,16758,0,0,105673,8643,30142,408,0,473,421,6445,11728,9748,919,13439,3370,0,0,0,384362,353522,2845,27995,0
167,2682,  ПРОФСОДРУЖЕСТВО,Москва,131,0,0,0,0,131,0,0,0,0,0,131,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,4179,  РАЙФФАЙЗЕН ЛАЙФ,Москва,4796455,4531697,4531697,0,0,264758,264758,150161,0,0,114597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,72,  РЕГИОНАЛЬНАЯ СТРАХОВАЯ КОМПАНИЯ,Москва,8541707,0,0,0,0,8541707,0,0,0,0,0,8541707,90550,0,0,0,0,0,0,0,0,90550,8451157,0,0,0,0,0,0,0,8451157,0,0,0,0,0,0,0,0,0,0
170,3621,  РЕГИОНАЛЬНЫЙ СТРАХОВОЙ ЦЕНТР,Москва,183004,0,0,0,0,183004,11477,11471,0,0,6,171527,21685,3423,0,10963,0,29,0,0,2272,4998,149842,8,0,7496,0,14,0,142324,0,0,0,0,0,0,0,0,0,0,0
171,1908,  РЕГИОНГАРАНТ,Москва,198312,0,0,0,0,132899,20615,6506,0,0,14109,112284,105827,62346,0,1260,2225,5111,174,0,25839,8872,6457,319,0,0,185,0,88,5809,56,0,0,0,0,0,65413,55240,1378,8795,0
172,2733,  РЕЗЕРВ,Хабаровск,103614,0,0,0,0,103614,43945,43945,0,0,0,59669,17040,0,0,0,0,0,0,0,0,17040,6187,0,0,0,0,0,0,6187,0,0,36442,0,0,0,0,0,0,0,0
173,3972,  РЕНЕССАНС ЖИЗНЬ,Москва,19657946,17795528,17795528,10278171,0,1862418,1862418,1629584,0,0,232834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1209,  РЕСО-ГАРАНТИЯ,Москва,82900264,25382,25382,0,0,49418966,13061162,3004842,3603,0,10056320,36357804,34076882,27284377,33382,0,489,889128,577,0,2026927,3842002,1669288,1248461,0,9,252,56492,38460,323325,2289,111910,499724,0,0,0,33455916,33190755,179718,85443,0
175,879,  РЕСО-МЕД,Павловский Посад,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,3492,  РЕСПЕКТ,Рязань,6854513,0,0,0,0,6854513,384085,384085,0,0,0,6470428,648028,0,0,0,0,401422,0,0,246606,0,5822400,0,0,0,0,0,0,82837,5739563,0,0,0,0,0,0,0,0,0,0
177,473,  РИКС,Ярославль,58088,0,0,0,0,58088,1162,0,0,0,1162,56926,5509,0,0,0,0,5509,0,0,0,0,206,0,0,0,0,0,96,110,0,0,51211,0,0,0,0,0,0,0,0
178,4351,  РНПК,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1,  РОСГОССТРАХ,Люберцы,81469527,0,0,0,0,46546377,6100852,3815537,0,0,2285315,40445525,38246152,19398165,247217,68230,63228,78421,484450,288585,1406716,16499725,2177587,551581,0,6001,59400,315,8455,1547258,4577,8156,13630,0,0,0,34923150,34654445,173082,95623,0
180,3984,  РОСГОССТРАХ-ЖИЗНЬ,Москва,44799933,40478203,40429794,1351954,48409,4321730,4321730,4321730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3676,  РОСГОССТРАХ-МЕДИЦИНА,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,3535,  РОСИНКОР РЕЗЕРВ,Дмитров,108036,0,0,0,0,108036,8169,7199,0,0,970,99867,79009,44178,0,0,632,35,0,0,33673,491,20858,842,0,0,0,0,7421,7140,5455,0,0,0,0,0,0,0,0,0,0
183,3451,  РОСМЕД,Москва,519608,0,0,0,0,519608,238709,14371,0,0,224338,280899,146159,30830,0,0,0,53185,0,0,60660,1484,82337,38,0,0,0,0,63244,1191,17864,36833,15570,0,0,0,0,0,0,0,0
184,2191,  РОСМЕДСТРАХ - К,Курск,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2890,  РОСНО-МС,Москва,945,0,0,0,0,945,945,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2947,  РСХБ-СТРАХОВАНИЕ,Москва,2093392,0,0,0,0,2093284,132900,132895,0,0,5,1960384,1912414,241549,95,0,10264,1464,830444,609367,626433,202165,46388,187,0,0,0,0,96,45992,113,1455,127,0,0,0,108,0,108,0,0
187,1999,  РУССКАЯ КОРОНА,Рязань,72935,0,0,0,0,72935,70045,68387,0,0,1658,2890,1200,0,0,0,0,329,0,0,521,350,1690,0,0,0,0,0,0,1690,0,0,0,0,0,0,0,0,0,0,0
188,3748,  РУССКИЙ СТАНДАРТ СТРАХОВАНИЕ,Москва,1981197,1213090,1213090,0,0,768107,768107,641567,0,0,126540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,235,  РУССКОЕ ПЕРЕСТРАХОВОЧНОЕ ОБ-ВО,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,4202,  САКЛАУ,Казань,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,2873,  САХАМЕДСТРАХ,Якутск,49944,0,0,0,0,49944,49944,0,0,0,49944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,4331,  СБЕРБАНК СТРАХОВАНИЕ,Москва,7974783,0,0,0,0,7974783,165018,62816,0,0,102202,7809765,7129469,0,0,0,0,913,292,156,312047,6816217,439275,0,0,0,0,0,0,439275,0,100583,140438,0,0,0,0,0,0,0,0
193,3692,  СБЕРБАНК СТРАХОВАНИЕ ЖИЗНИ,Москва,65483920,60522334,60522334,18601916,0,4961586,4961586,4904293,0,0,57293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,924,  СЕЛЕКТА,Москва,312002,0,0,0,0,312002,70833,13922,0,0,56911,241169,158911,70895,0,198,54255,11758,0,0,16631,5174,82248,136,0,158,35080,0,14656,5074,27144,10,0,0,0,0,0,0,0,0,0
195,632,  СЕРВИСРЕЗЕРВ,Ковров,906649,0,0,0,0,109117,53850,53850,0,0,0,55267,52233,35120,0,0,0,24,0,0,1412,15677,3034,0,0,0,0,18,23,2993,0,0,0,0,0,0,797532,797532,0,0,0
196,2353,  СИБИРСКИЙ ДОМ СТРАХОВАНИЯ,Кемерово,709844,0,0,0,0,191783,172014,50195,0,0,121819,19769,14437,8544,0,0,0,22,0,0,1164,4707,5304,3535,0,0,0,17,0,1499,253,0,28,0,0,0,518061,505134,3383,9544,0
197,3467,  СИБИРСКИЙ СПАС,Новокузнецк,498708,0,0,0,0,252159,212358,30516,0,0,181842,39801,39263,36847,0,0,0,0,0,0,80,2336,538,1,0,0,0,0,60,477,0,0,0,0,0,0,246549,246549,0,0,0
198,3270,  СИБИРСКИЙ СПАС-МЕД,Новокузнецк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,4105,  СИВ ЛАЙФ,Москва,10324018,10017732,10017732,389785,0,306286,306286,304262,0,0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2444,  СИМАЗ-МЕД,Новосибирск,35791,0,0,0,0,35791,35791,0,0,0,35791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3803,  СК ДОМИНАНТА,Москва,144403,0,0,0,0,144403,26,26,0,0,0,144377,130492,0,0,0,0,0,0,0,130492,0,13885,0,0,0,0,0,3100,10785,0,0,0,0,0,0,0,0,0,0,0
202,3225,  СК ЕВРОПЛАН,Москва,1079347,0,0,0,0,1079347,0,0,0,0,0,1079347,1060106,1060106,0,0,0,0,0,0,0,0,19241,19241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,3825,  СК СОГАЗ-ЖИЗНЬ,Москва,1541157,1521748,1520389,25066,1359,19409,19409,19409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,4174,  СКОР П.О.,Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,3941,  СМП-СТРАХОВАНИЕ,Москва,85967,0,0,0,0,85967,55728,7697,0,0,48031,30239,29820,8111,0,0,1485,806,0,0,13610,5808,364,15,0,0,0,0,0,349,0,0,55,0,0,0,0,0,0,0,0
206,3834,  СО ПОМОЩЬ,Санкт-Петербург,149686,0,0,0,0,149686,14264,59,0,0,14205,135422,61593,18900,0,0,0,876,0,0,40829,988,59199,2824,0,0,90,1,2,55982,300,0,14630,0,0,0,0,0,0,0,0
