Сведения о количестве действовавших на конец отчетного периода договоров страхования в разрезе страховщиков,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
87,3984,"ООО ""Капитал Лайф Страхование Жизни""",Москва,1877316,233,1142178,1140625,296941,1553,735138,735138,695734,0,0,39404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,3993,"ООО ""Компания Банковского Страхования""",Москва,77520,0,0,0,0,0,77520,1,0,0,0,1,77519,12683,0,0,0,0,0,0,0,0,12683,12678,0,0,0,0,0,0,0,0,12678,0,0,52158,0,0,0,0,0,0,0,0
89,4326,"ООО ""КПСК"" ",Симферополь,16657,0,0,0,0,0,16657,4611,3636,0,0,975,12046,6741,197,0,1,8,0,4,0,477,6054,5151,0,0,0,0,21,34,4,0,5092,0,154,0,0,0,0,0,0,0,0,0
90,3059,"ООО ""КПТС""",Новокузнецк,4278,0,0,0,0,0,4278,4277,0,0,0,4277,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,4189,"ООО ""Кредендо – Ингосстрах  Кредитное Страхование""",Москва,131,4,0,0,0,0,131,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0
92,3781,"ООО ""КРК-Страхование""",Москва,18477,0,0,0,0,0,18477,4151,356,0,0,3795,14326,6293,5138,0,0,3,4,0,0,240,908,741,398,398,0,0,0,0,0,15,328,0,0,7292,0,0,0,0,0,0,0,0
93,4013,"ООО ""МАКС-Жизнь""",Москва,39131,63,39131,39131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3594,"ООО ""МСГ""",Москва,91861,39958,0,0,0,0,91861,91834,52142,0,0,39692,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0
95,3128,"ООО ""МСК ""АйАйСи""",Москва,17007,16926,0,0,0,0,17007,16927,1,0,0,16926,80,68,63,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
96,2031,"ООО ""МСК ""ИНКО-МЕД""",Воронеж,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0484,"ООО ""МСК ""МЕДСТРАХ""",Москва,4,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3295,"ООО ""НСГ-""Росэнерго""",Горно-Алтайск,2676674,0,0,0,0,0,1177306,745824,726959,0,0,18865,431482,427815,416827,0,0,0,2,0,0,173,10813,3667,0,0,0,0,0,0,0,5,3662,0,0,0,0,0,0,1499368,1499368,0,0,0
99,4008,"ООО ""ОСЖ РЕСО-Гарантия""",Москва,35789,45,18279,18279,0,0,17510,17510,17510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3609,"ООО ""ППФ Страхование жизни""",Москва,171277,0,157613,138537,0,19076,13664,13664,12896,0,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3438,"ООО ""ПРОМИНСТРАХ""",Москва,152321,2001,0,0,0,0,146827,2823,402,0,0,2421,144004,101,34,0,0,0,0,0,0,59,8,143901,19,19,0,0,0,1,1,4,36,143840,0,2,0,0,0,5494,5477,16,1,0
102,3568,"ООО ""ПСА""",Сызрань,540326,0,0,0,0,0,184754,166873,166809,0,0,64,17881,12629,2612,0,0,0,0,0,0,193,9824,5238,171,171,0,0,0,0,0,83,4984,0,0,14,0,0,0,355572,355572,0,0,0
103,0473,"ООО ""РИКС""",Москва,9628,0,0,0,0,0,9628,434,250,0,0,184,9194,7814,0,0,0,0,49,0,0,12,7753,552,0,0,0,0,0,0,0,0,501,51,0,828,0,0,0,0,0,0,0,0
104,3943,"ООО ""СК ""АК БАРС-Мед""",Казань,10377,9375,0,0,0,0,10377,10377,0,0,0,10377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3999,"ООО ""СК ""АСКО-Жизнь""",Москва,5606,0,0,0,0,0,5606,5606,5601,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2042,"ООО ""СК ""Гранта""",Казань,29370,6442,0,0,0,0,29370,18044,11352,0,0,6692,11326,8666,5459,0,0,7,0,0,0,294,2906,1806,1,1,0,0,0,2,0,1066,715,22,0,854,0,0,0,0,0,0,0,0
107,3823,"ООО ""СК ""Ингосстрах-Жизнь""",Москва,94233,665,42894,41126,7859,1768,51339,51339,49954,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3837,"ООО ""СК ""Ингосстрах-М""",Москва,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2169,"ООО ""СК ""Инертек""",Санкт-Петербург,51,0,0,0,0,0,51,2,2,0,0,0,49,48,4,0,0,0,19,0,0,11,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110,1336,"ООО ""СК ""Капитал-полис""",Санкт-Петербург,20191,0,0,0,0,0,20191,9709,6044,0,0,3665,10482,6055,5250,0,0,0,396,0,0,140,269,414,200,200,0,0,0,0,4,25,185,0,0,4013,0,0,0,0,0,0,0,0
111,4293,"ООО ""СК ""Ойлер Гермес Ру""",Москва,192,0,0,0,0,0,192,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0
112,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,3696912,1306,1956775,1956775,1546794,0,1740137,1740137,1675793,0,0,64344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,3492,"ООО ""СК ""РЕСПЕКТ""",Рязань,178343,0,0,0,0,0,178343,41,5,0,0,36,178302,280,0,0,0,0,0,0,0,280,0,178022,0,0,0,0,0,0,0,0,0,178022,0,0,0,0,0,0,0,0,0,0
114,0632,"ООО ""СК ""СЕРВИСРЕЗЕРВ""",Ковров,819285,0,0,0,0,0,458216,158093,158033,0,0,60,300123,299490,154394,0,0,0,2,0,0,223,144871,633,0,0,0,0,0,0,22,0,611,0,0,0,0,0,0,361069,361069,0,0,0
115,1307,"ООО ""СК ""Согласие""",Москва,1772925,60613,0,0,0,0,926235,416480,274093,4,0,142387,509755,378233,212690,253,46,267,880,423,129,37718,125956,108229,63314,35869,27445,1,94,337,72,61,43530,820,167,23126,0,0,0,846690,836905,5949,3836,0
116,1182,"ООО ""СК ""ТИТ""",Москва,18282,0,0,0,0,0,18282,12367,6192,0,0,6175,5915,3403,648,0,39,0,8,0,0,787,1921,1220,169,169,0,0,110,0,0,798,10,133,0,1292,0,0,0,0,0,0,0,0
117,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,774,0,0,0,0,0,774,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,0,0,0,390,192,0,192,0,0,0,0,0,0,0,0
118,3803,"ООО ""СК Доминанта""",Москва,1477,0,0,0,0,0,1477,2,2,0,0,0,1475,575,0,0,0,0,0,0,0,575,0,891,0,0,0,0,0,0,0,9,882,0,0,9,0,0,0,0,0,0,0,0
119,0574,"ООО ""СК Екатеринбург""",Екатеринбург,37892,12032,0,0,0,0,37892,35125,2141,0,0,32984,2767,1876,836,0,0,0,46,0,0,291,703,784,640,640,0,0,0,0,0,4,128,12,0,107,0,0,0,0,0,0,0,0
120,3225,"ООО ""СК ИНТЕРИ""",Москва,26488,0,0,0,0,0,26488,0,0,0,0,0,26488,13244,13244,0,0,0,0,0,0,0,0,13244,13244,13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,4104,"ООО ""СК КАРДИФ""",Москва,1243646,57,0,0,0,0,1243646,667997,667997,0,0,0,575649,157960,76864,0,0,0,0,0,0,0,81096,74572,0,0,0,0,0,0,0,0,74572,0,0,343117,0,0,0,0,0,0,0,0
122,2917,"ООО ""СК НИК""",Ульяновск,2039,0,0,0,0,0,2039,129,112,0,0,17,1910,269,113,0,6,0,3,0,0,16,131,180,31,31,0,0,10,0,0,3,136,0,0,1461,0,0,0,0,0,0,0,0
123,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,149696,6,78513,78156,304,357,71183,71183,71163,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3998,"ООО ""СК Чабб Жизнь""",Москва,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,3969,"ООО ""СК Чабб""",Москва,1982,485,0,0,0,0,1982,625,625,396,0,0,1357,339,0,0,0,0,155,0,0,177,7,896,0,0,0,0,0,0,0,219,677,0,115,7,0,0,0,0,0,0,0,0
126,2444,"ООО ""СМО ""СИМАЗ-МЕД""",Новосибирск,1824,0,0,0,0,0,1824,1824,0,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3528,"ООО ""СМО ""Спасение""",Казань,1432,0,0,0,0,0,1432,1432,0,0,0,1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,3941,"ООО ""СМП-Страхование""",Москва,78339,80,0,0,0,0,78339,52781,40256,0,0,12525,25558,23232,1161,0,8,1,3,0,0,746,21313,217,58,58,0,0,0,1,0,0,158,0,0,2109,0,0,0,0,0,0,0,0
129,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,544617,0,237940,237940,237940,0,306677,306677,299704,0,0,6973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,411046,0,0,0,0,0,411046,28107,28106,0,0,1,382939,97338,233,0,0,0,0,0,0,0,97105,13371,0,0,0,0,0,0,0,0,13371,0,0,272230,0,0,0,0,0,0,0,0
131,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,211698,0,0,0,0,0,211698,62395,57297,0,0,5098,149303,4581,40,1,3,1,82,0,0,1653,2801,8890,0,0,0,0,11,67,1,0,4192,4619,0,135832,0,0,0,0,0,0,0,0
132,3561,"ООО ""Страховая компания ""ВИТАЛ-Полис""",Москва,59,0,0,0,0,0,59,12,3,0,0,9,47,40,20,0,0,0,0,0,0,3,17,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,43724,17,45,45,0,0,43679,43679,43679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2353,"ООО ""Страховая компания ""СДС"" ",Кемерово,208747,0,0,0,0,0,88903,83947,67873,0,0,16074,4956,3481,546,0,0,0,1,0,0,182,2752,1454,4,4,0,0,0,0,0,0,1401,49,1,20,0,0,0,119844,119844,0,0,0
135,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,40491,0,18278,18278,4331,0,22213,22213,21040,0,0,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,151469,29,0,0,0,0,151469,98650,89,30,0,98561,52819,912,63,0,1,6,92,0,0,537,213,5039,334,334,0,0,0,6,0,60,3582,1057,1,46867,0,0,0,0,0,0,0,0
137,3127,"ООО ""Страховое общество ""Сургутнефтегаз""",Сургут,238793,491,0,0,0,0,106021,58082,53698,0,0,4384,47939,36503,2924,0,8,2,118,0,0,2334,31117,3012,8,8,0,0,9,9,19,109,2599,259,12,8412,0,0,0,132772,131313,1343,116,0
138,3928,"ООО ""Страховые инвестиции""",Уфа,824,0,0,0,0,0,824,492,483,0,0,9,332,8,0,0,0,0,0,0,0,8,0,124,0,0,0,0,0,0,0,0,124,0,0,200,0,0,0,0,0,0,0,0
139,0585,"ООО ""СФ ""Адонис""",Пермь,216223,0,0,0,0,0,119245,59870,50248,0,0,9622,59375,58425,18560,1,0,3,9,431,0,1037,38384,613,79,79,0,0,0,0,1,0,533,0,2,335,0,0,0,96978,95970,686,322,0
140,1688,"ООО ""ТСК""",Королев,1416,0,0,0,0,0,1416,22,18,0,0,4,1394,754,666,0,0,0,1,0,0,36,51,640,527,527,0,0,0,0,0,51,62,0,0,0,0,0,0,0,0,0,0,0
141,3507,"ООО ""Хоум Кредит Страхование""",Москва,325164,0,0,0,0,0,325164,137043,137043,0,0,0,188121,131849,0,0,0,0,0,0,0,0,131849,55674,0,0,0,0,0,0,0,0,55674,0,0,598,0,0,0,0,0,0,0,0
142,4358,ООО «РСХБ-Страхование жизни»,Москва,15185,7,12105,12105,0,0,3080,3080,1,0,0,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2890,ООО ВТБ МС,Москва,12627,0,0,0,0,0,12627,12627,0,0,0,12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3954,"ООО РСО  ""ЕВРОИНС""",Смоленск,331095,35837,0,0,0,0,132915,115024,74301,0,0,40723,17891,11157,1115,2,0,26,439,1279,0,2585,5711,4725,134,134,0,0,0,20,0,292,4007,272,0,2009,0,0,0,198180,198180,0,0,0
145,3767,"ООО СК ""АСКОР""",Москва,4266,0,0,0,0,0,4266,2774,2774,0,0,0,1492,840,505,0,0,0,0,0,0,18,317,329,1,1,0,0,0,0,0,0,328,0,0,323,0,0,0,0,0,0,0,0
146,3398,"ООО СК ""ВТБ Страхование""",Москва,15972428,719,0,0,0,0,15966482,6934279,5598749,0,0,1335530,9032203,6392314,12166,167,73,31,3299,0,0,11815,6364763,835815,1415,1415,0,2,69,11,43,123,829131,5021,49,1804025,2,2,0,5944,0,4459,1485,0
147,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,21264,0,10921,10921,0,0,10343,10343,10342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0902,"ООО СК ""Кайрос""",Петропавловск-Камчатский,89,0,0,0,0,0,89,21,21,0,0,0,68,26,0,0,0,26,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0
149,1867,"ООО СК ""Коместра-Томь""",Томск,97218,0,0,0,0,0,97218,60018,33706,0,0,26312,37200,33670,28410,0,0,0,0,0,0,339,4921,3530,176,176,0,0,0,0,0,14,3339,1,0,0,0,0,0,0,0,0,0,0
150,3847,"ООО СК ""Независимая страховая группа""",Москва,2816,42,0,0,0,0,2356,1577,65,0,0,1512,779,601,208,0,34,0,219,0,0,62,78,178,56,56,0,0,40,0,0,0,82,0,0,0,0,0,0,460,0,460,0,0
151,0326,"ООО СК ""Орбита""",Москва,3963,107,0,0,0,0,3963,2020,1353,0,0,667,1943,544,84,0,0,34,9,5,5,363,49,1303,0,0,0,0,2,105,0,1041,55,100,21,75,0,0,0,0,0,0,0,0
152,3268,"ООО СК ""Паритет-СК""",Москва,40131,4780,0,0,0,0,6260,5178,443,0,0,4735,1082,515,264,0,1,0,1,0,0,142,107,547,117,107,0,0,5,0,2,19,404,0,0,20,0,0,0,33871,33651,194,26,0
153,2682,"ООО СК ""ПРОФСОДРУЖЕСТВО""",Москва,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0013,"ООО СК ""РЕСО-Шанс""",Москва,22,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0
155,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,153318,193,30288,30288,0,0,123030,123030,122889,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,4331,"ООО СК ""Сбербанк страхование""",Москва,10548129,0,0,0,0,0,10548129,532332,10440,0,0,521892,10015797,8112124,0,7,0,0,14,73,0,21403,8090627,1306481,0,0,0,0,0,0,0,0,1306480,1,8836,588356,0,0,0,0,0,0,0,0
157,3511,"ООО СК ""Согласие-Вита""",Москва,147366,13,135821,135821,127086,0,11545,11545,11545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1623,"ООО СК ""Тюмень-Полис""",Тюмень,41412,0,0,0,0,0,41412,19177,19177,0,0,0,22235,14057,219,0,0,0,0,0,0,154,13684,42,0,0,0,0,0,0,0,0,42,0,0,8136,0,0,0,0,0,0,0,0
159,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,339619,0,0,0,0,0,339619,229470,155309,0,0,74161,110149,94899,47,0,0,0,164,0,0,28805,65883,10412,1,1,0,0,0,0,16,0,9895,500,0,4838,0,0,0,0,0,0,0,0
160,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,36516,0,20235,19737,0,498,16281,16281,16281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,3543,"ООО СК ""Экип""",Москва,6670,0,0,0,0,0,6670,1303,1274,0,0,29,5367,4088,1945,0,0,0,4,0,0,8,2131,1279,114,114,0,0,0,0,0,12,1131,22,0,0,0,0,0,0,0,0,0,0
162,4365,ООО СК «БКС Страхование жизни»,Москва,468,0,468,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,4133,ООО СК ЭчДиАй Глобал,Москва,2957,0,0,0,0,0,2957,2052,2052,0,0,0,905,240,0,0,0,0,98,0,0,142,0,589,1,0,0,0,0,0,0,267,321,0,74,2,0,0,0,0,0,0,0,0
164,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,147743,0,0,0,0,0,147743,147743,0,0,0,147743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,10576,9457,0,0,0,0,10576,10576,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1457,"ООО СМК ""Урал-Рецепт М""",Екатеринбург,242,14,0,0,0,0,242,242,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,3957,"ООО СМО ""Чулпан-Мед""",Альметьевск,17,0,0,0,0,0,17,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3245,"ООО СО ""ВЕРНА""",Краснодар,252716,0,0,0,0,0,88923,54549,29789,0,0,24760,34374,10178,1739,0,0,2,1,8,5,982,7446,21969,42,42,0,0,0,1,0,610,5207,16109,3,2224,0,0,0,163793,163793,0,0,0
169,2397,"ООО СО ""Геополис""",Москва,14893,0,0,0,0,0,6506,663,19,0,0,644,5843,5162,2572,0,0,0,0,0,0,83,2507,681,587,587,0,0,0,0,0,0,94,0,0,0,0,0,0,8387,8387,0,0,0
170,1643,"ООО СПК ""Юнити Ре""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0397,"ООО Страховая Компания  ""Гелиос""",Москва,969355,0,0,0,0,0,613307,362903,306074,0,0,56829,250404,157970,2349,0,6,9,42,0,0,8874,146690,51454,10668,10668,0,0,19,21,31,117,40320,278,0,40980,0,0,0,356048,355027,1021,0,0
172,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,1670715,0,0,0,0,0,282782,127929,80613,0,0,47316,154853,147199,128477,0,0,0,0,0,0,1029,17693,7654,75,75,0,0,0,0,0,21,7558,0,0,0,0,0,0,1387933,1387933,0,0,0
173,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,1300345,64096,0,0,0,0,621297,390643,300893,21,0,89750,230654,186445,44294,14,2,37,1122,437,49,22398,118141,28399,11333,11255,0,1,3,125,229,245,15920,543,505,15305,0,0,0,679048,666555,7909,4584,0
174,0001,"ПАО СК ""Росгосстрах""",Люберцы,11983635,521960,0,0,0,0,7746671,2062835,1380191,0,0,682644,5683836,4936513,478574,502,38,386,622,38655,30,20582,4397154,711589,25045,16647,8398,0,27,745,217,162,684276,1117,301,35433,1,1,0,4236963,4198056,32573,6334,0
175,0621,"САО ""ВСК""",Москва,8542347,579755,0,0,0,0,5895898,2978915,1701940,5,0,1276975,2916983,2388698,368310,358,156,123,7198,1314,11,35948,1975291,320840,80183,43685,36498,1,426,138,284,600,219540,19668,88,207357,0,0,0,2646449,2608309,29019,9121,0
176,0448,"САО ""ГЕОПОЛИС""",Москва,1570,0,518,0,0,518,1052,1052,69,0,0,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,4246,"САО ""Кристалл""",Москва,415,0,0,0,0,0,415,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,397,0,0,0,0,0,0,0,397,0,0,0,18,0,0,0,0,0,0,0,0
178,0348,"САО ""ЛЕКСГАРАНТ""",Москва,8407,0,0,0,0,0,8407,509,98,0,0,411,7898,434,209,0,18,0,10,0,0,41,156,124,10,10,0,0,19,0,0,0,45,50,0,7340,0,0,0,0,0,0,0,0
179,0141,"САО ""Медэкспресс""",Санкт-Петербург,22126,9015,0,0,0,0,13724,12648,769,0,0,11879,1076,863,514,0,0,0,5,0,0,71,273,213,93,93,0,0,0,0,0,0,120,0,0,0,0,0,0,8402,8402,0,0,0
180,2182,"САО ""Надежда""",Красноярск,1257406,0,0,0,0,0,817423,649705,422124,0,0,227581,167718,155153,132193,0,0,1,0,0,0,574,22385,12301,489,489,0,0,0,7,2,14,11745,44,0,264,0,0,0,439983,439983,0,0,0
181,0177,САО ЭРГО,Москва,642851,991,0,0,0,0,481679,255593,236990,0,0,18603,226086,136167,63322,11,0,4,146,0,0,5270,67414,65306,6855,3565,3290,0,0,0,7,187,58257,0,124,24489,0,0,0,161172,161172,0,0,0
182,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0928,"СПАО ""Ингосстрах""",Москва,6712213,102326,0,0,0,0,2912277,839647,641126,1020,0,198521,2072630,1557166,550409,1175,412,869,74216,272,0,43661,886152,408814,165849,165849,0,1,534,758,284,2438,237486,1464,248,106402,0,0,0,3799936,3765181,26427,8328,0
184,1209,"СПАО ""РЕСО-Гарантия""",Москва,9082366,141666,5614,1990,0,3624,4365467,1210526,778762,35,0,431764,3154941,2130622,549830,168,0,5,2344,52,0,39346,1538877,635617,282482,270822,11660,5,0,5,117,534,352452,22,2341,386361,0,0,0,4711285,4686784,22328,2173,0
в том числе:,,,,120592856,Х,8522203,8492427,Х,29776,78059546,30914518,23835459,Х,Х,7079059,47145028,37497702,3748867,0,115,412,344,56061,0,Х,33691903,5507432,508129,441491,66637,0,327,102,Х,Х,4981432,17442,Х,4139894,0,Х,Х,34011107,34011107,Х,Х,Х
по договорам страхования с физическими лицами,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
по договорам страхования с индивидуальными предпринимателями и юридическими лицами,,,,14257389,Х,53248,48631,Х,4617,10104546,4775298,3559979,1674,1,1215319,5329248,2202554,789470,5000,1440,3089,198613,4048,520,481059,719835,1643486,305159,252099,52962,15,2506,4283,2267,25692,885425,418139,26264,1456944,8,8,Х,4099587,3819744,223484,56359,Х
