Сведения о количестве заявленных страховых случаев,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
88,3972,"ООО ""СК ""Ренессанс Жизнь""",Москва,31480,26,29602,29602,3517,0,1878,1878,1773,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18556
89,1307,"ООО ""СК ""Согласие""",Москва,2275534,34853,0,0,0,0,2196672,2121526,17112,0,0,2104414,75146,72523,69781,61,1,10,104,78,35,1435,1053,1875,867,188,679,113,0,11,0,1,164,719,29,719,0,0,0,78862,78778,10,74,0,0
90,1182,"ООО ""СК ""ТИТ""",Москва,3099,0,0,0,0,0,3099,2167,150,0,0,2017,932,800,793,0,1,0,0,0,0,3,3,5,2,2,0,0,2,0,0,1,0,0,0,127,0,0,0,0,0,0,0,0,0
91,3815,"ООО ""СК ""Экспресс-страхование""",Санкт-Петербург,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
92,3803,"ООО ""СК Доминанта""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,0574,"ООО ""СК Екатеринбург""",Екатеринбург,7457,63,0,0,0,0,7457,6054,176,0,0,5878,1403,1396,1342,0,0,0,0,0,0,32,22,6,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
94,3225,"ООО ""СК ИНТЕРИ""",Москва,3848,0,0,0,0,0,3848,0,0,0,0,0,3848,3831,3831,0,0,0,0,0,0,0,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,4104,"ООО ""СК КАРДИФ""",Москва,7474,0,0,0,0,0,7474,5820,5820,0,0,0,1654,619,517,0,0,0,0,0,0,0,102,10,0,0,0,0,0,0,0,0,10,0,0,1025,0,0,0,0,0,0,0,0,0
96,2917,"ООО ""СК НИК""",Ульяновск,366,7,0,0,0,0,366,281,18,0,0,263,85,15,12,0,3,0,0,0,0,0,0,49,0,0,0,0,40,0,0,2,7,0,0,21,0,0,0,0,0,0,0,0,0
97,3825,"ООО ""СК СОГАЗ-ЖИЗНЬ""",Москва,24372,11,24135,22579,0,1556,234,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,19556
98,3998,"ООО ""СК Чабб Жизнь""",Москва,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3969,"ООО ""СК Чабб""",Москва,200,67,0,0,0,0,200,70,70,12,0,0,130,95,0,0,0,0,81,0,0,8,6,35,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0
100,4179,"ООО ""СК"" Райффайзен Лайф""",Москва,5204,48,4675,4675,1622,0,529,529,493,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,3528,"ООО ""СМО ""Спасение""",Казань,72293,0,0,0,0,0,72293,72293,0,0,0,72293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,3941,"ООО ""СМП-Страхование""",Москва,19052,5849,0,0,0,0,19052,18721,220,0,0,18501,331,316,247,0,0,0,4,0,0,22,43,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
103,4079,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование Жизни""",Москва,5707,0,5059,5059,1414,0,648,648,642,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636
104,1580,"ООО ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",Москва,663,0,0,0,0,0,663,272,10,0,0,262,391,143,2,0,0,0,0,0,0,0,141,15,0,0,0,0,0,0,0,0,15,0,0,233,0,0,0,0,0,0,0,0,0
105,3193,"ООО ""СТРАХОВАЯ КОМПАНИЯ ""АРСЕНАЛЪ""",Москва,6716,0,0,0,0,0,6661,5396,468,0,0,4928,1265,431,398,0,0,0,4,0,0,15,14,229,0,0,0,0,0,0,0,0,7,222,0,605,55,55,0,0,0,0,0,0,0
106,4117,"ООО ""Страховая компания ""Кредит Европа Лайф""",Москва,2080,0,19,19,0,0,2061,2061,284,0,0,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2353,"ООО ""Страховая компания ""СДС""",Кемерово,88022,0,0,0,0,0,86201,86122,299,0,0,85823,79,74,67,0,0,0,0,0,0,0,7,5,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1821,1821,0,0,0,0
108,4105,"ООО ""Страховая компания ""СиВ Лайф""",Москва,2423,21,1696,1696,723,0,727,727,295,0,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414
109,3834,"ООО ""Страховое общество ""Помощь""",Санкт-Петербург,7788,0,0,0,0,0,7788,7428,12,0,0,7416,360,59,28,0,0,9,1,0,0,17,4,106,1,1,0,0,0,0,0,0,37,68,0,195,0,0,0,0,0,0,0,0,0
110,0585,"ООО ""СФ ""Адонис""",Пермь,5689,0,0,0,0,0,2657,2187,1006,0,0,1181,470,468,329,0,0,0,1,6,0,28,104,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3032,3021,0,11,0,0
111,3507,"ООО ""Хоум Кредит Страхование""",Москва,1745,0,0,0,0,0,1745,1121,1121,0,0,0,624,620,0,0,0,0,0,0,0,0,620,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
112,4358,ООО «РСХБ-Страхование жизни»,Москва,271,0,267,267,0,0,4,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
113,2182,ООО «СК «Надежда»,Красноярск,32262,0,0,0,0,0,16424,9773,1359,0,0,8414,6651,6342,6144,0,0,0,0,0,0,4,194,66,2,2,0,0,0,0,0,0,64,0,0,243,0,0,0,15838,15838,0,0,0,0
114,4372,ООО «Страховая компания «Манго»,Москва,1165,0,0,0,0,0,1165,1,1,0,0,0,1164,1142,0,0,0,0,0,0,0,0,1142,21,0,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0
115,3954,"ООО РСО ""ЕВРОИНС""",Смоленск,27243,2830,0,0,0,0,19225,18337,618,0,0,17719,888,596,396,0,0,1,85,24,2,23,67,288,0,0,0,0,0,0,0,165,120,3,0,4,0,0,0,8018,8018,0,0,0,0
116,3828,"ООО СК ""Альянс Жизнь""",Москва,327989,111,4138,4133,75,5,323851,323851,1693,0,0,322158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027
117,3767,"ООО СК ""АСКОР""",Москва,51,0,0,0,0,0,51,11,11,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,3398,"ООО СК ""ВТБ Страхование""",Москва,30358,0,0,0,0,0,16916,11261,9573,0,0,1688,5655,5172,157,0,0,0,2,0,0,2,5011,36,10,9,1,0,0,0,2,0,24,0,0,447,13394,13394,0,48,0,4,44,0,0
119,3870,"ООО СК ""ДЕЛО ЖИЗНИ""",Москва,923,0,768,768,0,0,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,3847,"ООО СК ""НСГ""",Москва,34140,17,0,0,0,0,34140,34041,2,0,0,34039,99,99,79,0,12,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,3268,"ООО СК ""Паритет-СК""",Москва,3840,361,0,0,0,0,1601,1368,22,0,0,1346,233,213,127,0,1,0,7,0,0,21,57,9,1,1,0,0,0,0,0,0,8,0,0,11,0,0,0,2239,2238,0,1,0,0
122,0013,"ООО СК ""РЕСО-Шанс""",Москва,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,3879,"ООО СК ""Росгосстрах Жизнь""",Москва,3075,16,1167,1167,0,0,1908,1908,1892,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
124,3692,"ООО СК ""Сбербанк страхование жизни""",Москва,249949,0,221508,221508,149993,0,28441,28441,24945,0,0,3496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41768
125,4331,"ООО СК ""Сбербанк страхование""",Москва,82182,0,0,0,0,0,82182,36597,4722,0,0,31875,45585,43731,2,3,0,0,5,2,1,259,43460,1172,0,0,0,0,0,0,0,0,1171,1,5,677,0,0,0,0,0,0,0,0,0
126,3511,"ООО СК ""Согласие-Вита""",Москва,7498,31,7477,7477,397,0,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6953
127,1623,"ООО СК ""Тюмень-Полис""",Тюмень,69,0,0,0,0,0,69,35,35,0,0,0,34,34,22,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0667,"ООО СК ""УРАЛСИБ СТРАХОВАНИЕ""",Москва,5583,0,0,0,0,0,5583,4627,1112,0,0,3515,956,430,0,0,0,0,126,0,0,27,277,38,0,0,0,0,0,0,0,0,38,0,0,488,0,0,0,0,0,0,0,0,0
129,4001,"ООО СК ""Чулпан-Жизнь""",Альметьевск,16439,0,16127,16071,0,56,312,312,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4365,ООО СК «БКС Страхование жизни»,Москва,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
131,4133,ООО СК ЭчДиАй Глобал,Москва,3148,0,0,0,0,0,3148,6,6,0,0,0,3142,3132,0,0,0,0,3041,0,0,91,0,9,1,1,0,0,0,0,0,6,2,0,1,0,0,0,0,0,0,0,0,0,0
132,0758,"ООО СМК ""АСТРА-МЕТАЛЛ""",Магнитогорск,16901,0,0,0,0,0,16901,16901,0,0,0,16901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,3313,"ООО СМК ""УГМК-Медицина""",Екатеринбург,28736,21250,0,0,0,0,28736,28736,0,0,0,28736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,3245,"ООО СО ""ВЕРНА""",Краснодар,16583,0,0,0,0,0,6863,6312,512,0,0,5800,551,506,472,0,0,0,0,3,3,19,12,19,1,1,0,0,0,0,0,2,13,3,0,26,0,0,0,9720,9720,0,0,0,0
135,2397,"ООО СО ""Геополис""",Москва,3295,0,0,0,0,0,3132,1723,0,0,0,1723,1409,1403,1396,0,0,0,0,0,0,0,7,6,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,163,163,0,0,0,0
136,1643,"ООО СПК ""Юнити Ре""",Москва,28599,0,0,0,0,0,28599,28599,0,0,0,28599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0397,"ООО Страховая Компания ""Гелиос""",Москва,25942,0,0,0,0,0,6874,5901,1017,0,0,4884,973,847,648,0,1,1,3,0,0,43,151,81,1,1,0,0,1,1,0,1,53,24,0,45,0,0,0,19068,19067,1,0,0,0
138,2243,"ПАО ""АСКО-СТРАХОВАНИЕ""",Челябинск,105498,0,0,0,0,0,15323,9263,6523,0,0,2740,6060,6023,5502,0,0,0,0,0,0,49,472,37,0,0,0,0,0,0,0,2,35,0,0,0,0,0,0,90175,90175,0,0,0,0
139,1834,"ПАО ""САК ""ЭНЕРГОГАРАНТ""",Москва,121798,1109,0,0,0,0,79937,38241,7873,0,0,30368,41696,41465,17236,1,0,1,23452,22,21,392,361,230,28,28,0,0,0,11,1,2,188,0,0,1,0,0,0,41861,41727,3,131,0,0
140,0001,"ПАО СК ""Росгосстрах""",Люберцы,6859246,13878,0,0,0,0,6620010,6518849,23014,0,0,6495835,101161,99354,62994,1364,0,45,39,1245,66,658,33009,1617,580,391,189,0,0,66,0,21,946,4,3,187,2009,2009,0,237227,237117,21,89,0,0
141,0621,"САО ""ВСК""",Москва,583367,23706,0,0,0,0,369665,245345,26602,0,0,218743,124320,121004,101262,70,11,31,837,87,44,884,17822,2378,1373,420,953,0,0,32,58,44,819,52,7,931,0,0,0,213702,213252,63,387,0,0
142,0448,"САО ""ГЕОПОЛИС""",Москва,486739,0,486273,0,0,486273,466,466,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0348,"САО ""ЛЕКСГАРАНТ""",Москва,1098,0,0,0,0,0,1098,913,1,0,0,912,185,29,16,0,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,155,0,0,0,0,0,0,0,0,0
144,0141,"САО ""Медэкспресс""",Санкт-Петербург,58631,839,0,0,0,0,58416,58249,143,0,0,58106,167,167,162,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0
145,1209,"САО ""РЕСО-Гарантия""",Москва,5165076,80177,3529,929,0,2600,4858638,4669933,31563,0,0,4638370,188705,168805,148102,1492,0,0,352,25,0,2318,16516,2783,1100,754,346,1,1,3,0,31,1642,5,18,17099,0,0,0,302909,302854,7,48,0,0
146,1372,"СМК ""АСТРАМЕД-МС"" (АО)",Екатеринбург,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0928,"СПАО ""Ингосстрах""",Москва,5674993,145588,0,0,0,0,5462099,5253347,6020,97,0,5247327,208752,198042,176039,1030,59,259,7521,28,0,3182,9924,8880,418,418,0,315,45,1237,40,1656,5046,123,0,1830,0,0,0,212894,211727,338,829,0,0
