"Сведения о количестве заключенных договоров страхования в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1216,"Акционерное общество Страховая компания ""Чулпан""",190278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48355,47983,0,0,0,112,0,47871,372,56,204,112,23527,13878,1090,1090,0,0,0,3,0,3,5,297,,,,,,297,0,0,297,0,198,0,3,195,12285,3557,8650,78,9642,135,135,0,0,0,5,17,0,17,13,4,0,9,3,0,3,9465,41,0,3,1,9420,4,0,0,0,0,0,0,0,4,0,0,7,0,0,7,,,,,,,,,116275,2039,1412,5,531,91,82,0,0,0,0,0,0,0,1,1,0,81,51,17,10,3,0,0,0
1284,"Публичное акционерное общество ""Группа Ренессанс Страхование""",16999975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8507864,7946079,242601,154898,0,0,0,7548580,561785,384801,10127,166857,6971747,1184139,430672,430672,0,22,0,33,33,0,3032,0,,,,,,0,0,0,0,0,4396,815,59,3522,745984,16917,336648,392419,3899122,86916,86916,0,0,0,0,2,2,0,0,0,0,0,117,117,0,3812086,53,0,68,16,3811949,1,0,0,0,0,0,0,0,1,0,0,1888486,58698,0,1829788,,,,,,,,,1516865,2391,1322,75,62,932,1108,2,0,2,0,0,0,141,3,1,2,961,590,200,40,131,1,0,0
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",4184251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1431869,1296927,1005396,30819,2,118,0,260592,134942,0,0,134942,1557986,542821,283859,283859,0,658,69,315,243,72,17154,991,450,403,0,46,1,541,4,0,537,0,54007,1237,1231,51539,185768,33337,55704,96727,185849,133338,32126,101212,0,0,196,961,932,29,114,0,0,114,70,67,3,50735,3020,0,132,0,47583,435,0,0,42,0,22,0,0,112,259,3759,825557,792036,0,33521,,,,,,,,,1187865,4600,2740,0,99,1761,1931,1,0,1,5,1,4,27,78,72,6,1820,553,127,516,624,0,0,0
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",22490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9475,6283,0,0,0,200,0,6083,3192,0,625,2567,13015,9099,5234,5234,0,0,0,0,0,0,3556,0,,,,,,0,0,0,0,0,85,21,0,64,224,193,31,0,280,101,101,0,0,0,0,0,0,0,1,0,0,1,1,0,1,177,0,0,7,0,170,0,0,0,0,0,0,0,0,0,0,0,3636,3636,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,"Акционерное общество ""Д2 Страхование""",1198847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814072,756577,5,0,0,0,0,756572,57495,756,0,56739,384775,34063,6183,6183,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,50,0,0,50,27830,0,11570,16260,12176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10318,0,0,0,0,10318,1858,0,0,0,0,0,0,0,35,1823,0,338536,2792,0,335744,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,"Акционерное общество ""Московская акционерная страховая компания""",1682446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464095,416191,5658,73629,0,4,0,336900,47904,0,645,47259,216752,150692,81959,81909,50,140,4,50,0,50,765,0,,,,,,0,0,0,0,0,1295,2,76,1217,66479,1331,18469,46679,38322,16685,16685,0,0,0,30,103,103,0,61,0,0,61,46,46,0,20454,43,0,120,6,20285,943,0,4,0,0,0,0,0,0,939,28,27710,5041,0,22669,,,,,,,,,998435,1695,963,24,51,657,1469,1,1,0,0,0,0,6,8,8,0,1436,381,515,18,522,12,6,0
1580,Общество с ограниченной ответственностью «РБ Страхование»,285468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90310,90310,0,0,0,0,0,90310,0,0,0,0,195158,113968,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,113968,0,0,113968,26501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26501,0,0,0,0,26501,0,0,0,0,0,0,0,0,0,0,0,54689,0,0,54689,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,"Акционерное общество ""Страховое общество ""Талисман""",28855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2728,2728,0,0,0,0,0,2728,0,0,0,0,752,624,212,212,0,0,2,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,121,0,0,121,269,190,31,48,128,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,25375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,"Общество с ограниченной ответственностью Страховая компания ""Пульс""",426042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154678,145256,0,0,0,0,0,145256,9422,0,0,9422,271364,139525,2,2,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,139523,0,0,139523,128444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128444,0,0,0,0,128444,0,0,0,0,0,0,0,0,0,0,0,3395,0,0,3395,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,"Акционерное общество ""Совкомбанк страхование""",6085640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370139,1563309,5678,95778,0,111,0,1461742,806830,664630,825,141375,3450867,610256,87287,87287,0,25,0,5,0,5,4603,0,,,,,,0,0,0,0,0,4464,825,1379,2260,513872,950,535,512387,970184,12462,12462,0,0,0,0,5,0,5,26,0,0,26,99,0,99,957398,247,0,19,10,957122,194,0,0,16,0,0,0,0,22,156,46,1870381,586397,0,1283984,,,,,,,,,264260,302,302,0,0,0,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0
1820,"Акционерное общество ""ГУТА-Страхование""",400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,29,0,0,0,29,0,0,40,0,31,9,331,318,5,0,5,0,0,1,0,1,214,9,9,7,0,2,0,0,0,0,0,0,82,0,0,82,7,7,0,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,3,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",1577279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441011,382890,24368,238,37,5291,4,352952,58121,0,1357,56764,315547,278057,68441,66701,1740,45,2,81,64,17,6570,341,91,62,0,29,0,250,0,0,250,0,16623,0,524,16099,185954,28783,131271,25900,28752,6514,6468,0,46,1,29,350,350,0,127,8,5,114,239,239,0,21268,566,1169,622,43,18868,224,0,0,0,0,0,0,0,93,131,592,8146,0,0,8146,,,,,,,,,807463,9430,5602,0,368,3460,3828,0,0,0,0,0,0,109,57,50,7,3657,428,289,937,2003,1,4,0
1858,"Акционерное общество Страховая компания ""Армеец""",233659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38818,24145,0,0,0,19,0,24126,14673,62,2,14609,6256,5228,2712,2712,0,0,0,0,0,0,3,0,,,,,,0,0,0,0,0,127,30,4,93,2386,1755,612,19,1025,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,4,0,0,0,1019,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,,,,,,,,,188585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",557681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86861,81148,13962,3,0,0,0,67183,5713,0,0,5713,183480,67721,65865,65865,0,0,0,1,0,1,55,0,,,,,,0,0,0,0,0,242,0,0,242,1558,976,564,18,115754,115484,247,115237,0,0,0,1,0,1,0,0,0,0,12,12,0,257,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,,,,,,,,,287340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",37622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21638,13737,0,0,0,288,0,13449,7901,3037,208,4656,15984,10726,4820,4820,0,2,0,13,0,13,620,0,,,,,,0,0,0,0,0,619,20,2,597,4652,3100,666,886,3263,291,291,0,0,0,0,15,0,15,0,0,0,0,1063,9,1054,1860,3,0,28,0,1829,34,0,0,0,0,0,0,0,33,1,0,1995,0,0,1995,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,"Акционерное общество ""Страховая компания АСКО-Центр""",32064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10825,10718,0,0,0,0,0,10718,107,0,0,107,21239,21144,13062,0,13062,0,0,0,0,0,182,15,,,,,,15,0,0,15,0,443,0,0,443,7442,7098,93,251,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,"Общество с ограниченной ответственностью ""Страховая компания ""Инертек""",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,36,36,0,0,0,0,0,0,0,0,22,0,,,,,,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,"Акционерное общество ""АльфаСтрахование""",55638112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14534249,13882028,0,8959303,60,3298,0,4919367,652221,18377,8526,625318,35013095,14369317,592148,592148,0,189,138,620,505,115,10376,294,155,106,0,49,0,139,0,0,139,0,25930,297,13418,12215,13739622,728762,98860,12912000,5393241,290318,29709,260609,0,0,256,850,459,391,94,94,0,0,1085,324,761,5100000,6905,990,3189,234,5088682,638,0,7,0,0,0,0,0,101,530,1134,15249403,726272,0,14523131,,,,,,,,,6064777,22988,14787,935,1138,6128,3003,2,1,1,9,9,0,40,162,153,9,2785,1188,798,221,578,2,3,0
2346,"Акционерное общество ""Объединенная страховая компания""",290046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67868,20736,176,0,0,492,0,20068,47132,1339,193,45600,62441,51589,22288,21809,479,0,7,113,24,89,9228,1,,,,,,1,0,0,1,0,5786,2529,5,3252,14166,2212,4672,7282,6501,1057,1057,0,0,0,58,349,296,53,3,0,0,3,422,93,329,4577,4,0,4,4,4565,35,0,0,0,0,0,0,0,24,11,0,4351,307,0,4044,,,,,,,,,159737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",3080473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551205,1491455,110501,0,102,345,0,1380507,59750,9,0,59741,1444882,226895,14413,14413,0,7,0,267,59,208,6083,288,274,269,0,5,0,14,13,0,1,0,9489,373,522,8594,196348,113752,6,82590,105055,2261,2261,0,0,0,16,764,0,764,0,0,0,0,8997,331,8666,93008,243,0,0,22,92743,9,0,0,0,0,0,0,0,9,0,218,1112714,958,0,1111756,,,,,,,,,83311,802,392,2,39,369,273,0,0,0,0,0,0,45,67,59,8,161,53,74,18,16,0,0,0
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",3447038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553859,1499286,0,0,0,4913,0,1494373,54573,191,1413,52969,167148,163882,101838,101838,0,0,0,8,0,8,346,4,0,0,0,0,0,4,0,0,4,0,1714,0,2,1712,59972,8500,2727,48745,3091,165,165,0,0,0,0,11,0,11,0,0,0,0,35,3,32,2869,173,0,134,0,2562,11,0,0,0,11,0,0,0,0,0,0,175,0,0,175,,,,,,,,,1726031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
