"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
1307,"Общество с ограниченной ответственностью ""Страховая Компания ""Согласие""",63828453492.98599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615331725.81919,295524950.50619,181355533.2404,16289081.10817,,163536.734,,97716799.42362,319806775.313,,,319806775.313,909141479.1668,530635632.01497,103577163.94058,103577163.94058,,4842133.27153,297098,4368433.13112,4341915.29111,26517.84001,69528087.04994,1395592.15721,912542.51621,757303.234,,155239.28221,,483049.641,,,483049.641,,251983109.22298,22332619.24219,36150534.24701,193499955.73378,94644015.24161,7349079.0587,5444124.15907,81850812.02384,354068381.97228,13858250,13858250,,,,2339737.17863,325653599.90998,325638907.13212,14692.77786,49630.84028,,,49630.84028,132200,132200,,11831048.59935,5824346.12968,,170700,,5836002.46967,203915.44404,,,144000,,3000,,,22500,34415.44404,2741965.67512,21695499.50443,1808176.99979,,19887322.50464,,,,,,,,,,14560000,9930000,,310000,4320000,62289420288,5265612800,,5265612800,2947072,,2947072,2795520,382590976,382590976,,56635473920,3205120000,3280977920,16787660800,33361715200,,,
1336,"общество с ограниченной ответственностью ""Страховая компания ""Капитал-полис""",109971639.09911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87814445.44823,1620236.19723,,,,,,1620236.19723,86194209.251,,85954019.301,240189.95,22157193.65088,18001373.65088,1462167.478,1462167.478,,,,,,,16074252.10422,,,,,,,,,,,,275598.81253,68346.2,,207252.61253,189355.25613,185978.15613,3377.1,,73410,21300,21300,,,,,,,,,,,,,,,52110,,,6300,,45810,,,,,,,,,,,,4082410,4082410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,"СТРАХОВАЯ МЕДИЦИНСКАЯ КОМПАНИЯ ""АСТРАМЕД-МС"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,"Акционерное общество ""Д2 Страхование""",30177793.11363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21157923.3057,10961929.8057,,,,,,10961929.8057,10195993.5,,,10195993.5,9019869.80793,1839450.12231,98621.816,98621.816,,,,,,,,,,,,,,,,,,,1282214.27,,,1282214.27,458614.03631,,432140,26474.03631,3729670.97,,,,,,,,,,,,,,,,,190070,,,,,190070,3539600.97,,,,,,,,,3539600.97,,3450748.71562,199062.59407,,3251686.12155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,"Акционерное общество ""Московская акционерная страховая компания""",93756691132.92657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685008286.98557,1447377358.59057,4205059.7838,1733800,,1368172980.77,,73265518.03677,237630928.395,,235752098.395,1878830,3289381645.94101,3243526907.10567,34880725.35746,34497427.5514,383297.80606,45210906.0268,37000,53699.6,,53699.6,1851522.70121,,,,,,,,,,,,1460351663.25716,20000,8378429.02007,1451953234.23709,1701141390.16304,541179.19492,640759.79498,1699959451.17314,29290598.51106,12655591.26399,12655591.26399,,,,21420,42720,42720,,111056.03556,,,111056.03556,93300,93300,,13384194.81407,8142546.62267,,290100,13000,4938548.1914,2982316.39744,,500,,,,,,,2981816.39744,,16564140.32428,,,16564140.32428,,,,,,,,,,8490000,6155000,75000,390000,1870000,88773811200,,,,,,,1126400,,,,77230668800,12848426666.6667,7655082666.66663,3858432000,52868727466.6667,11542016000,,
1580,"Общество с ограниченной ответственностью ""СОСЬЕТЕ ЖЕНЕРАЛЬ Страхование""",68197109.23067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7256686.90849,7256686.90849,,,,,,7256686.90849,,,,,60940422.32218,58120067.86818,,,,,,,,,,,,,,,,,,,,,,,,,58120067.86818,,,58120067.86818,1480000,,,,,,,,,,,,,,,,,1480000,,,,,1480000,,,,,,,,,,,,1340354.454,,,1340354.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,"Акционерное общество ""Страховое общество ""Талисман""",1028317.61941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255717.61571,255717.61571,,,,,,255717.61571,,,,,772600.0037,743810.0037,129412.9042,129412.9042,,,10000,,,,,,,,,,,,,,,,508177.03735,,,508177.03735,96220.06215,71375.26215,11282.6,13562.2,28790,,,,,,5000,,,,,,,,,,,23790,,,,,23790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,"Общество с ограниченной ответственностью Страховая компания ""Пульс""",16454230.67677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12324059.57531,3030059.57531,,,,,,3030059.57531,9294000,,,9294000,4130171.10146,2710189.41911,,,,,,,,,,,,,,,,,,,,,,,,,2710189.41911,,,2710189.41911,97100,,,,,,,,,,,,,,,,,97100,,,,,97100,,,,,,,,,,,,1322881.68235,,,1322881.68235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,"Общество с ограниченной ответственностью ""Страховая и перестраховочная компания Юнити""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,"Акционерное общество ""Совкомбанк страхование""",19642240850.94744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15270084058.7076,315022221.96007,489046.5936,9231750,,375819.2,,304925606.16647,14955061836.7475,14753859682.2045,186284149.543,14918005,2802311192.23984,2685583441.33902,61642252.61806,61642252.61806,,512320,,5111.26831,,5111.26831,89260390.78229,,,,,,,,,,,,140204665.70442,16074110.47059,11907124.37942,112223430.85441,2393958700.96594,3412650.37146,860810.291,2389685240.30348,60959621.13407,2649420,2649420,,,,,,,,21855.02452,,,21855.02452,1310039.958,,1310039.958,55947792.51099,988923.68205,,5300,26000,54927568.82894,1030513.64056,,,80000,,,,,1500,949013.64056,2437058.72681,53331071.03994,24024374.1139,,29306696.92604,,,,,,,,,,1180000,1180000,,,,1568665600,,,,,,,,,,,1568665600,,,,1568665600,,,
1820,"Акционерное общество ""ГУТА-Страхование""",10479071.23506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,,,,,,,,11000,,10000,1000,10468071.23506,10166071.23506,,,,,,,,,463839.04357,,,,,,,,,,,,9702232.19149,,,9702232.19149,,,,,302000,,,,,,,,,,,,,,,,,302000,,,2000,,300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1834,"Публичное акционерное общество ""Страховая акционерная компания ""ЭНЕРГОГАРАНТ""",166648645850.392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356974574.887,257918367.504,27937548.112,3252019.507,1990000,56695984.635,187.5,168042627.75,99056207.383,,6167241.835,92888965.548,712887675.505,666809010.559,36059549.029,32071052.832,3988496.197,272911.349,155801,86446.732,45403.975,41042.757,415193589.078,501861.541,36325.72,,,36325.72,,465535.821,,,465535.821,,134228485.947,,22601708.202,111626777.745,80310365.883,9782518.647,57786287.113,12741560.123,38650953.793,4147795.7,4134295.7,,13500,,8750,777964.794,777964.794,,33338.284,10100,2738.284,20500,729196.9,729196.9,,32838606.802,2923055.635,3047600,2391400,22000,24454551.167,115301.313,,,,,,,,44000,71301.313,691083.558,6736627.595,,,6736627.595,,,,,,,,,,47945000,35135000,,1050000,11760000,165530838600,,,,,,,14138550,141268050,141268050,,147437982000,5878777500,22919355000,6361740000,112278109500,,17937450000,
1858,"Акционерное общество Страховая компания ""Армеец""",8212326.38931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246276.81945,554299.89845,,,,20095,,534204.89845,691976.921,208051.921,,483925,6966049.56986,5971172.22557,313831.23,313831.23,,,,,,,3500,,,,,,,,,,,,5163158.09297,26000,,5137158.09297,490682.9026,426496.4176,64056.485,130,992636.09475,,,,,,,,,,,,,,,,,992636.09475,,,,,992636.09475,,,,,,,,,,,,2241.24954,,,2241.24954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,"Акционерное общество ""Страховая компания ""Двадцать первый век""",99957801.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8099454.1705,8084754.1705,5604530.3755,300,,,,2479923.795,14700,,,14700,91858346.9015,88414922.50179,5036726.16563,5036726.16563,,,,,,,77277479.54843,,,,,,,,,,,,5778545.93073,,,5778545.93073,322170.857,281382.004,35900.502,4888.351,2916153.05871,108500,108500,,,,,,,,,,,,950611.08,950611.08,,1857041.97871,,,,,1857041.97871,,,,,,,,,,,,527271.341,,,527271.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,"Общество с ограниченной ответственностью ""Медицинская страховая компания ""ИНКО-МЕД""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,"Общество с ограниченной ответственностью ""Страховая компания ""Гранта""",11840066.29284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531066.16647,691445.31947,,,,14490,,676955.31947,2839620.847,2734597.147,1748.7,103275,8309000.12637,5958614.7068,1212003.576,1212003.576,,,,12300,,12300,66416.90825,,,,,,,,,,,,3479499.2837,2729120.522,,750378.7617,1188394.93885,928628.19385,165172.745,94594,1998835,120000,120000,,,,,,,,,,,,1681000,6000,1675000,196335,,,30000,,166335,1500,,,,,,,,1500,,,351550.41957,,,351550.41957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2144,"Акционерное общество ""Страховая компания АСКО-Центр""",10848182.63624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2985067.63592,2980126.54192,,,,,,2980126.54192,4941.094,,,4941.094,7863115.00032,7784953.26532,2303077.41176,,2303077.41176,,,,,,22974.385,106569,,,,,,106569,,,106569,,1965500.71069,,,1965500.71069,3386831.75787,2935966.41507,132197.94,318667.4028,78161.735,,,,,,,,,,,,,,,,,78161.735,,,,,78161.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2169,"Общество с ограниченной ответственностью ""Страховая компания ""Инертек""",163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163500,163500,,,,,,,,,,,,,,,,,,,,,163500,,,163500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,"Акционерное общество ""АльфаСтрахование""",148150095460.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397386130.25,3005358630.57,,2352519799.49,2938000,49319458.83,,600581372.25,2392027499.68,359331939,1893254531.85,139441028.83,8591112098.31,5236300305.12,266832596.83,266832596.83,,33668380.81,35118479.12,156201887.38,134168827.7,22033059.68,1531034629.97,41541825.98,24095812.64,4537633.5,,19558179.14,,17446013.34,,,17446013.34,,2296602071.78,124760517.48,277701972.37,1894139581.93,875300433.25,666454763.56,9900390.47,198945279.22,1565043846.11,32976514.1,32976514.1,,,,164281310.62,747890545.48,743515405,4375140.48,763323.87,763323.87,,,54613760.65,51126404.4,3487356.25,563866259.34,72402890.07,1507300,15396000,3416260,471143809.27,652132.05,,,,,,,,4500,647632.05,223663420.46,1566104526.62,1419640438.17,,146464088.45,,,,,,,,,,89310000,70785000,3195000,1240000,14090000,134072287232,,,,112498688,112498688,,,379054080,377210880,1843200,120778276864,6132387840,64546109440,6426624000,43673155584,12802457600,,
2346,"Акционерное общество ""Объединенная страховая компания""",39672894.01905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10061775.60299,4242589.89028,9413.2487,,,703625,,3529551.64158,5819185.71271,714717.24572,1715573.40299,3388895.064,29611118.41606,26840316.50439,6994930.18686,6879671.25686,115258.93,,975,13093.5,,13093.5,4961523.30962,,,,,,,,,,,,11033385.60671,5283076.01707,13242.8604,5737066.72924,3836408.9012,1244931.22502,321868.13091,2269609.54527,1501008.68248,210500,210500,,,,9660.52,,,,2000,,,2000,728519.00208,9750,718769.00208,540524.1604,13242.8604,,5000,4000,518281.3,9805,,,,,,,,8500,1305,,1269793.22919,20518.10654,,1249275.12265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,"Общество с ограниченной ответственностью ""Абсолют Страхование""",18488634784.567688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388562084.04668,374560553.12661,142631531.6847,,1892000,1259929.0984,,228777092.34351,14001530.92007,30834.53,,13970696.39007,535814924.52101,447590624.41166,17702596.25578,17702596.25578,,918481.88185,,13140494.08858,2612259.93408,10528234.1545,99303224.87919,1404.686,,,,,,1404.686,1404.686,,,,140669849.95615,5519997.69312,16245432.07387,118904420.18916,175854572.66411,173287372.78681,700,2566499.8773,84586580.40741,4178559,4178559,,,,18000,46198504.7314,,46198504.7314,,,,,15290922.05267,1826575.99815,13464346.05452,18898594.62334,2399327.4668,,,85605.09,16413662.06654,2000,,,,,,,,2000,,2743716.95859,894002.74335,24267.63902,,869735.10433,,,,,,,,,,3350000,2220000,10000,260000,860000,17560907776,,,,,,,14905344,349779968,349779968,,17196222464,284043264,2590720000,1768857600,12552601600,,,
2619,"Акционерное общество ""Страховая компания ""Астро-Волга""",344495503.85871994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316744299.86853,263151835.31853,,,,1276435,,261875400.31853,53592464.55,,6256271.05,47336193.5,27751203.99019,27067392.62393,10880968.831,10880968.831,,,,201600,,201600,4908791.35697,35,,,,,,35,,,35,,6105969.11208,,,6105969.11208,4970028.32388,990967.32408,504402.6218,3474658.378,683811.36626,9500,9500,,,,,,,,,,,,7634.462,500,7134.462,645176.90426,315500,,,,329676.90426,21500,,,,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,"Общество с ограниченной ответственностью ""Страховая компания ""ИНСАЙТ""",21974139.366550002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1844826.0051,1827826.0051,,,,,,1827826.0051,17000,,2400,14600,20129313.36145,3404536.09645,3404536.09645,3404536.09645,,,,,,,,,,,,,,,,,,,,,,,,,,,328500,328500,328500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16396277.265,,,16396277.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,"Акционерное общество ""Чрезвычайная страховая компания""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,"Общество с ограниченной ответственностью ""Страховая компания ""Мегарусс-Д""",24220292.18467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15635872.56412,10046772.01619,34731.01,,,9562100,,449941.00619,5589100.54793,,5439000,150100.54793,8584419.62055,8562619.62055,2346805.06025,2346805.06025,,,,,,,933087.24726,,,,,,,,,,,,4872788.27553,,,4872788.27553,409939.03751,48164.03323,1514.8,360260.20428,21800,,,,,,,,,,,,,,,,,21800,,,,,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2917,"Общество с ограниченной ответственностью ""Страховая компания НИК""",86355837.41849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382000,382000,,,,382000,,,,,,,85973837.41849,4143412.18099,,,,,4107814.61136,,,,35597.56963,,,,,,,,,,,,,,,,,,,,81642371.57,,,,,,81638930,,,,,,,,,,,3441.57,,,,,3441.57,,,,,,,,,,,,188053.6675,,,188053.6675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2947,"Акционерное общество ""Страховая компания ""РСХБ-Страхование""",414702656.76734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34673107.79837,33722607.79837,3957819.553,,,5010002.62244,,24754785.62293,950500,,4500,946000,379854548.96897,360207142.04059,2495977.92674,2495977.92674,,69835.9848,,,,,171254.54306,76404277.08979,32257991.39165,3943771.94606,203111.78459,27345950.236,765157.425,44146285.69814,2948849.03429,152409.22925,39424865.28342,1620162.15118,252943769.47762,2162269.39267,17185907.1977,233595592.88725,28122027.01858,4468219.32068,,23653807.6979,10268228.654,183300,183300,,,,,,,,,,,,24000,24000,,10060928.654,149500,,3000,,9908428.654,,,,,,,,,,,3140263.30669,6238914.96769,149.66804,,6238765.29965,,,,,,,,,,175000,175000,,,,,,,,,,,,,,,,,,,,,,
